City,Place Name,Zipcode,Name
Appenzell,audi,Gontenstrasse 1 9050 Appenzell,unknown,Scheidweg-Garage AG
Appenzell Inner Rhodes,ich_tanke_strom,Zielstrasse 13  0 Appenzell,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Balgacherstrasse 203  0 Heerbrugg,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Bankgasse  9050 Appenzell,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Spitalgässli Spital und Pflegezentrum Appenzell  9050 Appenzell,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,St. Josefstrasse  9108 Gonten,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Gaiserstrasse  9050 Appenzell,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Im Park Hotel Hof Weissbad AG  9057 Weissbad,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Schachen  9063 Stein,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Kaustrasse  9108 Gontenbad,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Zielstrasse  9050 Appenzell,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Im Park  9057 Weissbad,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Dorfstrasse  9413 Oberegg,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Sportplatzstrasse 2  9436 Balgach,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Erlenstrasse  9435 Heerbrugg,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Zehntfeldstrasse 4  9443 Widnau,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Turnhallestrasse 1  9436 Balgach,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Bahnhofstrasse 29-33  9443 Widnau,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Hauptstrasse  Balgach,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Schützenstrasse 15  9436 Balgach,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Feldstrasse 11  9050 Appenzell,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Rössli  Steinegg / West,unknown,unknown
Appenzell Inner Rhodes,ich_tanke_strom,Nollisweid 36  9050 Appenzell Meistersrüte,unknown,unknown
Appenzell,mercedes_benz,,unknown,Zeughausgarage AG
