City,Place Name,Zipcode,Name
Corfu,fedex,,unknown,FedEx Station
49100 Κέρκυρα,starbucks_eu,Καποδιστρίου 32 49100 Κέρκυρα,unknown,Κέρκυρα
Kerkira,starbucks_eu,Corfu International Airport 49100 Kerkira,unknown,Corfu Airport Airside Departures
Corfu,starbucks_eu,Corfu International Airport 49100 Corfu,unknown,Corfu Airport Departures Airside 2
Sidari,western_union,,unknown,MOUZAKITIS ANASTASIOS SPYRIDON
Karousades,western_union,,unknown,MASOUTIS - KASSIOPI
Acharavi,western_union,,unknown,LAKOURA ARISTEA
Zakynthos,western_union,,unknown,ZANTE VOYAGE
Zakinthos,western_union,,unknown,ELTA - HELLENIC POST
Skoulikado,western_union,,unknown,PRAKTORIO ELTA SKOULIKADO
Poros,western_union,,unknown,ELTA - HELLENIC POST
Lixouri,western_union,,unknown,ELTA - HELLENIC POST
Sami,western_union,,unknown,ELTA-HELLENIC POST
Argostoli,western_union,,unknown,KALAFATIS DIONYSIOS
Fiskardo,western_union,,unknown,ELTA-HELLENIC POST
Nydri,western_union,,unknown,DIONI TRAVEL
Nidri,western_union,,unknown,POST OFFICE OF NIDRI
Nikiana,western_union,,unknown,MANOLITSI VASILIKI
Lefkada,western_union,,unknown,POST OFFICE OF LEFKADA
Kerkyra,western_union,,unknown,SGOUROS GEORGIOS
Lefkimi,western_union,,unknown,POST OFFICE OF LEFKIMI
Paxoi,western_union,,unknown,ZEFI TRAVEL
Gaios,western_union,,unknown,ELTA-HELLENIC POST
Kanali,western_union,,unknown,GKOUMA M - IOANNIDIS K O.E.
Corfu,western_union,,unknown,AB VASILOPOULOS
Kastellanoi,western_union,,unknown,MASOUTIS - KASTELLANOI
Lefkimmi,western_union,,unknown,MASOUTIS - LEFKIMMI
Kithira,western_union,,unknown,ELTA - HELLENIC POST
Ithaca,western_union,,unknown,POST OFFICE OF ZACHARO
