City,Place Name,Zipcode,Name
Zurich,apple,,unknown,Apple Rennweg
Wallisellen,apple,,unknown,Apple Glattzentrum
Zürich,audi,Utoquai 47-49 8008 Zürich,unknown,AMAG Utoquai
Feldmeilen,audi,Seestrasse 269 8706 Feldmeilen,unknown,"Garage Huber AG, 
Seebad Garage"
Zürich,audi,Nordstrasse 124 8037 Zürich,unknown,Garage H.U. Eugster AG
Hombrechtikon,audi,Rütistrasse 41 8634 Hombrechtikon,unknown,Garage Huber AG
Bäretswil,audi,Baumastrasse 8344 Bäretswil,unknown,Garage Heinz Stern AG
Zürich,audi,Rautistrasse 23 8047 Zürich,unknown,AMAG Audi Center Zürich Altstetten
Horgen,audi,Im Schnegg 1 8810 Horgen,unknown,AMAG Horgen
Geroldswil,audi,Grindlenstrasse 2 8954 Geroldswil,unknown,Autocenter Limmattal B. Strebel AG
Volketswil,audi,Hölzliwisenstrasse 1 8604 Volketswil,unknown,AMAG Volketswil
Bachenbülach,audi,Bächliwis 29 8184 Bachenbülach,unknown,AMAG Bülach
Dübendorf,audi,Giessenstrasse 4 8600 Dübendorf,unknown,Audi Center AMAG Zürich (AMAG Autowelt)
Rüschlikon (ZH),audi,Seehaldenstrasse 2 8803 Rüschlikon (ZH),unknown,Küry Park Side AG
Winterthur,audi,Zürcherstrasse 240 8406 Winterthur,unknown,AMAG Winterthur
Zurich,avis,,unknown,Avis Switzerland Zurich
Zurich,botteg_aveneta,,unknown,Zurich - Bahnhofstrasse
Spreitenbach,burgerking,,unknown,Burger King
Schlieren,burgerking,,unknown,Burger King
Regensdorf,burgerking,,unknown,Burger King
Zurich,burgerking,,unknown,Burger King
Zürich,burgerking,,unknown,Burger King
Richterswil,burgerking,,unknown,Burger King
Rumlang,burgerking,,unknown,Burger King
Bachenbülach,burgerking,,unknown,Burger King
Volketswil,burgerking,,unknown,Burger King
Pfäffikon,burgerking,,unknown,Burger King
Hinwil,burgerking,,unknown,Burger King
Winterthur,burgerking,,unknown,Burger King
Seuzach,burgerking,,unknown,Burger King
Bezirk Zuerich,google_offices,"Gustav-Gull-Platz 1  
8004 Zürich",unknown,Zürich EUR
Bezirk Zuerich,google_offices,"Brandschenkestrasse 110
8002 Zürich
Switzerland",unknown,Zürich BRA
Bezirk Zuerich,hooters,Stauffacherstrasse 96 Zurich Switzerland,unknown,Hooters
Bezirk Pfaeffikon,ich_tanke_strom,Autobahn A1 Raststätte Kemptthal  8310 Lindau,unknown,unknown
Bezirk Dietikon,ich_tanke_strom,Bremgartnerstrasse  8953 Dietikon,unknown,unknown
Bezirk Meilen,ich_tanke_strom,Forchstrasse  8704 Herrliberg,unknown,unknown
Bezirk Uster,ich_tanke_strom,Im Schörli  8600 Dübendorf,unknown,unknown
Bezirk Buelach,ich_tanke_strom,Schaffhauserstrasse  8302 Kloten,unknown,unknown
Bezirk Dielsdorf,ich_tanke_strom,Lägernstrasse  8154 Oberglatt,unknown,unknown
Bezirk Pfaeffikon,ich_tanke_strom,Schützenhausstrasse  8330 Pfäffikon,unknown,unknown
Bezirk Dietikon,ich_tanke_strom,Reitmenstrasse  8952 Schlieren,unknown,unknown
Bezirk Uster,ich_tanke_strom,Müllerenstrasse  8604 Volketswil,unknown,unknown
