City,Place Name,Zipcode,Name
Naberezhnye Chelny,audi,proezd Tozelesh 27 423800 Naberezhnye Chelny,unknown,AC Naberezhnye Chelny
Kazan,audi,prospekt Pobedy 93 420100 Kazan,unknown,Audi Center Kazan
Альметьевск,coffee_like,ул. Ленина 100,unknown,Coffee Like
Елабуга,coffee_like,ул. Баки Урманче 36г,unknown,Coffee Like
Елабуга,coffee_like,просп. Нефтяников 5,unknown,Coffee Like
Елабуга,coffee_like,ул.Ш-2 4/1,unknown,Coffee Like
Зеленодольск,coffee_like,пр-т Строителей 30,unknown,Coffee Like
Зеленодольск,coffee_like,ул. Ивана Заикина 6/1,unknown,Coffee Like
Казань,coffee_like,ул. Баумана 82,unknown,Coffee Like
Казань,coffee_like,ул. Муштари 11 а,unknown,Coffee Like
Казань,coffee_like,ул. Петербургская 9,unknown,Coffee Like
Казань,coffee_like,ул. Ленинградская 27,unknown,Coffee Like
Казань,coffee_like,ул. Ибрагимова 56 а,unknown,Coffee Like
Казань,coffee_like,ул. Петербургская 1,unknown,Coffee Like
Казань,coffee_like,пр-т Победы 139а к1,unknown,Coffee Like
Казань,coffee_like,ул. Баумана 51/50,unknown,Coffee Like
Казань,coffee_like,ул. Меридианная 8,unknown,Coffee Like
Казань,coffee_like,ул. Чернышевского 16к2,unknown,Coffee Like
Казань,coffee_like,ул. Миславского 17,unknown,Coffee Like
Казань,coffee_like,ул. Баумана 25,unknown,Coffee Like
Казань,coffee_like,ул. Университетская 20,unknown,Coffee Like
Казань,coffee_like,ул. Николая Ершова 29 б,unknown,Coffee Like
Казань,coffee_like,ул. Декабристов 83 (kzn50),unknown,Coffee Like
Казань,coffee_like,ул. Николая Ершова 2Б,unknown,Coffee Like
Казань,coffee_like,ул. Декабристов 8,unknown,Coffee Like
Казань,coffee_like,просп. Ямашева 97,unknown,Coffee Like
Казань,coffee_like,ул. Закиева 1,unknown,Coffee Like
Казань,coffee_like,ул. Гоголя 16/56,unknown,Coffee Like
Менделеевск,coffee_like,ул. Бурмистрова 20А,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Мира 3,unknown,Coffee Like
Набережные Челны,coffee_like,ул. Машиностроительная 91А,unknown,Coffee Like
Набережные Челны,coffee_like,тракт Сармановский 38 а,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Сююмбике 67 в,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Чулман 89/57,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Автозаводский 62,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Мира 24д,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Мира 49 а,unknown,Coffee Like
Набережные Челны,coffee_like,переулок Парковый 9а,unknown,Coffee Like
Набережные Челны,coffee_like,пр-т Набережночелнинский 13а,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Хасана Туфана 12,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Сююмбике 2/19,unknown,Coffee Like
Набережные Челны,coffee_like,пр-т Чулман 119В,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Мира 75 г,unknown,Coffee Like
Набережные Челны,coffee_like,набережная Тукая 10-64,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Сююмбике 40,unknown,Coffee Like
Набережные Челны,coffee_like,бул. Энтузиастов 16,unknown,Coffee Like
Набережные Челны,coffee_like,ул. Раскольникова 68в,unknown,Coffee Like
Набережные Челны,coffee_like,наб. Комсомольская 125а,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Московский 128 а,unknown,Coffee Like
Набережные Челны,coffee_like,бульвар Энтузиастов 3,unknown,Coffee Like
Набережные Челны,coffee_like,просп. Яшьлек 14,unknown,Coffee Like
Набережные Челны,coffee_like,ул. Академика Королева 11А,unknown,Coffee Like
Нижнекамск,coffee_like,просп. Химиков 18,unknown,Coffee Like
Нижнекамск,coffee_like,ул. Баки Урманче 15,unknown,Coffee Like
Нижнекамск,coffee_like,просп. Химиков 49,unknown,Coffee Like
Нижнекамск,coffee_like,просп. Мира 45 а,unknown,Coffee Like
Пермь,coffee_like,ул. Спешилова 114,unknown,Coffee Like
g. Naberezhnyye Chelny,lukoil,Russia The Republic of Tatarstan g. Naberezhnyye Chelny prosp. Kazanskiy shosse M-7 ,unknown,AZS No16255
g. Naberezhnyye Chelny,lukoil,Russia The Republic of Tatarstan g. Naberezhnyye Chelny ul. Mashinostroitelnaya 116,unknown,AZS No 16203 
Naberezhnyye Chelny,lukoil,Russia 423800 The Republic of Tatarstan Naberezhnyye Chelny prospect KamAZa st. 18,unknown,АЗС № 16086
unknown,lukoil,Russia 427880 Republic of Udmurtia Alnashskiy area Staraya Yumya st. Tsentralnaya 47,unknown,AZS No 84 (18084)
Kazanʹ,lukoil,Russia 420054 The Republic of Tatarstan Kazanʹ st. Teхnicheskaya 23,unknown,AZS № 16020
Alʹmetʹevsk,lukoil,Russia   The Republic of Tatarstan 37,unknown,AZS No16122
Naberezhnye Chelny,lukoil,Russia 423800 The Republic of Tatarstan Naberezhnye Chelny st. Metallurgicheskaya,unknown,AZS No16059
Kazanʹ,lukoil,Russia 420054 The Republic of Tatarstan Kazanʹ Tulʹskaya 56k3,unknown,AZS № 16113
Kazan,lukoil,Russia 421001 The Republic of Tatarstan Kazan Fatykha Amirkhana st. 1D,unknown,AZS No 16115
Kazan,lukoil,Russia 420083 The Republic of Tatarstan Kazan Mamadyshskiy Trakt st. 167,unknown,AZS No 16120
unknown,lukoil,Russia 422580 The Republic of Tatarstan area Verkhneuslonskiy Oktyabrskiy territoriya Federalnaya avtomobilnaya road R-241  Kazan-Buinsk-Ulyanovsk 53,unknown,AZS No 16119
Kazanʹ,lukoil,Russia 420000 The Republic of Tatarstan Kazanʹ Adelya Kutuya 98,unknown,AZS No16112
Nizhnekamsk,lukoil,Russia 423570 The Republic of Tatarstan Nizhnekamsk promzona area 2040,unknown,AZS No16114
unknown,lukoil,Russia 422718 The Republic of Tatarstan Vysokogorskiy area Promyshlennaya zona Biyektau M7 15,unknown,AZS № 16118
unknown,lukoil,Russia 422096 The Republic of Tatarstan Tyulyachinskiy area Highway of federal significance M7 Volga 897 km 2,unknown,AZS №16098
Naberezhnye Chelny,lukoil,Russia 423800 The Republic of Tatarstan Naberezhnye Chelny Alʹmetʹevskii traki v areae sushchestvuyushchyei AGZS,unknown,AZS No16111
Kazanʹ,lukoil,Russia 420010 The Republic of Tatarstan Kazanʹ st. Khusaina Mavlyutova 50a,unknown,AZS No16110
Kazanʹ,lukoil,Russia 420025 The Republic of Tatarstan Kazanʹ st. Pobedy prospect 200a,unknown,AZS No16109
unknown,lukoil,Russia 422667 The Republic of Tatarstan Rybno-Slobodskiy area Alan-Polyan Lenina st. 9,unknown,AZS No16097
Kazan,lukoil,Russia 420133 The Republic of Tatarstan Kazan Gavrilova 19,unknown,AZS No16116
Kazan,lukoil,Russia 420132 The Republic of Tatarstan Kazan Aviastoritelnyj area Mihaila Milya st. 61 а,unknown,AZS №16095
Alʹmetʹevsk,lukoil,Russia 423458 The Republic of Tatarstan Alʹmetʹevsk st. Bazovaya 48,unknown,AZS No16094
Kazanʹ,lukoil,Russia 420036 The Republic of Tatarstan Kazanʹ st. Tetsevskaya 11a,unknown,AZS No16093
Chistopol'skiy Rayon,lukoil,Russia 420000 The Republic of Tatarstan r-n Chistopolskiy s.p. Tatarsko-Sarsazskoye ter. AZS No16078 zd. 8,unknown,AZS No 16078
Naberezhnyye Chelny,lukoil,Russia 423800 The Republic of Tatarstan Naberezhnyye Chelny Mashinostroitelnaya 116,unknown,AZS No01-FR Uralnefteprodukt
Naberezhnye Chelny,lukoil,Russia 423800 The Republic of Tatarstan Naberezhnye Chelny st. Menzelinskaya 133,unknown,AZS No90-U (16090)
Kazan,lukoil,Russia 420087 The Republic of Tatarstan Kazan st. Rodina 7 A,unknown,AZS №88-U (16088)
unknown,lukoil,Russia 420000 The Republic of Tatarstan Vysokogorskiy AZS No16066 1,unknown,AZS No66-U (16066)
unknown,lukoil,Russia 422591 The Republic of Tatarstan m.r-n Verkhneuslonskiy  s.p. Vvedensko-Slobodskoye s. Vvedenskaya Sloboda ter. obsluzhivaniye avtotransporta soor. 1,unknown,AZS No56-U (16056)
g. Naberezhnyye Chelny,lukoil,Russia 423806 The Republic of Tatarstan g. Naberezhnyye Chelny pr. Kazanskiy zd. 156,unknown,AZS No54 (16054)
Bugulʹma,lukoil,Russia 423231 The Republic of Tatarstan Bugulʹma Bavlinskii vyezd,unknown,AZS No36 (16036)
Nizhnekamsk,lukoil,Russia 423570 The Republic of Tatarstan Nizhnekamsk st. Aхtubinskaya 3/1,unknown,AZS No49 (16049)
unknown,lukoil,Russia 422788 The Republic of Tatarstan Staroye Shigaleyevo 34 km road Kazan-Shemordan,unknown,AZS No a1685-U (16085)
unknown,lukoil,"Russia 423600 The Republic of Tatarstan road M-7 ""Volga"" 1030 km ",unknown,AZS No104 (16104)
unknown,lukoil,"Russia 422594 The Republic of Tatarstan Naberezhno-Morkvashskoye 772 km road M-7 ""Volga""
",unknown,AZS No105 (16105)
unknown,lukoil,"Russia 423600 The Republic of Tatarstan road M-7 ""Volga"" 1029km",unknown,AZS No9-U (16009)
"g.o. Kazan, g. Kazan",lukoil,Russia 420061 The Republic of Tatarstan g.o. Kazan g. Kazan ul. Kosmonavtov soor. 48A,unknown,AZS No1 (16001)
Leninogorsk,lukoil,Russia 423250 The Republic of Tatarstan Leninogorsk st. Chaikovskogo 17а,unknown,AZS No102 (16102)
Bavly,lukoil,Russia 423930 The Republic of Tatarstan Bavly st. Saidasheva 27,unknown,AZS No101 (16101)
Aznakaevo,lukoil,Russia 423330 The Republic of Tatarstan Aznakaevo area parka Tarsuz,unknown,AZS No39 (16039)
Bugulʹma,lukoil,Russia 423235 The Republic of Tatarstan Bugulʹma st. Vladimira Lenina 127a,unknown,AZS №40 (16040)
unknown,wildberries,г. Альметьевск (Республика Татарстан) улица Тимирязева д. 15,unknown,Wildberries
Gorod Kazan',wildberries,г. Казань (Республика Татарстан) улица Пушкина д. 16/2,unknown,Wildberries
Gorod Kazan',wildberries,г. Казань (Республика Татарстан) проспект Ямашева д. 29,unknown,Wildberries
Bugul'minskiy Rayon,wildberries,Республика Татарстан Бугульма улица Мусы Джалиля 41,unknown,Wildberries
unknown,wildberries,г. Альметьевск (Республика Татарстан) улица Ленина д. 141Б,unknown,Wildberries
Gorod Kazan',wildberries,г. Казань (Республика Татарстан) улица Максимова д. 33,unknown,Wildberries
Gorod Kazan',wildberries,г. Казань (Республика Татарстан) улица Шаляпина д. 14/83,unknown,Wildberries
Gorod Kazan',wildberries,г. Казань (Республика Татарстан) улица Галимджана Баруди д. 18,unknown,Wildberries
Tukayevskiy Rayon,wildberries,г. Набережные Челны (Республика Татарстан) пр. Дружбы Народов  д. 1,unknown,Wildberries
Tukayevskiy Rayon,wildberries,г. Набережные Челны (Республика Татарстан) улица Академика Рубаненко д. 6,unknown,Wildberries
Gorod Kazan',wildberries,г. Казань (Республика Татарстан) улица Академика Сахарова д. 27А,unknown,Wildberries
Tukayevskiy Rayon,wildberries,г. Набережные Челны (Республика Татарстан) проспект Мусы Джалиля д. 74,unknown,Wildberries
Gorod Kazan',wildberries,г. Казань (Республика Татарстан) Гвардейская улица 56А,unknown,Wildberries
unknown,wildberries,г. Альметьевск (Республика Татарстан) улица Белоглазова д. 131,unknown,Wildberries
