Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
30d51ff6-d196-eb11-b1ac-000d3a2ed0d4,costa_coffee_gg_gb_im_je,Bexleyheath,,Bexley Heath,,,GB,,,Mo-Sa 08:00-17:30; Su 09:00-15:30,Costa Coffee,Q608845
6348,greggs_gb,"Bexleyheath, UE Broadway SC",,Bexleyheath,,,GB,+44 20 8301 3966,https://www.greggs.co.uk/shop-finder?shop-code=6348,"Mo-Th 06:30-18:00; Fr 06:30-18:00,06:30-19:00; Sa 06:30-19:00; Su 08:00-16:00",Greggs,Q3403981
GB0725,hm,H&M Bexleyheath,,Bexleyheath,,,GB,+44 344 736 9000,,Mo-Sa 09:00-17:30; Su 10:00-16:00,H&M,Q188326
https://www.hsamuel.co.uk/store/HS4120-Bexleyheath,h_samuel_gb,H.Samuel,,Bexleyheath,,,GB,+44 20 8301 0382,https://www.hsamuel.co.uk/store/HS4120-Bexleyheath,Mo-Sa 09:30-17:30; Su 10:00-16:00,H.Samuel,Q5628558
3191,marks_and_spencer,BEXLEYHEATH,,Bexleyheath,,,GB,+44 20 8301 2233,https://www.marksandspencer.com/stores/bexleyheath-3191,Mo-We 08:00-18:30; Th 08:00-19:00; Fr-Sa 08:00-18:30; Su 10:00-16:00,Marks and Spencer,Q714491
45006425,moneygram,POST OFFICE - Bexleyheath,,BEXLEYHEATH,,,GB,+44 845 722 3344,,Mo-Sa 09:00-17:30; Su 10:00-14:00,MoneyGram,Q1944412
gbf4eced68,pandora,About Pandora Jewellery at Pandora Bexleyheath,,Bexleyheath,,,GB,+44 20 8298 9874,https://stores.pandora.net/gb-lnd/bexleyheath/pandora-jewellery-gbf4eced68.html,Mo-Sa 09:00-17:30; Su 10:00-16:00,Pandora,Q2241604
2918,photome_gb,Photo-Me,,,,,GB,,,,Photo-Me,Q123456627
5325c802-8951-4743-8d61-e4339076b142,the_gym_group_gb,Bexleyheath,"The Broadway Shopping Centre, DA6 7JN",,,,GB,,https://www.thegymgroup.com/find-a-gym/south-london-gyms/bexleyheath/,24/7,The Gym Group,Q48815022
,visa,,,BEXLEYHEATH,,,GB,,,,,
,visa,,,BEXLEYHEATH,,,GB,,,,,
,visa,,,BEXLEYHEATH,,,GB,,,,,
