City,Place Name,Zipcode,Name
Baguio City,anytime_fitness,,unknown,Anytime Fitness
Baguio City,mcdonalds_ph,MAGSAYSAY AVENUE BAGUIO CITY BENGUET,unknown,BAGUIO CENTERMALL
Baguio City,mcdonalds_ph,SUNSHINE MALL ABANAO COR. CHANUM STS. BAGUIO CITY BENGUET,unknown,BAGUIO SUNSHINE MALL
La Trinidad,mcdonalds_ph,KM 5 LA TRINIDAD BENGUET,unknown,LA TRINIDAD
Baguio City,mcdonalds_ph,LEGARDO ROAD CORNER ABANAO EXTENSION BAGUIO CITY,unknown,BAGUIO INSULAR 
Baguio City,mcdonalds_ph,50 LOWER BONIFACIO ROAD BAGUIO CITY,unknown,BAGUIO BONIFACIO
Baguio City,mcdonalds_ph,GENERAL ROAD COR. ASSUMPTION ROAD BAGUIO CITY,unknown,BAGUIO ASSUMPTION
Baguio City,mcdonalds_ph,62 SESSION ROAD BAGUIO CITY,unknown,NEW BAGUIO SESSION 
La Trinidad,mcdonalds_ph,TIONG SAN LA TRINIDAD NO. 1 KM 4 PICO LA TRINIDAD BENGUET,unknown,TIONGSAN LA TRINIDAD
Baguio City,mcdonalds_ph,082-083 LGF SM BAGUIO UPPER SESSION ROA BAGUIO CITY,unknown,NEW SM BAGUIO
LA TRINIDAD,shell,,unknown,SH KM4 BALILI LA TRINIDAD
BAGUIO CITY,shell,,unknown,SH KM4 MARCOS HWAY BAGUIO
LA TRINIDAD,visa,,unknown,unknown
BAGUIO CITY,visa,,unknown,unknown
BAGUIO,visa,,unknown,unknown
LA TRINIDAD VALLEY,visa,,unknown,unknown
Tuba,western_union,,unknown,APOSTADERO ST BEVS ELOADING STATION
Sablan,western_union,,unknown,BENGUET CENTER BANK INC  SABLAN HO
Baguio City,western_union,,unknown,CLH BAGUIO 1
Baguio,western_union,,unknown,MLI ABATAN BENGUET
La Trinidad,western_union,,unknown,PFSI BENGUET-LA TRINIDAD-SHILAN
Baguio Cuty,western_union,,unknown,NORTHGATE PAWNSHOP  IRISAN
Itogon,western_union,,unknown,BANCO BAKUN INC A RURAL BANK HO
Benguet,western_union,,unknown,UNIFIED PHARMACY AND GENERAL MERCHANDISE
Tublay,western_union,,unknown,DOERS MPC ACOP HO
Atok,western_union,,unknown,PFSI BENGUET-ATOK-PAOAY
Mankayan,western_union,,unknown,D GENERATION RENDEZVOUS EATERY
Buguias,western_union,,unknown,PFSI BENGUET-ABATAN-BUGUIAS
Kabayan,western_union,,unknown,PALISPIS GENERAL MERCHANDISE
Bugias,western_union,,unknown,CLH ABATAN
