Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
2665,carrefour_pl,Carrefour Express Convenience,,Baranów,,,PL,,,24/7,Carrefour Express,Q2940190
50706,dealz_pl,Dealz,,Baranów,,,PL,,,Mo-Sa 09:00-21:00,Dealz,Q16942585
pl:23,dm,dm-drogerie markt sp. z o.o.,,Baranów k. Kępna,,,PL,+48 62 310 09 90,https://www.dm.pl/store/w00n/baranow-k-kepna/ul-wroclawska-47a,Mo-Sa 09:00-21:00,dm,Q266572
7548,kik,KiK,,Baranow k. Kepna,,,PL,+48 881 996 548,,Mo-Sa 09:00-20:00; Su 10:00-18:00,KiK,Q883965
10393,lewiatan_pl,Lewiatan,,Donaborów,,,PL,+48 693 112 216,https://www.lewiatan.pl/znajdz-sklep/lewiatan-donaborow-donaborow-13,,Lewiatan,Q11755396
10849,lewiatan_pl,Lewiatan,,Baranów,,,PL,+48 62 781 81 85,https://www.lewiatan.pl/znajdz-sklep/lewiatan-baranow-slupia-pod-kepnem-radosna-11,,Lewiatan,Q11755396
2179,lidl_pl,Lidl,,Baranów,,,PL,,,Mo-Sa 06:00-22:00; Su 08:00-20:00,Lidl,Q151954
65054703,moneygram,UP BARANOW - POCZTA POLSKA,,BARANOW,,,PL,+48 887 851 345,,Mo-Fr 06:00-22:00; Sa 08:00-20:00; Su 00:00-24:00,MoneyGram,Q1944412
97118,neonet_pl,NEONET,,Baranów,,,PL,+48 606 676 257,https://sklepydw.neonet.pl/polska/kepno/neonet-kepno-97118,Mo-Sa 09:00-21:00,Neonet,Q11790622
703769,orlen_paczka_pl,,,Baranów,,,PL,,,Mo-Sa 05:30-18:00; Su 08:00-16:00,Orlen Paczka,Q110457879
960934,orlen_paczka_pl,,,Baranów,,,PL,,,Mo-Su 06:00-22:00,Orlen Paczka,Q110457879
