State,Place Name,City,Establishments
UNKNOWN,accor,unknown,1
UNKNOWN,bmw_group,Bishkek,1
UNKNOWN,dodo_pizza,Бишкек,7
UNKNOWN,ecco,Bishkek,1
CHUY,ernst_young,Bishkek,1
UNKNOWN,geox,BISHKEK TOKTOGULA ST. 90,1
01,hugo_boss,Bishkek,1
UNKNOWN,man_truck_and_bus, Bishkek,1
UNKNOWN,marriott,Bishkek,1
UNKNOWN,mexx,unknown,2
UNKNOWN,moneygram,BISHKEK,337
UNKNOWN,moneygram,ARAVAN,11
UNKNOWN,moneygram,CHUI,3
UNKNOWN,moneygram,KARAKOL,35
UNKNOWN,moneygram,KARA-SUU,24
UNKNOWN,moneygram,KYZYL-KYIA,1
UNKNOWN,moneygram,KYZYL-KIYA,10
UNKNOWN,moneygram,KOCHKOR-ATA,5
UNKNOWN,moneygram,SHAMALDYSAY,1
UNKNOWN,moneygram,MASSY,4
UNKNOWN,moneygram,SOKULUK,9
UNKNOWN,moneygram,JALAL-ABAD,21
UNKNOWN,moneygram,SULYUKTA,1
UNKNOWN,moneygram,TEPLOKLYUCHENKA,1
UNKNOWN,moneygram,ISFANA,7
UNKNOWN,moneygram,TASH-KUMYR,3
UNKNOWN,moneygram,OSH,111
UNKNOWN,moneygram,TOKTOGUL,7
UNKNOWN,moneygram,KARA-BALTA,21
UNKNOWN,moneygram,KERBEN,7
UNKNOWN,moneygram,ARSTANBAP,2
UNKNOWN,moneygram,TALAS,23
UNKNOWN,moneygram,KOCHKORATA,5
UNKNOWN,moneygram,NOVOPAVLOVKA,1
UNKNOWN,moneygram,KASHGAR-KYSHTAK,1
UNKNOWN,moneygram,KYZYL-KIJA,1
UNKNOWN,moneygram,KYZYL-SUU,5
UNKNOWN,moneygram,CHOLPON-ATA,9
UNKNOWN,moneygram,ALA-BUKA,11
UNKNOWN,moneygram,TOKMOK,13
UNKNOWN,moneygram,IVANOVKA,2
UNKNOWN,moneygram,KANYSH-KIYA,2
UNKNOWN,moneygram,BATKEN,24
UNKNOWN,moneygram,SHAMALDY-SAY,2
UNKNOWN,moneygram,DZHALAL-ABAD,38
UNKNOWN,moneygram,KURSHAB,4
UNKNOWN,moneygram,VILLAGE ARAVAN,1
UNKNOWN,moneygram,KANT,12
UNKNOWN,moneygram,CHUY,9
UNKNOWN,moneygram,KARAKUL,1
UNKNOWN,moneygram,BALYKCHI,4
UNKNOWN,moneygram,MYRZAKE,1
UNKNOWN,moneygram,KARA-KULZHA,1
UNKNOWN,moneygram,KASHKAR-KYSHTAK,2
UNKNOWN,moneygram,KOKJAR,1
UNKNOWN,moneygram,ZHALA-ABAD,1
UNKNOWN,moneygram,KADAMJAY,2
UNKNOWN,moneygram,NOOKAT,17
UNKNOWN,moneygram,UCHKORGON,1
UNKNOWN,moneygram,SAKALDY,1
UNKNOWN,moneygram,GRIGOREVKA,1
UNKNOWN,moneygram,UZGEN,22
UNKNOWN,moneygram,NARIMAN,1
UNKNOWN,moneygram,DJALAL-ABAD,2
UNKNOWN,moneygram,BOKONBAEVO,5
UNKNOWN,moneygram,CHOLPONATA,2
UNKNOWN,moneygram,KYZYLKIYA,5
UNKNOWN,moneygram,NARYN,17
UNKNOWN,moneygram,GULCHA,5
UNKNOWN,moneygram,KYZYLSUU,2
UNKNOWN,moneygram,SUZAK,8
UNKNOWN,moneygram,AT-BASHY,1
UNKNOWN,moneygram,BALYKCHY,8
UNKNOWN,moneygram,BOSTERI,2
UNKNOWN,moneygram,S/U NARIMAN,1
UNKNOWN,moneygram,BAZARKORGON,5
UNKNOWN,moneygram,KASHGARKYSHTAK,2
UNKNOWN,moneygram,JALALABAT,4
UNKNOWN,moneygram,KYZYL-ADYR,4
UNKNOWN,moneygram,MASY,2
UNKNOWN,moneygram,KAZARMAN,3
UNKNOWN,moneygram,DJALALABAD,2
UNKNOWN,moneygram,KARABALTA,4
UNKNOWN,moneygram,SELO KOCHKOR,1
UNKNOWN,moneygram,TYUP,3
UNKNOWN,moneygram,ORLOVKA,1
UNKNOWN,moneygram,ALABUKA,1
UNKNOWN,moneygram,KEMIN,4
UNKNOWN,moneygram,KARA-KULDZHA,2
UNKNOWN,moneygram,MAYLUUSUU,1
UNKNOWN,moneygram,KOCHKOR,3
UNKNOWN,moneygram,ARAVAN VILLAGE,3
UNKNOWN,moneygram,KASHKAR-KYSHTAK VILLAGE,1
UNKNOWN,moneygram,UZGEN DISTRICT,1
UNKNOWN,moneygram,KADAMJAI DISTRICT UCH-KORGON VILLAGE,1
UNKNOWN,moneygram,KADAMJAI,2
UNKNOWN,moneygram,DJETI-OGUZ DISTRICT KYZYL-SUU VILLAGE,1
UNKNOWN,moneygram,ASANCHEK,1
UNKNOWN,moneygram,JANY-NOOKAT,1
UNKNOWN,moneygram,OSCH,2
UNKNOWN,moneygram,KYZYLADYR,1
UNKNOWN,moneygram,BAZAR-KORGON,11
UNKNOWN,moneygram,KARASUU,4
UNKNOWN,moneygram,AT-BASHI,1
UNKNOWN,moneygram,KYZYL-KIYIA,1
UNKNOWN,moneygram,KARA-KUL,5
UNKNOWN,moneygram,SELO ARAVAN,1
UNKNOWN,moneygram,BAZAR-KORGON VILLAGE,1
UNKNOWN,moneygram,CHUI VILLAGE,1
UNKNOWN,moneygram,GULCHA VILLAGE,1
UNKNOWN,moneygram,KADAMZHAI,3
UNKNOWN,moneygram,KOK-OI VILLAGE,1
UNKNOWN,moneygram,KURSHAB VILLAGE,1
UNKNOWN,moneygram,KYZYL-SUU VILLAGE,2
UNKNOWN,moneygram,OTUZ-ADYR VILLAGE,1
UNKNOWN,moneygram,RAZZAKOVA,1
UNKNOWN,moneygram,SHAMALDY-SAI,1
UNKNOWN,moneygram,SHARK VILLAGE ADMINISTRATION,1
UNKNOWN,moneygram,SHERALY VILLAGE,1
UNKNOWN,moneygram,SOKULUK VILLAGE,1
UNKNOWN,moneygram,SOPU-KORGON VILLAGE,1
UNKNOWN,moneygram,TASH-BULAK VILLAGE,1
UNKNOWN,moneygram,TYUP VILLAGE,1
UNKNOWN,moneygram,UCH-TEREK VILLAGE,1
UNKNOWN,moneygram,SELO SHAMALDY-SAI,1
UNKNOWN,moneygram,BARSKOON,1
UNKNOWN,moneygram,BELOVODSK,3
UNKNOWN,moneygram,SULUKTU,1
UNKNOWN,moneygram,POKROVKA,2
UNKNOWN,moneygram,KYZYL-KIA,3
UNKNOWN,moneygram,ISSYK-KUL,4
UNKNOWN,moneygram,KARAKICHI,1
UNKNOWN,moneygram,ESKI-NOOKAT,2
UNKNOWN,moneygram,KARAKULDZHA,1
UNKNOWN,moneygram,KUZYL-SUU,1
UNKNOWN,moneygram,V. PADAVAN,1
UNKNOWN,moneygram,PULGON,4
UNKNOWN,moneygram,SHAMALDYSAI,2
UNKNOWN,moneygram,GM FRUNZE,1
UNKNOWN,moneygram,TOKMAK,4
UNKNOWN,moneygram,TEPLOKLUCHENKA,1
UNKNOWN,moneygram,CHAEK,2
UNKNOWN,moneygram,DAROOT-KORGON,1
UNKNOWN,moneygram,BELOVODSKOE,4
UNKNOWN,moneygram,SULYUKTU,1
UNKNOWN,moneygram,KAINDY,2
UNKNOWN,moneygram,AT  BASHY,1
UNKNOWN,moneygram,BAETOVO,2
UNKNOWN,moneygram,BAKAY-ATA,1
UNKNOWN,moneygram,AKCHIY,1
UNKNOWN,moneygram,KYZYLKIA,1
UNKNOWN,moneygram,BEOVODSKOE,1
UNKNOWN,moneygram,NOKAT,1
UNKNOWN,moneygram,ANANEVO,1
UNKNOWN,moneygram,KARAKULJA,2
UNKNOWN,moneygram,ATBASHI,1
UNKNOWN,moneygram,BAKAI-ATA,1
UNKNOWN,moneygram,JALAL - ABAD,1
UNKNOWN,moneygram,MAILUU-SUU,1
UNKNOWN,moneygram,JALALABAD,4
UNKNOWN,moneygram,KARAKULDJA,1
UNKNOWN,moneygram,POSELOK AIDARKEN,1
UNKNOWN,moneygram,KATABALTA,1
UNKNOWN,moneygram,NOOKEN,1
UNKNOWN,moneygram,UCH-KORGON,1
UNKNOWN,moneygram,DJALAL - ABAD,1
UNKNOWN,moneygram,AK-KORGON,1
UNKNOWN,moneygram,A-O KULUNDU INTERNATSIONALNOE CELO,1
UNKNOWN,moneygram,KADJI-SAI,1
UNKNOWN,moneygram,CHALDOVAR,1
UNKNOWN,moneygram,ALEKSANDROVKA,2
UNKNOWN,moneygram,VOENNO-ANTONOVKA,1
UNKNOWN,moneygram,KHALMION,1
UNKNOWN,moneygram,KOK-ZHAR,1
UNKNOWN,moneygram,OKTYABRSKOE,1
UNKNOWN,moneygram,DOROOT-KORGON,1
UNKNOWN,next,Bishkek,1
UNKNOWN,united_colors_of_benetton,BISHKEK,1
UNKNOWN,visa,KOK TASH,1
UNKNOWN,visa,ISFANA,1
UNKNOWN,visa,INTERNATSIONALNOE,1
UNKNOWN,visa,KATRAN,1
UNKNOWN,visa,AK-SAI,1
UNKNOWN,visa,KYZYL-BEL,1
UNKNOWN,visa,BATKEN,5
UNKNOWN,visa,BOZ-ADYR,1
UNKNOWN,visa,TAYAN,1
UNKNOWN,visa,TON,1
UNKNOWN,visa,AYDARKEN,1
UNKNOWN,visa,KYRGYZ-KYSHTAK,1
JALALABAD,visa,JALAL-ABAD,28
UNKNOWN,visa,KHALMION,1
UNKNOWN,visa,KADAMJAY,2
UNKNOWN,visa,KADAMJAI,1
UNKNOWN,visa,PULGON,1
UNKNOWN,visa,ALABUKA,1
UNKNOWN,visa,ALA-BUKA,2
UNKNOWN,visa,YZAR,1
UNKNOWN,visa,MARKAZ,1
UNKNOWN,visa,JASHTYK,1
OSH,visa,OSH,50
UNKNOWN,visa,KERBEN,2
UNKNOWN,visa,CHAUVAY,1
BATKEN,visa,KYZYL KIYA,4
UNKNOWN,visa,KYZYL-KIYA,4
UNKNOWN,visa,TASH-BASHAT,1
UNKNOWN,visa,KYZYL-JYLDYZ,1
UNKNOWN,visa,KYZYL-ADYR,2
UNKNOWN,visa,KYZYL-JAR,1
UNKNOWN,visa,BAYZAK,1
UNKNOWN,visa,UCH-KORGON,1
UNKNOWN,visa,TASH-KUMYR,2
UNKNOWN,visa,SHAMALDISAY,1
UNKNOWN,visa,BEL,1
UNKNOWN,visa,BORU-BASH,1
UNKNOWN,visa,TASH-KUMUR,1
UNKNOWN,visa,BAKAI-ATA,1
OSH,visa,ARAVAN,1
