Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
https://store.aldi.com.au/#25406237,aldi_sud_au,ALDI Southland,,,Victoria,,AU,+61 132534,https://store.aldi.com.au/vic/southland/1239-nepean-highway,"Mo-Fr 08:30-20:00; Sa-Su 08:30-19:00,08:30-20:00",ALDI,Q41171672
https://store.aldi.com.au/#25406396,aldi_sud_au,ALDI Cheltenham,,,Victoria,,AU,+61 132534,https://store.aldi.com.au/vic/cheltenham/280-282-bay-road,"Mo-Fr 08:30-20:00; Sa-Su 08:30-19:00,08:30-20:00",ALDI,Q41171672
682,angus_and_coote_au,Southland,"SH 2096 Westfield Southland S/C, 1239 Nepean Hwy Cheltenham VIC 3192",Cheltenham,Victoria,,AU,+61 3 9584 9528,https://www.anguscoote.com.au/stores/southland,Mo-We 09:00-17:30; Th-Fr 09:00-21:00; Sa 09:00-17:00; Su 10:00-17:00,Angus & Coote,Q18162112
R343,apple,Apple Southland,,Cheltenham,Victoria,,AU,+61 3 8523 1400,https://www.apple.com/au/retail/southland,Mo-We 09:00-17:30; Th-Fr 09:00-21:00; Sa 09:00-17:00; Su 10:00-17:00,Apple,Q421253
51,ferguson_plarres_bakehouse_au,Southland,"Westfield Shopping Centre, 1239 Nepean Highway, Southland Shoppingtown, Cheltenham VIC 3192, Australia",Cheltenham,Victoria,,AU,+61 3 9583 7200,https://www.fergusonplarre.com.au/southland,Mo-Fr 07:30-16:30; Sa 08:00-16:30; Su 08:30-16:30,Ferguson Plarre's Bakehouse,Q5444249
bayside-floorworld-cheltenham,floorworld_au,Bayside Floorworld,,Cheltenham,Victoria,,AU,+61 3 9583 9989,https://www.floorworld.com.au/store-details/bayside-floorworld-cheltenham,Mo-Fr 09:00-17:00; Sa 10:00-14:00,Floorworld,Q117156913
014-3078,forever_new,Forever New at David Jones Southland,,Cheltenham,Victoria,,AU,,,Mo-We 09:30-17:00; Th-Fr 09:30-21:00; Sa 09:00-17:30; Su 10:00-17:00,Forever New,Q119221929
014-3080,forever_new,Forever New Southland,,Cheltenham,Victoria,,AU,+61 3 9583 2111,,Mo-We 09:00-17:30; Th-Fr 09:00-21:00; Sa 09:00-17:00; Su 10:00-17:00,Forever New,Q119221929
31CH,forty_winks_au,Forty Winks Cheltenham,,Cheltenham,Victoria,,AU,+61 3 9583 6775,https://www.fortywinks.com.au/store-finder/south-states/cheltenham,Mo-Fr 09:00-17:30; Sa 09:00-17:00; Su 10:00-17:00,Forty Winks,Q106283438
46,hairhouse_au,Hairhouse Southland,,Cheltenham,Victoria,,AU,+61 3 9585 0111,https://www.hairhouse.com.au/stores/southland,Mo-We 09:00-17:30; Th-Fr 09:00-21:00; Sa 09:00-17:00; Su 10:00-17:00,Hairhouse,Q118383855
37,hairhouse_au,Hairhouse Moorabbin,,Cheltenham,Victoria,,AU,+61 3 9583 2064,https://www.hairhouse.com.au/stores/dfo-moorabbin,Mo-Fr 10:00-17:30; Sa-Su 10:00-17:00,Hairhouse,Q118383855
13068701,kaisercraft_au,Kaisercraft Southland,1239 Nepean Hwy,Cheltenham,Victoria,,AU,+61 3 9584 4042,,Mo-We 09:00-05:00; Th-Fr 09:00-09:00; Sa 09:00-05:00; Su 10:00-05:00,Kaisercraft,Q118342651
295,ray_white_au_nz,Ray White Cheltenham,,Cheltenham,Victoria,,AU,+61 3 9584 8288,http://www.raywhitecheltenham.com,,Ray White,Q81077729
YD-204,retail_apparel_group,yd. Southland,"Shop 2116/1239 Westfield Southland, 1239 Nepean Highway",Cheltenham,Victoria,,AU,+61 3 7007 8060,https://www.yd.com.au/au/store/southland,Mo-We 09:00-17:00; Th-Fr 09:00-21:00; Sa 09:00-18:00; Su 10:00-17:00,yd.,Q113469019
YD-217,retail_apparel_group,yd. Moorabbin DFO,"Dfo Moorabbin, 250 Centre Dandenong Road",Cheltenham,Victoria,,AU,+61 3 7007 8057,https://www.yd.com.au/au/store/moorabbin_dfo,Mo-Su 10:00-18:00,yd.,Q113469019
CN-216,retail_apparel_group,Connor Southland,"Shop 2030/1, Westfield Southland, 1239 Nepean Highway",Cheltenham,Victoria,,AU,+61 3 7007 8061,https://www.connor.com.au/au/store/southland,Mo-We 09:00-17:30; Th-Fr 09:00-21:00; Sa 09:00-17:00; Su 10:00-17:00,Connor,Q113468988
8796388556823,thebodyshop,Southland,,Cheltenham,Victoria,,AU,,https://www.thebodyshop.com/en-au/store-details/southland/5048,,The Body Shop,Q837851
,visa,,,CHELTENHAM,VICTORIA,,AU,,,,,
