City,Place Name,Zipcode,Name
unknown,ionity,,unknown,Vrankovec
Grad Krapina,pepco,,unknown,Pepco
unknown,pepco,,unknown,Pepco
unknown,skoda,,unknown,Berislavić d.o.o.
DURMANEC,visa,,unknown,unknown
PREGRADA,visa,,unknown,unknown
SVETI KRIZ ZACRETJE,visa,,unknown,unknown
ZABOK,visa,,unknown,unknown
KRAPINSKE TOPLICE,visa,,unknown,unknown
KRAPINA,visa,,unknown,unknown
OROSLAVJE,visa,,unknown,unknown
DONJA STUBICA,visa,,unknown,unknown
HUM NA SUTLI,visa,,unknown,unknown
ZLATAR,visa,,unknown,unknown
BUDINŠCINA,visa,,unknown,unknown
