City,Place Name,Zipcode,Name
FENIOUX,shell,,unknown,FENIOUX EST  A10
LA ROCHELLE,visa,,unknown,unknown
ST AIGULIN,visa,,unknown,unknown
MONTGUYON,visa,,unknown,unknown
MONTENDRE,visa,,unknown,unknown
MIRAMBEAU,visa,,unknown,unknown
JONZAC,visa,,unknown,unknown
ARCHIAC,visa,,unknown,unknown
MESCHERS SUR GIRONDE,visa,,unknown,unknown
GEMOZAC,visa,,unknown,unknown
PONS,visa,,unknown,unknown
COZES,visa,,unknown,unknown
SEMUSSAC,visa,,unknown,unknown
ST GEORGES DE DIDONNE,visa,,unknown,unknown
ROYAN,visa,,unknown,unknown
VAUX SUR MER,visa,,unknown,unknown
SAUJON,visa,,unknown,unknown
CHANIERS,visa,,unknown,unknown
LES MATHES,visa,,unknown,unknown
SAINTES,visa,,unknown,unknown
LA TREMBLADE,visa,,unknown,unknown
PONT L ABBE D ARNOULT,visa,,unknown,unknown
MARENNES,visa,,unknown,unknown
MATHA,visa,,unknown,unknown
ST SAVINIEN,visa,,unknown,unknown
LE CHATEAU D OLERON,visa,,unknown,unknown
ECHILLAIS,visa,,unknown,unknown
ROCHEFORT,visa,,unknown,unknown
ST JEAN D ANGELY,visa,,unknown,unknown
ST PIERRE D OLERON,visa,,unknown,unknown
TONNAY CHARENTE,visa,,unknown,unknown
ST GEORGES D OLERON,visa,,unknown,unknown
FOURAS,visa,,unknown,unknown
AULNAY,visa,,unknown,unknown
ST DENIS D OLERON,visa,,unknown,unknown
CHATELAILLON PLAGE,visa,,unknown,unknown
SURGERES,visa,,unknown,unknown
ANGOULINS,visa,,unknown,unknown
AIGREFEUILLE D AUNIS,visa,,unknown,unknown
LA JARNE,visa,,unknown,unknown
AYTRE,visa,,unknown,unknown
ST ROGATIEN,visa,,unknown,unknown
PERIGNY,visa,,unknown,unknown
STE MARIE DE RE,visa,,unknown,unknown
PUILBOREAU CEDEX,visa,,unknown,unknown
LA FLOTTE,visa,,unknown,unknown
PUILBOREAU,visa,,unknown,unknown
LAGORD,visa,,unknown,unknown
L HOUMEAU,visa,,unknown,unknown
LA COUARDE SUR MER,visa,,unknown,unknown
ST MARTIN DE RE,visa,,unknown,unknown
ARS EN RE,visa,,unknown,unknown
COURCON,visa,,unknown,unknown
MARANS,visa,,unknown,unknown
