City,Place Name,Zipcode,Name
Padova,avis,,unknown,Avis Italy Padova
Trebaseleghe (PD),deichmann,,unknown,DEICHMANN negozio Trebaseleghe (PD) Via Malcanton 35/C
Mestrino,deichmann,,unknown,DEICHMANN negozio Mestrino Via Marco Polo 16
Conselve,deichmann,,unknown,"DEICHMANN negozio Conselve Viale Dell'Industria, 2"
Padova,tigota_it,,unknown,Tigotà
Grantorto,western_union,,unknown,ZAMPIERI DIEGO
Piombino Dese,western_union,,unknown,DINATO MICHELE
Montagnana,western_union,,unknown,LETIZIA BARBARA
Carmignano Di Brenta,western_union,,unknown,TRENTIN MARIA GIOVANNA
San Pietro In Gu,western_union,,unknown,TABACCHERIA RICEVITORIA ZIO MIKE
Gazzo,western_union,,unknown,ZORZAN MOSE
Cittadella,western_union,,unknown,EDICOLA TABACCHI POZZETTO DI GUIDOLIN DI
Este,western_union,,unknown,ROSINA MANUELA
Piazzola Sul Brenta,western_union,,unknown,PASQUALE LISA
Tombolo,western_union,,unknown,MERLIN PAOLA
Ponso,western_union,,unknown,GENNARO DANIEL
Mestrino,western_union,,unknown,TABACCHERIA EDICOLA DA LUCIANO DI PENELL
San Martino Di Lupari,western_union,,unknown,MONDO VIDEO DI BOSCOLO PAOLA
Cervarese Santa Croce,western_union,,unknown,LA TABACCAIA DI D'ALESSANDRO MIRIAM
Villafranca Padovana,western_union,,unknown,TABACCHERIA TAKE IT EASY DI TOGNON SILVI
Abano Terme,western_union,,unknown,VICARIOTTO ANTONELLA
Curtarolo,western_union,,unknown,PERUZZO GIUSEPPE
Selvazzano Dentro,western_union,,unknown,CARTOGIOCA DI BETTELLA ANGELA
Padova,western_union,,unknown,SALVATO HENRY
Pernumia,western_union,,unknown,TABACCHERIA DI MARTINI GINO
Monselice,western_union,,unknown,CHIOMENTO SILVIO
San Giorgio Delle Pertiche,western_union,,unknown,VIDEO DREAMS DI SCARANTE GIORGIO
Rubano,western_union,,unknown,TABACCHERIA ZILIO
Montegrotto Terme,western_union,,unknown,MORO SIMONE
Battaglia Terme,western_union,,unknown,BETTINI CARLO
Camposampiero,western_union,,unknown,TABACCHERIA PETER PAN
Loreggia,western_union,,unknown,OPTIMA GAME DI BARIZZA GIANLUCA
Vigodarzere,western_union,,unknown,MESCALIBUS DI MATTEO MESCALCHIN
Masera Di Padova,western_union,,unknown,TABACCHERIA RIKY DI MARCATO FEDERICO
Albignasego,western_union,,unknown,LAZZARETTO GABRIELLA ELISABETT
Cadoneghe,western_union,,unknown,SILVESTRO MARINELLA
Trebaseleghe,western_union,,unknown,MASSAROTTO CRISTIAN
Conselve,western_union,,unknown,HOLLYWOOD NON SOLO VIDEO
Villanova Di Camposampiero,western_union,,unknown,GOMMA E MATITA
Legnaro,western_union,,unknown,RAMPIN PAOLO
Borgoricco,western_union,,unknown,FRANZATO MONIA
Tribano,western_union,,unknown,BREDA DANTE
Cartura,western_union,,unknown,TABACCHERIA ALLA ROTONDA
Saonara,western_union,,unknown,TABACCHERIA LE ROSE DI BROCCARDO ANTONIO
Ponte San Nicolo,western_union,,unknown,RAMPIN RICCARDO
Noventa Padovana,western_union,,unknown,LA TABACCHERIA DI FAVARETTO MANUEL
Vigonza,western_union,,unknown,CAVALLINI STEFANO
Piove Di Sacco,western_union,,unknown,NOZZA LAVINIA
Brugine,western_union,,unknown,DON ALIDA
Pontelongo,western_union,,unknown,CARTOLIBRERIA DI PICELLO SILVIA
Correzzola,western_union,,unknown,BOTTARO DARIO
Codevigo,western_union,,unknown,ROSSETTO STEFANO
