City,Place Name,Zipcode,Name
CHOLUTECA,visa,,unknown,unknown
MARCOVIA,visa,,unknown,unknown
PESPIRE,visa,,unknown,unknown
TEGUCIGALPA,visa,,unknown,unknown
Namasigue,western_union,,unknown,BP CORRESPONSAL JOSE CARCAMO
Choluteca,western_union,,unknown,COOPERATIVA COMIXMUL CHOLUTECA
Santa Ana De Yusguare,western_union,,unknown,BP CORRESPONSAL NOEL FLORES
Marcovia,western_union,,unknown,BCO ATLANTIDA MONJAR�S
Monjaras,western_union,,unknown,FICOHSA TENGO- ELMER CALIX
Pespire,western_union,,unknown,4C00 PESPIRENSE OFINCINA PRINCIPAL
San Antonio De Flores,western_union,,unknown,FICOHSA TENGO - JOAQUIN FLORES
Orocuina,western_union,,unknown,4F00 COOPERATIVA SAN ANDRES
Triunfo,western_union,,unknown,FICOHSA TENGO- REINA MENDEZ
Santa Ana De Yuisguare,western_union,,unknown,BP CORRESPONSAL MARIO MEJIA
El Triunfo,western_union,,unknown,7501 BANCO AZTECA EKT MOVIL EL TRIUNFO
San Marcos De Colon,western_union,,unknown,BANCO OCCIDENTE SAN MARCOS DE COLON
Corpus,western_union,,unknown,BP CORRESPONSAL MELISSA ESPINOZA
Ocotepeque,western_union,,unknown,BANPAIS SAN MARCOS OCOTEPEQUE
