State,Place Name,City,Establishments
UNKNOWN,accor,unknown,1
UNKNOWN,adidas,Kungsbacka,1
UNKNOWN,adidas,Järfälla,1
AB,adidas,Hammarby,1
UNKNOWN,alamo,Landvetter,1
UNKNOWN,alamo,Mora,1
UNKNOWN,alamo,Salen,1
UNKNOWN,alamo,Sveg,1
UNKNOWN,alamo,Stockholm-Arlanda,1
UNKNOWN,alamo,Lulea,1
UNKNOWN,alstom,unknown,21
SKÅNE,apple,Helsingborg,1
UPPLAND,apple,Täby,1
SKÅNE,apple,Malmö,1
VAESTRAGOETALAND,audi,ALINGSÅS,1
VAESTRAGOETALAND,audi,PARTILLE,1
VAESTRAGOETALAND,audi,BORÅS,1
STOCKHOLM,audi,Danderyd,1
UPPSALA,audi,ENKÖPING,2
STOCKHOLM,audi,BRO,1
SOEDERMANLAND,audi,ESKILSTUNA,1
VAESTRAGOETALAND,audi,MÖLNLYCKE,1
VAESTMANLAND,audi,VÄSTERÅS,1
VAESTRAGOETALAND,audi,FALKÖPING,1
SKANE,audi,ÄNGELHOLM,1
GAEVLEBORG,audi,GÄVLE,1
VAESTRAGOETALAND,audi,SKEE,1
VAESTRAGOETALAND,audi,Mölndal GÖTEBORG,1
HALLAND,audi,KUNGSBACKA,1
HALLAND,audi,HALMSTAD,1
SKANE,audi,LAHOLM,1
GAEVLEBORG,audi,HUDIKSVALL,1
DALARNA,audi,BORLÄNGE,1
VAESTERNORRLAND,audi,SUNDSVALL,1
VAESTRAGOETALAND,audi,KINNA,1
SKANE,audi,HELSINGBORG,1
SKANE,audi,VIKEN,1
JOENKOEPING,audi,JÖNKÖPING,1
KALMAR,audi,KALMAR,1
BLEKINGE,audi,KARLSHAMN,1
BLEKINGE,audi,SÖLVESBORG,1
BLEKINGE,audi,KARLSKRONA,1
STOCKHOLM,audi,NORRTÄLJE,1
VAERMLAND,audi,KARLSTAD,1
SKANE,audi,KRISTIANSTAD,1
VAESTRAGOETALAND,audi,KUNGÄLV,1
VAESTRAGOETALAND,audi,LIDKÖPING,1
VAESTRAGOETALAND,audi,VARA,1
OESTERGOETLAND,audi,LINKÖPING,1
NORRBOTTEN,audi,LULEÅ,1
SKANE,audi,MALMÖ,2
SKANE,audi,TRELLEBORG,1
SKANE,audi,SKURUP,1
OESTERGOETLAND,audi,MOTALA,1
SKANE,audi,ESLÖV,1
OESTERGOETLAND,audi,NORRKÖPING,1
SOEDERMANLAND,audi,NYKÖPING,1
JOENKOEPING,audi,NÄSSJÖ,1
STOCKHOLM,audi,HANINGE,1
VAESTRAGOETALAND,audi,ULRICEHAMN,1
VAESTERBOTTEN,audi,SKELLEFTEÅ,1
NORRBOTTEN,audi,ARVIDSJAUR,1
VAESTRAGOETALAND,audi,SKÖVDE,1
JOENKOEPING,audi,VÄRNAMO,1
HALLAND,audi,Halmstad,1
JOENKOEPING,audi,GISLAVED,1
STOCKHOLM,audi,SÖDERTÄLJE,1
STOCKHOLM,audi,JÄRNA,1
NORRBOTTEN,audi,PITEÅ,1
SKANE,audi,TOMELILLA,1
SKANE,audi,YSTAD,1
VAESTRAGOETALAND,audi,UDDEVALLA,1
VAESTRAGOETALAND,audi,HENÅN,1
VAESTERBOTTEN,audi,UMEÅ,1
UPPSALA,audi,UPPSALA,1
HALLAND,audi,VARBERG,1
HALLAND,audi,FALKENBERG,1
SKANE,audi,LUND,1
GOTLAND,audi,VISBY,1
VAESTRAGOETALAND,audi,TROLLHÄTTAN,1
KALMAR,audi,VÄSTERVIK,1
KALMAR,audi,VIMMERBY,1
KRONOBERG,audi,VÄXJÖ,1
KRONOBERG,audi,LJUNGBY,1
OEREBRO,audi,ÖREBRO,1
VAESTRAGOETALAND,audi,HISINGS BACKA,1
VAESTERNORRLAND,audi,ÖRNSKÖLDSVIK,1
VAESTERBOTTEN,audi,LYCKSELE,1
JAEMTLAND,audi,ÖSTERSUND,1
JAEMTLAND,audi,ÅRE,1
VAESTRAGOETALAND,audi,MÖLNDAL,1
VAESTRAGOETALAND,audi,HISSING KÄRRA,1
STOCKHOLM,audi,STOCKHOLM,1
STOCKHOLM,audi,ÅKERSBERGA,1
STOCKHOLM,audi,LIDINGÖ,1
STOCKHOLM,audi,DANDERYD,1
STOCKHOLM,audi,KISTA,1
STOCKHOLM,audi,ARLANDASTAD,1
STOCKHOLM,audi,HAMMARBY,1
STOCKHOLM,audi,KUNGENS KURVA,1
STOCKHOLM,audi,SALTSJÖ-BOO,1
STOCKHOLM,audi,SEGELTORP,1
BOX306,avis,Nassjo,1
MECASRESERVDELSBUTIK,avis,Eksjo,1
VETLANDA,avis,Vetlanda,1
BOX2,avis,Malmo,1
TOMELILLA,avis,Tomelilla,1
VISBY,avis,Visby,2
VAXJO,avis,Vaxjo,3
FJARAS,avis,Fjaras,1
KATRINEHOLM,avis,Katrineholm,2
RTMOTOR,avis,Koping,1
MALMSTENSGATAN2,avis,Varnamo,1
ENKOPING,avis,Enkoping,1
TROLLHATTAN,avis,Trollhattan,1
UDDEVALLA,avis,Uddevalla,1
HYRBILSCENTER,avis,Stockholm,1
UPPSALA,avis,Uppsala,1
JOHANNESHOV,avis,Johanneshov,1
TABY,avis,Taby,1
STOCKHOLM,avis,Stockholm,1
ANKOMSTHALLEN,avis,Bromma,1
BROMMA,avis,Bromma,1
SUNDBYBERG,avis,Sundbyberg,1
JARFALLA,avis,Jarfalla,1
BOX921,avis,Trollhattan,1
LIDKOPING,avis,Lidkoping,1
VARA,avis,Vara,1
AROSAUTOENKOPING,avis,Enkoping,1
ESKILSTUNA,avis,Eskilstuna,2
VASTERAS,avis,Vasteras,2
KUNGALV,avis,Kungalv,1
GOTEBORG,avis,Goteborg,1
RENTALVILLAGE,avis,Goteborg,1
UMEA,avis,Umea,2
STENUNGSUND,avis,Stenungsund,1
HENAAN,avis,Henaan,1
LUND,avis,Lund,2
MJOLBY,avis,Mjolby,1
PHUSMODE,avis,Skovde,1
PARKINGHOUSEORESUND,avis,Malmo,1
SUNDSVALL,avis,Sundsvall,3
MEETGREETONLY,avis,Umea,1
KRAMFORS,avis,Kramfors,2
BOLLNAS,avis,Bollnas,1
SODERHAMN,avis,Soderhamn,2
SKELLEFTEA,avis,Skelleftea,2
SOLLEFTEA,avis,Solleftea,1
BOX420,avis,Mora,1
SAFFLE,avis,Saffle,1
KARLSKRONA,avis,Karlskrona,1
KALLINGE,avis,Kallinge,2
LULEA,avis,Lulea,1
FROSON,avis,Froson,1
OSTERSUND,avis,Ostersund,1
MORA,avis,Mora,2
MEETGREET,avis,Arboga,1
HALLSBERG,avis,Hallsberg,1
NYKOPING,avis,Nykoping,2
LINKOPING,avis,Linkoping,2
JONKOPING,avis,Jonkoping,2
MOTALA,avis,Motala,1
NORRKOPING,avis,Norrkoping,2
HOOR,avis,Hoor,1
BODEN,avis,Boden,1
BORLANGE,avis,Borlange,2
INHOUSETOYOTA,avis,Lulea,1
KEYSERVICEHOTELARCTIC,avis,Lulea,1
OREBRO,avis,Orebro,1
KARLSTAD,avis,Karlstad,1
HASSLEHOLMDTPRESSBYRAN,avis,Hassleholm,1
HARNOSAND,avis,Harnosand,1
KRISTIANSTAD,avis,Kristianstad,2
KARLSKOGA,avis,Karlskoga,1
KIRUNA,avis,Kiruna,3
DEGERFORS,avis,Degerfors,1
KRISTINEHAMN,avis,Kristinehamn,1
KALMAR,avis,Kalmar,3
COTOYOTACENTER,avis,Helsingborg,1
