City,Place Name,Zipcode,Name
unknown,deloitte,,unknown,Dakar Ponty
Dakar,western_union,,unknown,BASN DIALLO MS MULTISERVICES
Pikine,western_union,,unknown,DIALLO EL HADJI MOUHAMADOU SNBDSG0369
Matam,western_union,,unknown,KANE MOUNTAGA NDOULOUMADJI
Guediawaye,western_union,,unknown,KEBE SEYBATA SNBKBG0242
Ngor,western_union,,unknown,MOR TOURE THIAM NGOR ALMADIES
Yoff,western_union,,unknown,WAFACASH MBOUP A B YOFF VIRAGE GDBG
Keur Massar,western_union,,unknown,CNCAS KEUR MASSAR
Grand Yoff,western_union,,unknown,MULTISERVICES KEUR BAYE NIASS NR 2
Rufisque,western_union,,unknown,KA ELHADJI OUSMANE SNBKTG0501
Fass,western_union,,unknown,WAFACASH GLOBAL MONEY NEXWORK FASS DELOR
Gueule Tapee,western_union,,unknown,GOUMBA DIAKHATE NR3
Medina,western_union,,unknown,GOUMBA DIAKHATE NR2
Bopp,western_union,,unknown,MOUSTAPHA NDIAYE
Colobane,western_union,,unknown,EDK MASSALIKOUL DJINANE
Castor,western_union,,unknown,DIARIETOU SY
Parcelles Assainies,western_union,,unknown,EMERGENCE NR2
Hann Mariste,western_union,,unknown,DIANE CISSE MARISTE FACE AMSA
00687925,western_union,,unknown,BANQUE ATLANTIQUE SN MAMADOU SOW ANNEXE
Thiaroye,western_union,,unknown,ASSANE DIOP
Malika,western_union,,unknown,ALPHA BEYE N 11 TERMINUS MALIK
Yeumbeul,western_union,,unknown,ALPHA BEYE N 10 TALLY DIALLO
Fadia,western_union,,unknown,POINT CPS ETS MAMADOU NIANG ET
Tivaoune Peulh,western_union,,unknown,WAFACASH GLOBAL MONEY NEXWORK TIVAOUANE
Mbao,western_union,,unknown,DAOUDA NDIAYE N 3
Akar,western_union,,unknown,ATPS   20708 ATLANTIQUE CASH BARGNY
Mbour,western_union,,unknown,BANS NOPAL WADIOUR SARL
