City,Place Name,Zipcode,Name
สุโขทัย,caltex,,unknown,คาลเท็กซ์ สาขาศรีสัชออยล์
สุโขทัย,nissan_europe,,unknown,สยามนิสสัน สุโขทัย สำนักงานใหญ่
unknown,pizza_hut_th,146/3-4 Charodvithithong Rd. Thani Subdistrict Muang Sukhothai District Sukhothai 64000,unknown,Sukhothai
A.MUANG,shell,,unknown,DO SERMTAWAT  JODVITHITHONG  STI
A.SAWANKHALOK,shell,,unknown,DO TIANGSOMPOB SERV THUNGSALIAM STI
T.PA NGUI A.SRI SATCHANALAI,shell,,unknown,DO ROONGROJ MANGKANGRAMRUAY 1689
SUKHOTHAI,visa,,unknown,unknown
SAWANKHALOK,visa,,unknown,unknown
Si Satchanalai,western_union,,unknown,THAILAND POST THA CHAI
Thung Saliam,western_union,,unknown,THAILAND POST BAN MAI CHAIYAMONGKOL
Sawankhalok,western_union,,unknown,THAILAND POST SAWANKHALOK
Ban Dan Lan Hoi,western_union,,unknown,BAAC BAN DAN LAN HOI
Si Nakhon,western_union,,unknown,BAAC SRI NAKORN
Mueang,western_union,,unknown,THAILAND POST BAN SUAN
Si Samrong,western_union,,unknown,BAAC SRI SAMRONG
Sukhothai,western_union,,unknown,PTT.SUTHANA PETROLEUM
Khiri Mat,western_union,,unknown,BAAC KHIRI MAT
Kong Krailat,western_union,,unknown,BAAC KONG KRAILAT
