City,Place Name,Zipcode,Name
Tainan,marriott,,unknown,Aloft Tainan Anping
Taipei,marriott,,unknown,Le Méridien Taipei
Taipei City,marriott,,unknown,Sheraton Grand Taipei Hotel
Taichung,marriott,,unknown,Moxy Taichung
Magong,marriott,,unknown,Four Points by Sheraton Penghu
Yilan,marriott,,unknown,Four Points by Sheraton Yilan Jiaoxi
Kaohsiung,marriott,,unknown,Kaohsiung Marriott Hotel
Hualien,marriott,,unknown,Le Méridien Hualien Resort
Taitung,marriott,,unknown,Sheraton Taitung Hotel
Taoyuan City,marriott,,unknown,Sheraton Taoyuan Hotel
Zhubei City,marriott,,unknown,Sheraton Hsinchu Hotel
