State,Place Name,City,Establishments
UNKNOWN,alamo,Santo Domingo,5
UNKNOWN,alamo,Puerto Plata,3
UNKNOWN,alamo,Punta Cana,2
UNKNOWN,alamo,Santiago,2
UNKNOWN,alamo,La Romana,4
UNKNOWN,alamo,La Marina,1
UNKNOWN,alstom,unknown,1
UNKNOWN,american_eagle_outfitters,Santo Domingo,1
25,ashley_furniture,Santiago De Los Caballeros,1
NACIONAL,audi,Santo Domingo,1
SANTODOMINGO,avis,Santo Domingo,2
NEARHILTONHOTEL,avis,Santo Domingo,1
BELLAVISTA,avis,Santo Domingo,1
CORNERBENVENIDOGGAUTIER,avis,Santo Domingo,1
PUERTOPLATA,avis,Puerto Plata,2
CARRHIGUEYMICHESHWY105,avis,Punta Cana,1
CIBAOINTLAIRPORT,avis,Santiago,1
CARRETERASANTIAGOLICEYKM2,avis,Santiago,1
LAROMANA,avis,La Romana,1
CENTRALROMANAPORT,avis,La Romana,1
UNKNOWN,bmw_group,Santo Domingo,2
REPUBLICADOMINICANA,bmw_group,Republica Dominicana,1
SANTODOMINGO,deloitte,unknown,1
UNKNOWN,enterprise,Puerto Plata,1
UNKNOWN,enterprise,Santo Domingo,4
UNKNOWN,enterprise,Punta Cana,2
UNKNOWN,enterprise,Santiago,1
UNKNOWN,enterprise,La Romana,2
UNKNOWN,ernst_young,Santo Domingo,1
SANTODOMINGO,fedex,Santo Domingo,1
NACIONAL,fedex,Santo Domingo,5
SANTIAGO,fedex,Santiago,1
SANJUAN,fedex,Punta Cana,1
PUERTOPLATA,fedex,Puerto Plata,1
UNKNOWN,ford,"Distrito Nacional, Santo Domingo",1
UNKNOWN,ford,Santo Domingo,8
UNKNOWN,ford,Higüey,2
UNKNOWN,ford,La Vega,2
UNKNOWN,ford,Santiago,2
UNKNOWN,goldsgym,"Bani, Peravia Province",1
UNKNOWN,goldsgym,Santo Domingo,2
UNKNOWN,goldsgym,Moca,1
UNKNOWN,goldsgym,unknown,1
UNKNOWN,goldsgym,Sosua,1
UNKNOWN,goldsgym,San Francisco de Macoris,1
UNKNOWN,goldsgym,Santo Domingo Este,1
UNKNOWN,goldsgym,Santiago,1
UNKNOWN,hardrock,Punta Cana,1
UNKNOWN,hardrock,Santo Domingo,1
UNKNOWN,hilton,unknown,2
NACIONAL,hooters,unknown,1
09,hugo_boss,Santo Domingo,1
UNKNOWN,lhw,Punta Cana,1
UNKNOWN,longchamp_us,SANTO DOMINGO,1
UNKNOWN,longchamp_us,PUNTA CANA,2
UNKNOWN,man_truck_and_bus,Santo Domingo,3
UNKNOWN,man_truck_and_bus,Santiago,1
UNKNOWN,marriott,"Santo Domingo, Distrito Nacional",2
UNKNOWN,marriott,Punta Cana,2
UNKNOWN,marriott,Santo Domingo,4
