City,Place Name,Zipcode,Name
Newmains,asda_gb,,unknown,Asda
Glasgow,asda_gb,,unknown,Asda
Motherwell,asda_gb,,unknown,Asda
Coatbridge,asda_gb,,unknown,Asda
Newton Mearns,asda_gb,,unknown,Asda
Hamilton,asda_gb,,unknown,Asda
Airdrie,bhf_gb,,unknown,Airdrie BHF Charity Shop
Glasgow,bmw_group,,unknown,Douglas Park  Aftersales
Hamilton,bmw_group,,unknown,Douglas Park Ltd (Hamilton) MINI
Southampton,burgerking,,unknown,Burger King
Coatbridge,burgerking,,unknown,Burger King
Glasgow,burgerking,,unknown,Burger King
Port Glasgow,burgerking,,unknown,Burger King
Glasgow,b_and_m,,unknown,B&M Shawlands (221) Store
Blantyre,b_and_m,,unknown,B&M Blantyre (499) Home Store with Garden Centre
Glasgow - East Kilbride,carpetright_gb,,unknown,Carpetright
Shopping Centre Motherwell,cex,,unknown,Motherwell
South Lanarkshire,cex,,unknown,East Kilbride
Glasgow,cex,,unknown,Glasgow - Union Street
Motherwell,costcutter_gb,,unknown,"Costcutter - Muirhouse Road, Motherwell"
Hamilton,game_gb,,unknown,GAME Hamilton Lite
Glasgow,game_gb,,unknown,GAME Glasgow Forge
East Kilbride,game_gb,,unknown,GAME East Kilbride Lite
Stonehouse,londis_gb,,unknown,Londis Stonehouse
Glasgow,londis_gb,,unknown,Londis HANDY STORES
Hamilton,londis_gb,,unknown,Londis Burnbank
Coatbridge,londis_gb,,unknown,Londis Coatbridge
Bellshill,londis_gb,,unknown,Londis Bellshill
Motherwell,londis_gb,,unknown,Londis Wishaw
Carluke,londis_gb,,unknown,Londis Carluke
Clarkston,londis_gb,,unknown,Londis Drumby
Airdrie,londis_gb,,unknown,Londis Dukes
East Kilbride Glasgow,londis_gb,,unknown,Londis Old Coach Road
HAMILTON,londis_gb,,unknown,Londis LONDIS - HAMILTON
Dumfries & Galloway,londis_gb,,unknown,Londis LONDIS - BEACONSFIELD GARAGE
Larbert,londis_gb,,unknown,Londis LONDIS - STENHOUSEMUIR
Aberdeen,londis_gb,,unknown,Londis LONDIS - VICTORIA STREET
Ardrossan,londis_gb,,unknown,Londis LONDIS - ARDROSSAN
Wishaw,londis_gb,,unknown,Londis LONDIS - WISHAW
Strachur,londis_gb,,unknown,Londis LONDIS - BAY COTTAGE
Hyde,londis_gb,,unknown,Londis BP Showground
Biggar,londis_gb,,unknown,Londis LONDIS J & J CAMPSIE
Lanark,londis_gb,,unknown,Londis LONDIS CARSTAIRS JUNCTION
Milton,londis_gb,,unknown,Londis LONDIS PARKHOUSE
Cumbernauld,londis_gb,,unknown,Londis BP Condorrat Service Station
Glasgow,millies_gb,Unit 5A St Enoch Centre 55 St Enoch Square Glasgow,unknown,Glasgow St Enoch
Glasgow,millies_gb,Unit 1A Buchanan Galleries Buchanan Street Glasgow,unknown,Glasgow Buchanan
Glasgow,millies_gb,Unit 34/35 Braehead Shopping Centre Kings Inch Road Glasgow,unknown,Glasgow Braehead
Glasgow,morrisons_gb,,unknown,Morrisons Daily Cambuslang 275 Hamilton Rd
Partick,morrisons_gb,,unknown,Glasgow - Partick
Lanark,morrisons_gb,,unknown,Morrisons Daily Lanark Douglas Main St
Bellshill,morrisons_gb,,unknown,Morrisons Daily Bellshill Calder Road
Hamilton,morrisons_gb,,unknown,Morrisons Daily Burnbank Glasgow Rd
Coatbridge,morrisons_gb,,unknown,Morrisons Daily Coatbridge Gartsherrie Road
Wishaw,morrisons_gb,,unknown,Morrisons Daily Wishaw Netherton Road
Motherwell,morrisons_gb,,unknown,Morrisons Daily Newarthill Woodilea Rd
Larnark,morrisons_gb,,unknown,Morrisons Daily Larnark 16 Carstairs Rd
Wishaw,next,,unknown,Wishaw - Caledonian Retail Park
Lanarkshire,pizza_hut_gb,,unknown,Pizza Hut Hamilton Gateside St
Glasgow,premier_gb,,unknown,Premier Bellgrove Convenience Store
Airdrie,premier_gb,,unknown,Premier Gartlea Superstore
Bellshill,premier_gb,,unknown,Premier Atwals Convenience Stores
Wishaw,premier_gb,,unknown,Premier Rannoch Drive
Gartcosh,premier_gb,,unknown,Premier Mountellen Convenience Store
Motherwell,premier_gb,,unknown,Premier Ali & Son
Larkhall,premier_gb,,unknown,Premier Wee Kellys Shop
Hamilton,premier_gb,,unknown,Premier Compare Store
Abington,premier_gb,,unknown,Premier Abington General Stores
Coatbridge,premier_gb,,unknown,Premier Fairways
Shotts,premier_gb,,unknown,Premier DB Retail @ Damside
Blantyre,premier_gb,,unknown,Premier Mo's @ Blantyre
Harthill,premier_gb,,unknown,Premier S & A Convenience Stores
Cleland,premier_gb,,unknown,Premier Cleland Premier
  Wishaw,scotmid,,unknown,Wishaw
  Motherwell,scotmid,,unknown,Motherwell
  Larkhall,scotmid,,unknown,Larkhall
  Hamilton,scotmid,,unknown,Hamilton
  Coatbridge,scotmid,,unknown,Coatbridge
  Bellshill,scotmid,,unknown,Bellshill
  Airdrie,scotmid,,unknown,Airdrie
 Carluke,scotmid,,unknown,Carluke
Airdrie,screwfix_gb,,unknown,Screwfix Airdrie
Wishaw,screwfix_gb,,unknown,Screwfix Wishaw
Glasgow,screwfix_gb,,unknown,Screwfix East Kilbride
Glasgow - Pollokshaws,screwfix_gb,,unknown,Screwfix Glasgow - Pollokshaws
Cumbernauld,screwfix_gb,,unknown,Screwfix Cumbernauld
Coatbridge,screwfix_gb,,unknown,Screwfix Coatbridge
Bellshill,screwfix_gb,,unknown,Screwfix Bellshill
GLASGOW,shell,,unknown,ALEXANDRA PARADE SERVICE STATION
DRUMCHAPEL,shell,,unknown,EG WEST HIGHWAYS SERVICE STATION
Glasgow,shell,,unknown,SHELL OLD INNS
