City,Place Name,Zipcode,Name
Bergen,audi,Kanalveien 3 5068 Bergen,unknown,Møller Bil Minde
ANGRES,e_leclerc,,unknown,Station Service
Stord,ionity,,unknown,Leirvik
Bergen,ionity,,unknown,Bergen
Røldal,ionity,,unknown,Røldal
Indre Arna,mercedes_benz,,unknown,Bertel O. Steen Bergen AS
Stord,mercedes_benz,,unknown,Fylkesnes Bil AS
Nyborg,mercedes_benz,,unknown,"Bertel O. Steen Bergen AS, avd. Åsane"
Nyborg,smart,,unknown,"Bertel O. Steen Bergen AS, avd. Åsane"
Loddefjord,starbucks_eu,Loddefjordveien 2 Vestkanten Storsenter 5171 Loddefjord,unknown,Bergen Vestkanten
Bergen,starbucks_eu,Neumanns gate 25 5015 Bergen,unknown,Neumanns gate
Bergen,starbucks_eu,Vetrlidsallmenningen 2 5014 Bergen,unknown,Kjottbasaren
Bergen,tier,,unknown,Tier
STRAUME,visa,,unknown,unknown
