City,Place Name,Zipcode,Name
Santa Cruz,burgerking,,unknown,Burger King
LEVADA A - FUNCHAL,repsol_pt,,unknown,E.S. LEVADA CAVALO A
LEVADA B - FUNCHAL,repsol_pt,,unknown,E.S. LEVADA CAVALO B
STA CRUZ,repsol_pt,,unknown,E.S. AEROPORTO STA CATARINA
SANTA CRUZ,repsol_pt,,unknown,E.S. SANTA CRUZ
NAZARE,repsol_pt,,unknown,E.S. NAZARE
SANTO ANTONIO,repsol_pt,,unknown,E.S. STO. ANTONIO
CANICO DE BAIXO,repsol_pt,,unknown,E.S. CANICO
S ROQUE-FUNCHAL,repsol_pt,,unknown,E.S. S. ROQUE
FUNCHAL,repsol_pt,,unknown,E.S. S. MARTINHO
GAULA A - STA CRUZ,repsol_pt,,unknown,E.S. GAULA A
SERRA - FUNCHAL,repsol_pt,,unknown,E.S. STO. SERRA
SANTANA,repsol_pt,,unknown,E.S. SANTANA
PORTO MONIZ,repsol_pt,,unknown,E.S. PORTO MONIZ
CAMPANARIO,repsol_pt,,unknown,E.S. CAMPANARIO
CAMARA LOBOS,repsol_pt,,unknown,E.S. CAMARA LOBOS
Camara de Lobos,repsol_pt,,unknown,E.S. CAMARA LOBOS II
Estreito de Camara de Lobos,repsol_pt,,unknown,E.S. MARINHEIRA
RIBEIRA BRAVA,repsol_pt,,unknown,E.S. RIBEIRA BRAVA
S VICENTE-MADEIRA,repsol_pt,,unknown,E.S. S. VICENTE
BOAVENTURA,repsol_pt,,unknown,E.S. BOAVENTURA
Funchal,repsol_pt,,unknown,E.S. COTA 200 LADO B
