City,Place Name,Zipcode,Name
K.MARAS,lukoil,Güneşli Mah. Tepebaşı Cad. No:11 K.MARAS Turkey,unknown,YUKSEL CICEK - CICEK PETROL
KAHRAMANMARAS,lukoil,Cumhuriyet Mahallesi Kemal Kilicdaroglu Bulvari (Ada: - Pafta: - Parsel:1472) No:26/ А KAHRAMANMARAS Turkey,unknown,AFM AKARYAKIT
K.MARAS,lukoil,MALATYA YOLU UZERI 1. KM бн K.MARAS,unknown,KOCAHALLAR GIDA
K.MARAS,lukoil,CENNET PINARI KOYU PAZARCIK бн K.MARAS,unknown,TAHIR DOLEK
K.MARAS,lukoil,KARACASU BELDESI FATIH SULTAN MEHMET CADDESI  № 30 K.MARAS,unknown,KAR-FER
K.MARAS,lukoil,ADANA YOLU UZERI 5.KM AKSU KOPRUSU YANI бн K.MARAS,unknown,TR-46-0506
K.MARAS,lukoil,ISTIKLAL MAHALLESI KARAFIREZ MEVKII CAGLIYANCERIT бн K.MARAS,unknown,SERDAL YILONU
PAZARCIK KAHRAMANMARAŞ,shell,,unknown,NARLI.
 PAZARCIK KAHRAMANMARAŞ,shell,,unknown,PAZARCIK
TÜRKOĞLU KAHRAMANMARAŞ,shell,,unknown,TÜRKOĞLU K.MARAŞ.
DULKADİROĞLU KAHRAMANMARAŞ,shell,,unknown,KAHRAMANMARAŞ.
ONİKİŞUBAT KAHRAMANMARAŞ,shell,,unknown,BİNEVLER KAHRAMANMARAŞ.
ELBİSTAN KAHRAMANMARAŞ,shell,,unknown,KÖPRÜBAŞI ELBİSTAN
ELBISTAN KAHRAMANMARAŞ,shell,,unknown,ÇİÇEK.
AFŞİN KAHRAMANMARAŞ,shell,,unknown,ATLAS..
GÖKSUN  KAHRAMANMARAŞ,shell,,unknown,GÖKSUN
Kahramanmaras,starbucks_eu,Istiklal mahallesi Prof Dr Necmettin Erbakan Bulvari Uzun Carsi 46050 Kahramanmaras,unknown,Onikisubat Uzun Carsi
Kahramanmaras,starbucks_eu,Sehit Polis Ali Mulazimoglu Caddesi Yirmiikigun Mahallesi No 35A 46050 Kahramanmaras,unknown,Onikisubat Tekerek
KAHRAMANMARAS,visa,,unknown,unknown
