City,Place Name,Zipcode,Name
Ipoh,audi,Lot 8105N Jalan Marmar Off Jalan Kuala Kangsar 30010 Ipoh,unknown,Audi Service Ipoh Goh Brothers Motor Sdn Bhd
Ipoh,bmw_group,,unknown,Tian Siang Premium Auto Sdn. Bhd. (Ipoh)
Kuala Kangsar,caltex,,unknown,Awban Chin Hin Service Station S/B
Bidor,caltex,,unknown,Berjaya Service Station
Parit Buntar,caltex,,unknown,Stesen Minyak Gim Tit
Semanggol,caltex,,unknown,Boon Cheong Trading Sdn Bhd
Changkat Jering,caltex,,unknown,Muliajaya Bukit Gantang Service Station
Ipoh,caltex,,unknown,Surplus Paragon Sdn Bhd
Kampung Gajah,caltex,,unknown,Changkat Lada Service Station Sdn Bhd
Kuala Kurau,caltex,,unknown,MDZ Success Enterprise
Falim,caltex,,unknown,Dwi Murni Sdn Bhd
Seri Manjung,caltex,,unknown,Irama Gigih Sdn Bhd
Teluk Intan,caltex,,unknown,Hock Co Service Station
Taiping,caltex,,unknown,FB Vista Service Station
Sungai Siput,caltex,,unknown,Hoon Kheng Service Station
Langkap,caltex,,unknown,Jinmax Realty Sdn Bhd
Ayer Tawar,caltex,,unknown,Ayer Tawar Service Station Sdn Bhd
Lenggong,caltex,,unknown,Lenggong Service Station Sdn Bhd
Batu Gajah,caltex,,unknown,Mahdevi's Filling Station
Tapah,caltex,,unknown,Mankon Manik Enterprise
Bagan Serai,caltex,,unknown,Swee Hong Service Station
Sitiawan,caltex,,unknown,MUTUAL BOUNDARY SDN BHD
Setiawan,caltex,,unknown,On Hing Fuel Station Sdn Bhd
Kampar,caltex,,unknown,Eden Fountain Sdn Bhd
Chemor,caltex,,unknown,Stesen Minyak Huaphing Sdn Bhd
Tanjong Piandang,caltex,,unknown,Stesen Minyak Hujung Padang
Simpang Pulai,caltex,,unknown,Stesen Minyak Usaha Majumewah
Selama,caltex,,unknown,Suria Sungguh Sdn Bhd
Simpang,caltex,,unknown,Allstar Networks Sdn Bhd - Simpang
Parit,caltex,,unknown,Parit Service Station Sdn Bhd
Hutan Melintang,caltex,,unknown,Juaramas Sakti Sdn Bhd
Selinsing,caltex,,unknown,Khoo Boon Choon
Siputeh,caltex,,unknown,On Hing Fuel Station (Siputeh) Sdn Bhd
Sungai Siput (U),caltex,,unknown,UMH Venture Sdn Bhd
Ipoh,deloitte,,unknown,Deloitte - Ipoh office
Taiping,econsave_my,,unknown,Econsave Aulong
Ipoh,econsave_my,,unknown,Econsave Jelapang
Chemor,econsave_my,,unknown,Econsave Klebang
Seri Iskandar,econsave_my,,unknown,Econsave Seri Iskandar
Bagan Serai,econsave_my,,unknown,Econsave Bagan Serai
Kampar,econsave_my,,unknown,Econsave Kampar
Kamunting,econsave_my,,unknown,Econsave Kamunting
