City,Place Name,Zipcode,Name
Szeged,mercedes_benz,,unknown,Pappas Auto Magyarország Kft.
Csongrád,penny,,unknown,PENNY
Makó,penny,,unknown,PENNY
Szentes,penny,,unknown,PENNY
Szeged I.,penny,,unknown,PENNY
Szeged Ii.,penny,,unknown,PENNY
Szeged III.,penny,,unknown,PENNY
Hódmezővásárhely,penny,,unknown,PENNY
BORDÁNY,visa,,unknown,unknown
SZEGED,visa,,unknown,unknown
MAKÓ,visa,,unknown,unknown
KISTELEK,visa,,unknown,unknown
CSENGELE,visa,,unknown,unknown
HÓDMEZŐVÁSÁRHELY,visa,,unknown,unknown
MINDSZENT,visa,,unknown,unknown
CSANYTELEK,visa,,unknown,unknown
SZENTES,visa,,unknown,unknown
CSONGRÁD,visa,,unknown,unknown
