City,Place Name,Zipcode,Name
PLOERMEL,shell,,unknown,PLOERMEL RN24
PONTIVY,visa,,unknown,unknown
RIANTEC,visa,,unknown,unknown
QUIBERON,visa,,unknown,unknown
MUZILLAC,visa,,unknown,unknown
LA TRINITE SUR MER,visa,,unknown,unknown
VANNES,visa,,unknown,unknown
QUESTEMBERT,visa,,unknown,unknown
AURAY,visa,,unknown,unknown
PLESCOP,visa,,unknown,unknown
LARMOR PLAGE,visa,,unknown,unknown
PLOEMEUR,visa,,unknown,unknown
LORIENT,visa,,unknown,unknown
KERVIGNAC,visa,,unknown,unknown
LANESTER,visa,,unknown,unknown
HENNEBONT,visa,,unknown,unknown
MOREAC,visa,,unknown,unknown
PLOERMEL,visa,,unknown,unknown
JOSSELIN,visa,,unknown,unknown
