City,Place Name,Zipcode,Name
Recife,hugo_boss,,unknown,Hugo Menswear Store
Moreno,hugo_boss,,unknown,BOSS Outlet
Camaragibe,indigo,,unknown,Camará Shopping
Recife,pague_menos_br,,unknown,Pague Menos
Caruaru,pague_menos_br,,unknown,Pague Menos
Carpina,pague_menos_br,,unknown,Pague Menos
Jaboatão dos Guararapes,pague_menos_br,,unknown,Pague Menos
Camaragibe,pague_menos_br,,unknown,Pague Menos
Olinda,pague_menos_br,,unknown,Pague Menos
Arcoverde,pague_menos_br,,unknown,Pague Menos
Paulista,pague_menos_br,,unknown,Pague Menos
Limoeiro,pague_menos_br,,unknown,Pague Menos
Abreu e Lima,pague_menos_br,,unknown,Pague Menos
Petrolina,pague_menos_br,,unknown,Pague Menos
Vitória de Santo Antão,pague_menos_br,,unknown,Pague Menos
Igarassu,pague_menos_br,,unknown,Pague Menos
Cabo de Santo Agostinho,pague_menos_br,,unknown,Pague Menos
Ipojuca,pague_menos_br,,unknown,Pague Menos
Garanhuns,pague_menos_br,,unknown,Pague Menos
Moreno,pague_menos_br,,unknown,Pague Menos
Santa Cruz do Capibaribe,pague_menos_br,,unknown,Pague Menos
Belo Jardim,pague_menos_br,,unknown,Pague Menos
Palmares,pague_menos_br,,unknown,Pague Menos
Bezerros,pague_menos_br,,unknown,Pague Menos
Escada,pague_menos_br,,unknown,Pague Menos
Timbaúba,pague_menos_br,,unknown,Pague Menos
Toritama,pague_menos_br,,unknown,Pague Menos
São Lourenço da Mata,pague_menos_br,,unknown,Pague Menos
Pesqueira,pague_menos_br,,unknown,Pague Menos
Surubim,pague_menos_br,,unknown,Pague Menos
Ouricuri,pague_menos_br,,unknown,Pague Menos
Salgueiro,pague_menos_br,,unknown,Pague Menos
Serra Talhada,pague_menos_br,,unknown,Pague Menos
Goiana,pague_menos_br,,unknown,Pague Menos
Gravatá,pague_menos_br,,unknown,Pague Menos
Araripina,pague_menos_br,,unknown,Pague Menos
FERNANDO DE NORONHA,visa,,unknown,unknown
GOIANA,visa,,unknown,unknown
ITAMARACA,visa,,unknown,unknown
ILHA DE ITAMARACA,visa,,unknown,unknown
PAULISTA,visa,,unknown,unknown
OLINDA,visa,,unknown,unknown
ITAPISSUMA,visa,,unknown,unknown
RECIFE,visa,,unknown,unknown
IGARASSU,visa,,unknown,unknown
ABREU E LIMA,visa,,unknown,unknown
JABOATAO DOS GUARARAPES,visa,,unknown,unknown
CAMARAGIBE,visa,,unknown,unknown
CABO DE SANTO AGOSTINHO,visa,,unknown,unknown
S LOURENCO DA MATA,visa,,unknown,unknown
CONDADO,visa,,unknown,unknown
ITAQUITINGA,visa,,unknown,unknown
SAO LOURENCO DA MATA,visa,,unknown,unknown
J GUARARAPES,visa,,unknown,unknown
ARACOIABA,visa,,unknown,unknown
IPOJUCA,visa,,unknown,unknown
MORENO,visa,,unknown,unknown
LAGOA DO ITAENGA,visa,,unknown,unknown
FERREIROS,visa,,unknown,unknown
ALIANCA,visa,,unknown,unknown
PAUDALHO,visa,,unknown,unknown
CAMUTANGA,visa,,unknown,unknown
NAZARE DA MATA,visa,,unknown,unknown
CARPINA,visa,,unknown,unknown
TIMBAUBA,visa,,unknown,unknown
LAGOA DO CARRO,visa,,unknown,unknown
VITORIA DE SANTO ANTAO,visa,,unknown,unknown
SIRINHAEM,visa,,unknown,unknown
TAMANDARE,visa,,unknown,unknown
BUENOS AIRES,visa,,unknown,unknown
LAGOA DE ITAENGA,visa,,unknown,unknown
RIO FORMOSO,visa,,unknown,unknown
GLORIA DO GOITA,visa,,unknown,unknown
ESCADA,visa,,unknown,unknown
SAO JOSE DA COROA GRANDE,visa,,unknown,unknown
MACAPARANA,visa,,unknown,unknown
BARREIROS,visa,,unknown,unknown
FEIRA NOVA,visa,,unknown,unknown
VERTENTE DO LERIO,visa,,unknown,unknown
OROBO,visa,,unknown,unknown
POMBOS,visa,,unknown,unknown
LIMOEIRO,visa,,unknown,unknown
MACHADOS,visa,,unknown,unknown
PRIMAVERA,visa,,unknown,unknown
RIBEIRAO,visa,,unknown,unknown
CHA GRANDE,visa,,unknown,unknown
GAMELEIRA,visa,,unknown,unknown
AMARAJI,visa,,unknown,unknown
BOM JARDIM,visa,,unknown,unknown
JOAO ALFREDO,visa,,unknown,unknown
PASSIRA,visa,,unknown,unknown
GRAVATA,visa,,unknown,unknown
CORTES,visa,,unknown,unknown
JOAQUIM NABUCO,visa,,unknown,unknown
AGUA PRETA,visa,,unknown,unknown
SURUBIM,visa,,unknown,unknown
PALMARES,visa,,unknown,unknown
SAIRE,visa,,unknown,unknown
BEZERROS,visa,,unknown,unknown
BONITO,visa,,unknown,unknown
RIACHO DAS ALMAS,visa,,unknown,unknown
SAO JOAQUIM DO MONTE,visa,,unknown,unknown
CARUARU,visa,,unknown,unknown
TAQUARITINGA DO NORTE,visa,,unknown,unknown
AGRESTINA,visa,,unknown,unknown
TORITAMA,visa,,unknown,unknown
CUPIRA,visa,,unknown,unknown
ALTINHO,visa,,unknown,unknown
PANELAS,visa,,unknown,unknown
QUIPAPA,visa,,unknown,unknown
SANTA CRUZ DO CAPIBARIBE,visa,,unknown,unknown
SAO CAITANO,visa,,unknown,unknown
BREJO DA MADRE DE DEUS,visa,,unknown,unknown
TACAIMBO,visa,,unknown,unknown
CANHOTINHO,visa,,unknown,unknown
LAJEDO,visa,,unknown,unknown
BOM CONSELHO,visa,,unknown,unknown
ANGELIM,visa,,unknown,unknown
BELO JARDIM,visa,,unknown,unknown
JATAUBA,visa,,unknown,unknown
SAO JOAO,visa,,unknown,unknown
JUPI,visa,,unknown,unknown
GARANHUNS,visa,,unknown,unknown
PESQUEIRA,visa,,unknown,unknown
CAPOEIRAS,visa,,unknown,unknown
CAETES,visa,,unknown,unknown
