City,Place Name,Zipcode,Name
Chelmsford,angling_direct_gb,,unknown,Angling Direct Chelmsford
Rayleigh,angling_direct_gb,,unknown,Angling Direct Rayleigh
Grays,apple,,unknown,Apple Lakeside
Barking,asda_gb,,unknown,Asda
Basildon,asda_gb,,unknown,Asda
Clacton-on-Sea,asda_gb,,unknown,Asda
Rayleigh,asda_gb,,unknown,Asda
Thurrock,asda_gb,,unknown,Asda Living
Harwich,asda_gb,,unknown,Asda
Witham,asda_gb,,unknown,Asda
Heybridge,asda_gb,,unknown,Asda
Chelmsford,asda_gb,,unknown,Asda
Colchester,asda_gb,,unknown,Asda
Dagenham,asda_gb,,unknown,Asda
Shoeburyness,asda_gb,,unknown,Asda
Tilbury,asda_gb,,unknown,Asda
Harlow,asda_gb,,unknown,Asda
Romford,asda_gb,,unknown,Asda
Basildon,benchmarx_gb,,unknown,Benchmarx
Brentwood,benchmarx_gb,,unknown,Benchmarx
Chelmsford,benchmarx_gb,,unknown,Benchmarx
Colchester,benchmarx_gb,,unknown,Benchmarx
Rainham,benchmarx_gb,,unknown,Benchmarx
London,benchmarx_gb,,unknown,Benchmarx
Burnham-on-Crouch,benchmarx_gb,,unknown,Benchmarx
Halstead,benchmarx_gb,,unknown,Benchmarx
Grays,bestone_gb,,unknown,Best-one
Southend-on-Sea,bestone_gb,,unknown,Best-one
Chelmsford,bhf_gb,,unknown,Chelmsford BHF Charity Shop
Saffron Walden,bhf_gb,,unknown,Saffron Walden BHF Charity Shop
Romford,bhf_gb,,unknown,Romford BHF Charity Shop
Maldon,bhf_gb,,unknown,Maldon BHF Charity Shop
Loughton,bhf_gb,,unknown,Loughton BHF Charity Shop
Hornchurch,bhf_gb,,unknown,Hornchurch BHF Charity Shop
Harlow,bhf_gb,,unknown,Harlow BHF Charity Shop
Greys,bhf_gb,,unknown,Greys BHF Charity Shop
Colchester,bhf_gb,,unknown,Colchester Town Centre BHF Charity Shop
Clacton-On-Sea,bhf_gb,,unknown,Clacton-On-Sea BHF Charity Shop
Brentwood,bhf_gb,,unknown,Brentwood BHF Charity Shop
Braintree,bhf_gb,,unknown,Braintree BHF Charity Shop
Basildon,bhf_gb,,unknown,Basildon BHF Shop
Colchester,bmw_group,,unknown,Inchcape Colchester
Chelmsford,bmw_group,,unknown,Inchcape Chelmsford
Leigh-on-Sea,bmw_group,,unknown,Group 1 Southend
Romford,bmw_group,,unknown,Sytner Harold Wood
Witham,bmw_group,,unknown,Sycamore Motorrad Witham
Loughton,bmw_group,,unknown,Sytner Chigwell
Dunmow,bmw_group,,unknown,Rolls-Royce Motor cars Essex
Dagenham,budgens_gb,,unknown,Budgens Learoyds
