City,Place Name,Zipcode,Name
Cabo de Palos,aldi_nord_es,,unknown,ALDI
Archena,aldi_nord_es,,unknown,ALDI
San Javier,aldi_nord_es,,unknown,ALDI
Los Alcázares,aldi_nord_es,,unknown,ALDI
Águilas,aldi_nord_es,,unknown,ALDI
Mazarrón,aldi_nord_es,,unknown,ALDI
Alhama de Murcia,aldi_nord_es,,unknown,ALDI
Murcia,aldi_nord_es,,unknown,ALDI
Yecla,aldi_nord_es,,unknown,ALDI
Jumilla,aldi_nord_es,,unknown,ALDI
Lorca,aldi_nord_es,,unknown,ALDI
Cartagena,aldi_nord_es,,unknown,ALDI
Murcia,apple,,unknown,Apple Nueva Condomina
San Javier,audi,C/ Isla de Lobos 1 30730 San Javier,unknown,COMERCIAL FENIX AUTOMOCION
Cartagena,audi,Avda. Juan Carlos I 92 30310 Cartagena,unknown,HUERTAS MOTOR CARTAGENA
Murcia,audi,Avda. Juan carlos I 45 30100 Murcia,unknown,HUERTAS MOTOR MURCIA
Lorca,audi,Ctra. Granada 90 30800 Lorca,unknown,DIMOVIL
Murcia,audi,Deportista Jesús Hernández Tito - 30100 Murcia,unknown,HUERTAS MOTOR MURCIA
Murcia,avis,,unknown,Avis Spain Murcia
Murcia,bmw_group,,unknown,"Belmoto, S.L."
Lorca,bmw_group,,unknown,Marcos Automoción
Cartagena,bmw_group,,unknown,Marcos Automoción
Jumilla,burgerking,,unknown,Burger King
Yecla,burgerking,,unknown,Burger King
Murcia,burgerking,,unknown,Burger King
Esparragal ,burgerking,,unknown,Burger King
Alcantarilla,burgerking,,unknown,Burger King
Lorca,burgerking,,unknown,Burger King
Orihuela,burgerking,,unknown,Burger King
Alicante,burgerking,,unknown,Burger King
San Javier,burgerking,,unknown,Burger King
Los Alc�ceres,burgerking,,unknown,Burger King
Cartagena,burgerking,,unknown,Burger King
Cartagena,carrefour_es,,unknown,Carrefour Express BP Mangauto - La Manga - Cartagena
Murcia,carrefour_es,,unknown,Carrefour Express EESS Los Pinos - Murcia
Churra,carrefour_es,,unknown,Carrefour Express EESS Churra
San Pedro del Pinatar,carrefour_es,,unknown,Carrefour Express EESS San Pedro del Pinatar 2
Fuente Álamo,carrefour_es,,unknown,Carrefour Express EESS Fuente Álamo
Puerto Lumbreras,carrefour_es,,unknown,Carrefour Express EESS Puerto Lumbreras
Lorca,carrefour_es,,unknown,Viajes Carrefour Lorca 1
Águilas,carrefour_es,,unknown,EESS Águilas
San Javier,carrefour_es,,unknown,EESS San Javier
Las Torres de Cotillas,carrefour_es,,unknown,Carrefour Express EESS Torres de Cotilla
El Algar,carrefour_es,,unknown,Carrefour Express EESS El Algar
