City,Place Name,Zipcode,Name
Medan,mercedes_benz,,unknown,PT. Arista Jaya abadi
MEDAN,visa,,unknown,unknown
CEMARA ASRI,visa,,unknown,unknown
LUBUK PAKAM,visa,,unknown,unknown
PEMATANG SIANTAR,visa,,unknown,unknown
KISARAN,visa,,unknown,unknown
RANTAU PRAPAT,visa,,unknown,unknown
Simalungun,western_union,,unknown,BANK MESTIKA KCP PERDAGANGAN
Serdang Bedagai,western_union,,unknown,PT POS LE TANJUNG BERINGIN
Pematangsiantar,western_union,,unknown,PT POS KPC PERDAGANGAN
Toba Samosir,western_union,,unknown,PT POS KPC PARSOBURAN
Padang Sidempuan,western_union,,unknown,PT POS KPC MUARASOMA
Tapanuli Tengah,western_union,,unknown,PT POS KPC KPC KOLANG
Tebing Tinggi,western_union,,unknown,PT POS KPC BANDAR KHALIPAH
Sibolga,western_union,,unknown,PT POS KPC PINANGSORI
Tapanuli Utara,western_union,,unknown,PT POS KPC SIMANGUMBAN
Medan,western_union,,unknown,PT POS KPC TEMBUNG
Deli Serdang,western_union,,unknown,PEGADAIAN CP PKL BRANDAN
Padang Lawas,western_union,,unknown,PT POS KPC SIBUHUAN
Humbang Hasundutan,western_union,,unknown,PT POS KPC BAKARA
Binjai,western_union,,unknown,PT POS KPC BOHOROK
Samosir,western_union,,unknown,PT POS KPC MOGANG
Rantauprapat,western_union,,unknown,PT POS KPC LANGGAPAYUNG
Karo,western_union,,unknown,PT POS KPC TIGAPANAH
Dairi,western_union,,unknown,BRI KC SIDIKALANG
Nias Selatan,western_union,,unknown,PT POS KPC KPC PULAU TELLO
Langkat,western_union,,unknown,BSI KCP PANGKALAN BRANDAN
Gunung Sitoli,western_union,,unknown,PT POS KPC TUHEMBERUA
Nias Utara,western_union,,unknown,PT POS KPC LOTU
Labuhanbatu,western_union,,unknown,PT POS KPC SILANGKITANG
Asahan,western_union,,unknown,PEGADAIAN CP LABUHAN RUKU
Labuhanbatu Utara,western_union,,unknown,BSI KCP AEK KANOPAN
Tapanuli Selatan,western_union,,unknown,PT POS KPC SAYURMATINGGI
Labuhan Batu,western_union,,unknown,BRI KCP UJUNG BANDAR
Labuhanbatu Selatan,western_union,,unknown,PT POS KPC CIKAMPAK TORGAMBA
Padangsidempuan,western_union,,unknown,BSI KC PADANGSIDEMPUAN
Padang Lawas Utara,western_union,,unknown,PT POS KPC SIPIONGOT
Batu Bara,western_union,,unknown,PT POS KPC LABUHANRUKU
Mandailing Natal,western_union,,unknown,PT POS KPC MUARA SIPONGI
Kisaran,western_union,,unknown,PT POS KPRK KISARAN
