City,Place Name,Zipcode,Name
Al Ain Mezyad Road,american_eagle_outfitters,,unknown,American Eagle Store Bawadi Mall
Abu Dhabi,american_eagle_outfitters,,unknown,American Eagle Store Abu Dhabi Mall
Abu Dhabi P.O. Box 4040,american_eagle_outfitters,,unknown,American Eagle Store Al Wahda Mall
Abu Dhabi,apple,,unknown,Apple Al Maryah Island
unknown,asian_paints_arabia,,unknown,Asian Paints Decor Lounge - Shade Trading LLC
Abu Dhabi,audi,Musaffah Industrial Area M-14 915 Abu Dhabi,unknown,Ali & Sons Co. L.L.C.
Al Ain,audi,Sanaiya 118th Street 80873 Al Ain,unknown,Sales & Service: Ali & Sons Co. L.L.C.
Abu Dhabi,audi,Airport Road 915 Abu Dhabi,unknown,Sales: Ali & Sons Co. L.L.C.
Abu Dhabi,avis,,unknown,Avis United Arab Emirates Abu Dhabi Airport
Abu Dhabi,botteg_aveneta,,unknown,Abu Dhabi - Galleria At Sowwah Square
Abu Dhabi,five_guys_ae,,unknown,Five Guys Abu Dhabi Marina Mall
Abu Dhabi,hm,,unknown,H&M Home
Ajman,hm,,unknown,Al Ettehad Street
Al Ain,hm,,unknown,Hamdan Bin Mohammad Street
Abu Dhabi,lovisa,,unknown,Lovisa
Abu Dhabi,mercedes_benz,,unknown,Emirates Motor Company
Al Ain,mercedes_benz,,unknown,Emirates Motor Company
Abu Dhabi ,mercedes_benz,,unknown,Emirates Motor Company
Al Ain,michaelkors,,unknown,Michael Kors Al Ain Mall
Abu Dhabi,michaelkors,,unknown,Michael Kors Abu Dhabi Mall
Abu Dhabi,ovs,,unknown,OVS Kids Abu Dhabi - Bawadi Mall
unknown,shake_shack,Family Park Corniche Road; Abu Dhabi   UAE,unknown,"Abu Dhabi, Corniche Park"
unknown,shake_shack,Island - Jazeerat Al Maryah; Abu Dhabi Global Market Square; Abu Dhabi   UAE,unknown,"Abu Dhabi, The Galleria Al Maryah Island"
unknown,shake_shack,Yas Mall 1st Floor Yas Island; Abu Dhabi   UAE,unknown,"Abu Dhabi, Yas Mall"
unknown,shake_shack,Dalma Mall Mussafah; Abu Dhabi   UAE,unknown,"Abu Dhabi, Dalma Mall"
