State,Place Name,City,Establishments
UNKNOWN,moneygram,MORONI,86
UNKNOWN,moneygram,NIOUMAMILIMA BADJINI,1
UNKNOWN,moneygram,BATSA,1
UNKNOWN,moneygram,MITSOUDJE,2
UNKNOWN,moneygram,DOMONI,2
UNKNOWN,moneygram,AMBASSADEUR,1
UNKNOWN,moneygram,CALTEX,1
UNKNOWN,moneygram,MKAZI,3
UNKNOWN,moneygram,OASIS,1
UNKNOWN,moneygram,MUTSAMUDU,6
UNKNOWN,moneygram,MITSAMIOULI,5
UNKNOWN,moneygram,FOMBONI,7
UNKNOWN,moneygram,DZAHANI,1
UNKNOWN,moneygram,IVEMBENI,2
UNKNOWN,moneygram,NIOUMAMILIMA,2
UNKNOWN,moneygram,MAOUENI,1
UNKNOWN,moneygram,ITSANDRA MDJINI,1
UNKNOWN,moneygram,DEMBENI,2
UNKNOWN,moneygram,MANDZA,1
UNKNOWN,moneygram,NTSORALE,1
UNKNOWN,moneygram,CHANDRA,1
UNKNOWN,moneygram,MOIDJA,2
UNKNOWN,moneygram,MTSANGADJOU,1
UNKNOWN,moneygram,NVOUNAMBADANI,1
UNKNOWN,moneygram,NTSOUDJINI,1
UNKNOWN,moneygram,DJOMANI,1
UNKNOWN,moneygram,MBENI,2
UNKNOWN,moneygram,HAHAYA ITSANDRA,1
UNKNOWN,moneygram,VOUVOUNI-BAMBAO,1
UNKNOWN,moneygram,ITSANDZENI,1
UNKNOWN,moneygram,MDE,1
UNKNOWN,moneygram,NIOUMADZAHA,1
UNKNOWN,moneygram,KOURANI,1
UNKNOWN,moneygram,SALIMANI,1
UNKNOWN,moneygram,SINGUANI,1
UNKNOWN,moneygram,MIRONTSY,1
UNKNOWN,moneygram,ICONI,2
UNKNOWN,moneygram,MOHELI,4
UNKNOWN,moneygram,DZAHANI TSIDJE,1
UNKNOWN,moneygram,FOUMBOUNI,2
UNKNOWN,moneygram,MOUTSAMOUDOU,2
UNKNOWN,moneygram,KOIMBANI,1
UNKNOWN,moneygram,SIMA,1
UNKNOWN,moneygram,NTSAOUENI,1
UNKNOWN,moneygram,OUANI,1
ANJOUAN,western_union,Ouani,1
GRANDECOMORES,western_union,Foumbouni,2
GRANDECOMORES,western_union,Bembeni,1
GRANDECOMORES,western_union,Mitsoudje,1
GRANDECOMORES,western_union,Iconi,1
GRANDECOMORES,western_union,Moroni,6
GRANDECOMORES,western_union,Dzahani Ii,1
GRANDECOMORES,western_union,Mbeni,1
ANJOUAN,western_union,Mremani,1
ANJOUAN,western_union,Pomoni,1
ANJOUAN,western_union,Tsembehou,1
ANJOUAN,western_union,Domoni,2
MOHELI,western_union,Fomboni,4
ANJOUAN,western_union,Sima,1
ANJOUAN,western_union,Bandrani,1
ANJOUAN,western_union,Anjouan,1
ANJOUAN,western_union,Mutsamudu,3
ANJOUAN,western_union,Mramani,1
GRANDECOMORES,western_union,Anjouan,1
