Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
RAS-31,aldi_sud_de,,"Mannheimer Straße 3, 75179, Pforzheim, Deutschland",Pforzheim,,,DE,,,Mo-Sa 08:00-20:00,ALDI Süd,Q41171672
RAS-75,aldi_sud_de,,"Kurze Steig 4, 75179, Pforzheim, Deutschland",Pforzheim,,,DE,,,Mo-Sa 08:00-21:00,ALDI Süd,Q41171672
RAS-43,aldi_sud_de,,"Adolf-Richter-Straße 4-6, 75179, Pforzheim, Deutschland",Pforzheim,,,DE,,,Mo-Sa 08:00-20:00,ALDI Süd,Q41171672
https://vertretung.allianz.de/christian.pfeifer/,allianz_de,Allianz Versicherung Christian Pfeifer GENERALVERTRETUNG,,Pforzheim,,,DE,+49 7231 312732,https://vertretung.allianz.de/christian.pfeifer/,"Mo-Th 09:00-12:30,14:30-17:00; Fr 09:00-12:30",Allianz SE,Q487292
https://vertretung.allianz.de/wolfgang.berres/,allianz_de,Allianz Versicherung Wolfgang Berres HAUPTVERTRETUNG,,Pforzheim,,,DE,+49 7231 4184847,https://vertretung.allianz.de/wolfgang.berres/,Mo-Th 09:00-13:00,Allianz SE,Q487292
https://vertretung.allianz.de/agentur.leder/,allianz_de,Allianz Versicherung Thomas Leder UNKNOWN,,Pforzheim,,,DE,+49 7231 968260,https://vertretung.allianz.de/agentur.leder/,"Mo-Tu 09:00-12:30,14:00-17:00; We 09:00-12:30; Th 09:00-12:30,14:00-17:00; Fr 09:00-12:30",Allianz SE,Q487292
https://vertretung.allianz.de/dennis.hauptkorn/,allianz_de,Allianz Versicherung Dennis Hauptkorn HAUPTVERTRETUNG,,Pforzheim,,,DE,+49 7231 4243333,https://vertretung.allianz.de/dennis.hauptkorn/,Mo 09:00-18:00; Tu-We 10:00-15:00; Th 10:00-18:00,Allianz SE,Q487292
https://vertretung.allianz.de/mike.schauer/,allianz_de,Allianz Versicherung Mike Schauer UNKNOWN,,Pforzheim,,,DE,+49 7231 800756,https://vertretung.allianz.de/mike.schauer/,"Mo-Th 09:00-12:30,14:30-17:00; Fr 09:00-12:30",Allianz SE,Q487292
00250_10,bmw_group,ahg Autohandelsgesellschaft mbH,,Pforzheim,,,DE,+49 7231 93080,https://ahg.bmw/,,BMW,Q26678
15118000,bp,Jürgen Preuß,,Pforzheim,,,DE,+49 7231 106050,http://tankstelle.aral.de/tankstelle/15118000,24/7,BP,Q152057
