City,Place Name,Zipcode,Name
PURUHLA,shell,,unknown,SHELL LOS COMPAS
SALAMA,shell,,unknown,SHELL SAN NICOLAS
SAMALA,shell,,unknown,SHELL SALAMA
SAN JERONIMO,shell,,unknown,SHELL PUENTE SALAMA
PURULHA,visa,,unknown,unknown
SAN JERONIMO,visa,,unknown,unknown
SALAMA,visa,,unknown,unknown
SAN MIGUEL CHICAJ,visa,,unknown,unknown
EL CHOL,visa,,unknown,unknown
RABINAL,visa,,unknown,unknown
GRANADOS,visa,,unknown,unknown
CUBULCO,visa,,unknown,unknown
Granados,western_union,,unknown,MICOOPE COOSANJER GRANADOS 6
Rabinal,western_union,,unknown,GENESIS EMPRESARIAL RABINAL
San Miguel Chicaj,western_union,,unknown,LIBRERIA Y VARIEDADES MISHEL
Santa Cruz El Chol,western_union,,unknown,SUPERTIENDA Y LIBRERIA SAMY
Salama,western_union,,unknown,5330 PROJECT SYSTEM WEB
Cubulco,western_union,,unknown,FERRETERIA SANTA BARBARA
El Chol,western_union,,unknown,BISA GRANIZADAS ARCOIRIS
San Jeronimo,western_union,,unknown,EL SUPER
Ixcan,western_union,,unknown,AGROPECUARIA EL VAQUERO
Purulha,western_union,,unknown,SISLE NET
