Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
https://stores.footlocker.nl/en/nl-zh/zoetermeer/,footlocker,"Foot Locker Locations in Zoetermeer, Zuid-Holland | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-zh/zoetermeer/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-zh/leidschendam/,footlocker,"Foot Locker Locations in Leidschendam, Zuid-Holland | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-zh/leidschendam/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-zh/denhaag/,footlocker,"Foot Locker Locations in Den Haag, Zuid-Holland | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-zh/denhaag/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-ut/utrecht/,footlocker,"Foot Locker Locations in Utrecht, Utrecht | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-ut/utrecht/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-zh/rotterdam/,footlocker,"Foot Locker Locations in Rotterdam, Zuid-Holland | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-zh/rotterdam/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-ut/amersfoort/,footlocker,"Foot Locker Locations in Amersfoort, Utrecht | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-ut/amersfoort/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-ov/enschede/,footlocker,"Foot Locker Locations in Enschede, Overijssel | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-ov/enschede/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-nh/hoofddorp/,footlocker,"Foot Locker Locations in Hoofddorp, Noord-Holland | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-nh/hoofddorp/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-nh/hilversum/,footlocker,"Foot Locker Locations in Hilversum, Noord-Holland | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-nh/hilversum/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-nh/amsterdam/,footlocker,"Foot Locker Locations in Amsterdam, Noord-Holland | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-nh/amsterdam/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-nb/tilburg/,footlocker,"Foot Locker Locations in Tilburg, Noord-Brabant | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-nb/tilburg/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-nh/haarlem/,footlocker,"Foot Locker Locations in Haarlem, Noord-Holland | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-nh/haarlem/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-nb/eindhoven/,footlocker,"Foot Locker Locations in Eindhoven, Noord-Brabant | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-nb/eindhoven/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-nb/denbosch/,footlocker,"Foot Locker Locations in Den Bosch, Noord-Brabant | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-nb/denbosch/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-li/venlo/,footlocker,"Foot Locker Locations in Venlo, Limburg | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-li/venlo/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-li/maastricht/,footlocker,"Foot Locker Locations in Maastricht, Limburg | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-li/maastricht/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-li/heerlen/,footlocker,"Foot Locker Locations in Heerlen, Limburg | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-li/heerlen/,,Foot Locker,Q63335
https://stores.footlocker.nl/en/nl-gr/groningen/,footlocker,"Foot Locker Locations in Groningen, Groningen | Approved",,New York,NY,,NL,+31 800 8638932,https://stores.footlocker.nl/en/nl-gr/groningen/,,Foot Locker,Q63335
