City,Place Name,Zipcode,Name
Sarlahi,western_union,,unknown,GAURI SHANKAR BACHAT TATHA RIN SAHAKARI
Saptari,western_union,,unknown,SAH ENTERPRISES
Bara,western_union,,unknown,ANSARI MONEY TRANSFER
Parsa,western_union,,unknown,AAKASH MONEY TRANSFER
Janakpur,western_union,,unknown,PROGRESSIVE FINANCE LIMITED
Siraha,western_union,,unknown,JAN JIWAN SAVING AND CREDIT COOP LTD
Butwal,western_union,,unknown,MUKTINATH BIKASH BANK LTD.
Kanchanpur,western_union,,unknown,NABIL BANK LTD.
Rautahat,western_union,,unknown,SHIVAM MONEY TRANSFER
Bishnu,western_union,,unknown,NABIL BANK LTD
Dhanusa,western_union,,unknown,RAM JANAKI KIRANA STORES
Golbazar,western_union,,unknown,MUKTINATH BIKASH BANK LIMITED
Mirchiya,western_union,,unknown,NABIL BANK LTD.
Mahottari,western_union,,unknown,ANUSKA MONEY TRANSFER
Dhanusha,western_union,,unknown,NAGARAIN SACCOS
Schoolchowk,western_union,,unknown,MIRMIRE LAGHUBITTA
Bardibas,western_union,,unknown,GOODWILL FINANCE LIMITED
Haripura,western_union,,unknown,MIRMIRE LAGHUBITTA
Dhobini,western_union,,unknown,MIRMIRE LAGHUBITTA
Manra,western_union,,unknown,SAH GENERAL STORES
Jaleshwor,western_union,,unknown,ANUSHKA MONEY TRANSFER
Khopwa,western_union,,unknown,MIRMIRE LAGHUBITTA
Kalaiya,western_union,,unknown,NABIL BANK LTD.
Jeetpur,western_union,,unknown,AVATAR SAVING & CREDIT CO OPERATIVE LTD
Dewahi,western_union,,unknown,MIRMIRE LAGHUBITTA
