State,Place Name,City,Establishments
AIRLINEPASSENGERSONLY,avis,Apia,1
ASCOMOTORSBUILDING,avis,Apia,1
UNKNOWN,ford,Apia,1
UNKNOWN,man_truck_and_bus,"Auckland, New Zealand",1
UNKNOWN,marriott,Apia,1
UNKNOWN,marriott,Mulifanua,1
UNKNOWN,moneygram,SALELOLOGA,1
UNKNOWN,moneygram,APIA,9
UNKNOWN,moneygram,VAITELE,1
UNKNOWN,moneygram,SAVAII,1
UNKNOWN,moneygram,MULIFANUA,1
UNKNOWN,visa,APIA,23
UNKNOWN,visa,FUGALEI,1
UNKNOWN,visa,VAITELE,1
UNKNOWN,visa,MATAUTU,1
UNKNOWN,visa,FALEOLO,1
UNKNOWN,visa,SALELOLOGA,1
UNKNOWN,visa,SAVAII,2
UPOLU,western_union,Apia,4
UNKNOWN,western_union,Upolu,1
LEFAGA,western_union,Apia,1
