Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
2267,coop_no,Obs Lagunen,,Rådal,,,NO,+47 55 11 84 00,https://www.coop.no/butikker/obs/obs-lagunen-2267,Mo-Fr 09:00-22:00; Sa 09:00-20:00,Obs,Q5167707
2268,coop_no,Obs BYGG Lagunen,,Rådal,,,NO,+47 55 11 84 50,https://www.coop.no/butikker/obs-bygg/obs-bygg-lagunen-2268,Mo-Fr 09:00-21:00; Sa 09:00-18:00,Obs BYGG,Q5167707
0001026394,ecco,ECCO Store Lagunen,,Rådal,,,NO,+47 21 07 94 10,,Mo-Fr 10:00-21:00; Sa 10:00-18:00; Su 00:00-00:00,Ecco,Q1280255
837,espresso_house,Espresso House,,Rådal,,,NO,+47 45 94 05 37,https://espressohouse.com/en/find-us/lagunen,Mo-Fr 10:00-21:00; Sa 10:00-18:00,Espresso House,Q10489162
NBB-L1B,fjallraven,Naturkompaniet Butikk Bergen,,Bergen,,,NO,+47 94 98 42 69,https://www.naturkompaniet.no/no/,,Fjällräven,Q1422481
hyrenorge:HYR:Station:0e51f057-4c92-409a-9234-6938cac6c4cd,gbfs,"Lagunen Storsenter P-hus, takparkering",,,,,NO,,https://www.hyre.no/,,Hyre,
hyrenorge:HYR:Station:825d5b6d-a685-4686-a6a1-af14d5999a9f,gbfs,Skyss Lagunen,,,,,NO,,https://www.hyre.no/,,Hyre,
NO0779,hm,Lagunen Storsenter,,Bergen,,,NO,+47 63 87 00 00,,Mo-Fr 10:00-21:00; Sa 10:00-18:00,H&M,Q188326
14017,jack_and_jones,Lagunen Senter,,Rådal Bergen,,,NO,+47 55 91 77 60,,,Jack & Jones,Q6077665
187,sats,SATS Lagunen,,Rådal,,,NO,,,,Sats,Q4411496
NO_9038,shell,SHELL LAGUNEPARKEN,,RÅDAL,,,NO,+47 55 93 00 00,https://find.shell.com/no/fuel/NO_9038-shell-laguneparken,24/7,Shell,Q110716465
,visa,,,RADAL,,,NO,,,,,
,visa,,,RADAL,,,NO,,,,,
