City,Place Name,Zipcode,Name
Central Rift,shell,,unknown,Olkalou Shell Service Station
Wakimbo,western_union,,unknown,K UNITY WAKIMBO BRANCH
Ol' Kaluo,western_union,,unknown,DTB OL  KALOU
Ol Kalou,western_union,,unknown,KCB OL KALOU
Olkalau,western_union,,unknown,COOPERATIVE BANK OLKALAU
Olkalou,western_union,,unknown,EQUITY BANK OL KALOU
Nyandarua,western_union,,unknown,EQUITY BANK KENYA LTD
Nyahururu,western_union,,unknown,CO OPERATIVE BANK NYAHURURU BRANCH
North Kinangop,western_union,,unknown,COOPERATIVE BANK ENGINEER
Njambini,western_union,,unknown,KCB NJABINI
