State,Place Name,City,Establishments
KATHMANDU,bmw_group,Kathmandu,1
UNKNOWN,ford,unknown,1
UNKNOWN,geox,KATHMANDU LABIM MALL,1
UNKNOWN,hardrock,Kathmandu,1
UNKNOWN,marriott,Kathmandu,3
UNKNOWN,moneygram,KHALANGA,2
UNKNOWN,moneygram,KOTESHWOR,4
UNKNOWN,moneygram,BAKLAURI,1
UNKNOWN,moneygram,PYUTHAN,60
UNKNOWN,moneygram,MORANG,368
UNKNOWN,moneygram,SALYAN,54
UNKNOWN,moneygram,DARCHULA,27
UNKNOWN,moneygram,JHAPA,392
UNKNOWN,moneygram,BHAKTAPUR DURBAR SQUARE,1
UNKNOWN,moneygram,BARDIYA,123
UNKNOWN,moneygram,KATHMANDU,1491
UNKNOWN,moneygram,LALITPUR,269
UNKNOWN,moneygram,MAHOTTARTI,1
UNKNOWN,moneygram,BAGESHWORI,2
UNKNOWN,moneygram,FAIKA,1
UNKNOWN,moneygram,RATNAGAR,1
UNKNOWN,moneygram,RUPANDEHI,443
UNKNOWN,moneygram,DHANKUTA,38
UNKNOWN,moneygram,RAUTAHAT,92
UNKNOWN,moneygram,SUNSARI,272
UNKNOWN,moneygram,KASKI,336
UNKNOWN,moneygram,BHAKTAPUR,168
UNKNOWN,moneygram,SARLAHI,132
UNKNOWN,moneygram,CHITWAN,299
UNKNOWN,moneygram,SAPTARI,116
UNKNOWN,moneygram,MAHOTTARI,123
UNKNOWN,moneygram,PARSA,108
UNKNOWN,moneygram,UDAYPUR,26
UNKNOWN,moneygram,DHANUSHA,159
UNKNOWN,moneygram,JAJARKOT,28
UNKNOWN,moneygram,BARA,160
UNKNOWN,moneygram,PHARPING,1
UNKNOWN,moneygram,SEEPADOL,1
UNKNOWN,moneygram,MECHINAGAR,3
UNKNOWN,moneygram,KAVRE,42
UNKNOWN,moneygram,GATTHAGHAR,2
UNKNOWN,moneygram,DHARAN,13
UNKNOWN,moneygram,TOKHA,3
UNKNOWN,moneygram,LALITPUR METROPOLITAN CITY,1
UNKNOWN,moneygram,DOLAKHA,23
UNKNOWN,moneygram,MAKWANPUR,63
UNKNOWN,moneygram,SURKHET,110
UNKNOWN,moneygram,SOLUKHUMBU,28
UNKNOWN,moneygram,SYANGIA,1
UNKNOWN,moneygram,NAWALPARASI,277
UNKNOWN,moneygram,GORKHA,76
UNKNOWN,moneygram,KAILALI,268
UNKNOWN,moneygram,BAITADI,23
UNKNOWN,moneygram,BAJHANG,24
UNKNOWN,moneygram,BAJURA,17
UNKNOWN,moneygram,TANAHUN,79
UNKNOWN,moneygram,DANG,222
UNKNOWN,moneygram,BANKE,171
UNKNOWN,moneygram,SIRAHA,185
UNKNOWN,moneygram,SINDHULI,48
UNKNOWN,moneygram,ILAM,52
UNKNOWN,moneygram,MAHARAJGUNJ,4
UNKNOWN,moneygram,MANAMAIJU,1
UNKNOWN,moneygram,SINAMANGAL,2
UNKNOWN,moneygram,KERABARI,2
UNKNOWN,moneygram,LETANG,1
UNKNOWN,moneygram,KAPILVASTU,100
UNKNOWN,moneygram,PANCHTHAR,38
UNKNOWN,moneygram,RASUWA,39
UNKNOWN,moneygram,SANKHUWASABHA,22
UNKNOWN,moneygram,SINDHILI,1
UNKNOWN,moneygram,SYANGJA,87
UNKNOWN,moneygram,UDAYAPUR,50
UNKNOWN,moneygram,TARAKEHSWOR,1
UNKNOWN,moneygram,PATHARI,3
UNKNOWN,moneygram,LUBHU,1
UNKNOWN,moneygram,KAMAL,1
UNKNOWN,moneygram,DHANKUTA MUNICIPALITY,3
UNKNOWN,moneygram,BIRGUNJ,12
UNKNOWN,moneygram,METROPOLITAN,1
UNKNOWN,moneygram,NEPALGUNJ,14
UNKNOWN,moneygram,BALUWATAR,1
UNKNOWN,moneygram,DAMAK,10
UNKNOWN,moneygram,BISHAL CHOWK,1
UNKNOWN,moneygram,URLABARI,5
UNKNOWN,moneygram,KUSMA,4
UNKNOWN,moneygram,SUNAWAL,1
UNKNOWN,moneygram,KANCHANPUR,100
UNKNOWN,moneygram,KIRTIPUR,3
