City,Place Name,Zipcode,Name
Givataim,american_eagle_outfitters,,unknown,American Eagle Store Derech Yitshak Rabin 53
Bnei Brak,audi,Baruh Hirsh 27 51202 Bnei Brak,unknown,Champion Tower
Herzliya,audi,HaChoshlim 6 46733 Herzliya,unknown,Audi Herzliya
Petach Tikva,audi,HaTnofa Kiryat Arie 5 49510 Petach Tikva,unknown,Champion Petach Tikva
Tel Aviv,audi,Taberski 5 67210 Tel Aviv,unknown,Felix
Tel Aviv,audi,Haachim Mislavita 10 67010 Tel Aviv,unknown,Toshiya
Petach Tikva,audi,Hameretz Kiryat Arie 7 49517 Petach Tikva,unknown,Motor Up
Tel Aviv,avis,,unknown,Avis Israel Tel Aviv
unknown,google_offices,"Yigal Alon 98
Tel Aviv 6789141
Israel ",unknown,Tel Aviv
unknown,meta,,unknown,Meta
Tel Aviv,michaelkors,,unknown,Michael Kors Ramat Aviv
Kfar Saba,orangetheory_fitness,,unknown,"Kfar Saba, Israel"
unknown,tier,,unknown,Tier
BAT YAM,visa,,unknown,unknown
HOLON,visa,,unknown,unknown
TEL AVIV,visa,,unknown,unknown
TEL AVIV-YAFO,visa,,unknown,unknown
TEL' AVIV-YAFO,visa,,unknown,unknown
RAMAT GAN,visa,,unknown,unknown
OR YEHUDA,visa,,unknown,unknown
BNEY BRAK,visa,,unknown,unknown
BNE BRAK,visa,,unknown,unknown
RAMAT HASHARON,visa,,unknown,unknown
HERZLIYA,visa,,unknown,unknown
Ramat Gan,western_union,,unknown,ISRAEL POSTAL BANK
Tel Aviv,western_union,,unknown,MM CENTRAL EXCHANGE LTD
Bene Beraq,western_union,,unknown,ISRAEL POSTAL BANK
Or Yehuda,western_union,,unknown,ISRAEL POSTAL BANK
Or Yeuda,western_union,,unknown,GALAXY A  R LTD
Holon,western_union,,unknown,ISRAEL POSTAL BANK
Jaffa,western_union,,unknown,ISRAEL POSTAL BANK
Bat Yam,western_union,,unknown,ISRAEL POSTAL BANK
Tel Aviv Yafo,western_union,,unknown,O R SMILE
Azur,western_union,,unknown,ISRAEL POSTAL BANK
Maale Edomim,western_union,,unknown,ISRAEL POSTAL BANK
Herzliyya,western_union,,unknown,ISRAEL POSTAL BANK
Ramat Hasharon,western_union,,unknown,ISRAEL POSTAL BANK
Herzeliya,western_union,,unknown,MAYA ROM INVESTING LTD
Herzliya,western_union,,unknown,CHANGE 10
