City,Place Name,Zipcode,Name
Pordenone,arcaplanet_it,,unknown,Arcaplanet
Fiume Veneto,arcaplanet_it,,unknown,Arcaplanet
PORDENONE,aveda,,unknown,SALONE BRUNO
PORDENONE,bmw_group,,unknown,AUTOTORINO SPA
unknown,conad_it,VIA CAPITELLO 29 33087 PASIANO DI PORDENONE,unknown,Conad City
unknown,conad_it,VIA ILARIA ALPI 5 33082 AZZANO DECIMO,unknown,unknown
unknown,conad_it,VIA GUGLIELMO OBERDAN 60/7 33078 SAN VITO AL TAGLIAMENTO,unknown,Conad Superstore
unknown,conad_it,VIALE MICHELANGELO GRIGOLETTI 62 33170 PORDENONE,unknown,unknown
unknown,conad_it,VIA LAZIO 58 33080 PORCIA,unknown,unknown
unknown,conad_it,VIA ROVEREDO 52 33080 PORCIA,unknown,Conad Superstore
unknown,conad_it,VIA ROSSINI 6 33074 FONTANAFREDDA,unknown,Conad City
unknown,conad_it,VIA CONTE CAMILLO PANCIERA DI Z 102 33080 ZOPPOLA,unknown,Conad City
unknown,conad_it,VIA DE ZAN 9 33081 AVIANO,unknown,Conad
unknown,conad_it,via marciano ciotti 120 33086 MONTEREALE VALCELLINA,unknown,Conad City
Fiume Veneto,gamestop_it,,unknown,FIUME VENETO
Sacile,gamestop_it,,unknown,SACILE
Pordenone,giunti_al_punto_it,Corso Vittorio Emanuele 31/b 33170 Pordenone PN,unknown,Libreria Giunti al Punto Pordenone
Fiume Veneto,giunti_al_punto_it,Via Maestri Del Lavoro 42 c/o Centro Commerciale Emisfero 33080 Fiume Veneto PN,unknown,Libreria Giunti al Punto Fiume Veneto
Sacile,giunti_al_punto_it,Viale Europa 1 c/o Centro Commerciale I Salici 33077 Sacile PN,unknown,Libreria Giunti al Punto Sacile
PORDENONE,gnp_it,,unknown,GNP
BARCIS,moneygram,,unknown,POSTE ITALIANE
AVIANO,moneygram,,unknown,POSTE ITALIANE
SAN VITO AL TAGLIAMENTO,moneygram,,unknown,MARRA MAURO
TRAMONTI DI SOTTO,moneygram,,unknown,POSTE ITALIANE
SACILE,moneygram,,unknown,RUPOLO TOUR SRL
PORDENONE,moneygram,,unknown,BAJWA INDIAN STORE
MANIAGO,moneygram,,unknown,SETTE CONTINENTI S.A.S
VILLOTTA DI CHIONS,q8_italia,,unknown,Q8
MONTEREALE VALCELLINA,q8_italia,,unknown,Q8
BRUGNERA,q8_italia,,unknown,Q8 Easy
PORDENONE,q8_italia,,unknown,Q8
SAN VITO AL TAGLIAMENTO,q8_italia,,unknown,Q8
SPILIMBERGO,q8_italia,,unknown,Q8
SACILE,q8_italia,,unknown,Q8
AVIANO,q8_italia,,unknown,Q8
ARBA,q8_italia,,unknown,Q8
FIUME VENETO,q8_italia,,unknown,Q8
MANIAGO,q8_italia,,unknown,Q8
CORDENONS,q8_italia,,unknown,Q8
PORCIA,q8_italia,,unknown,Q8
TRAVESIO,q8_italia,,unknown,Q8
unknown,remax_it,Piazzetta Freschi 3 33170 Pordenone PN Italia,unknown,RE/MAX Enterprise 3
unknown,skoda,,unknown,SILVIO VIT E C. S.N.C.
CASARSA DELLA DELIZIA,visa,,unknown,unknown
AVIANO,visa,,unknown,unknown
VALVASONE,visa,,unknown,unknown
SPILIMBERGO,visa,,unknown,unknown
PORDENONE,visa,,unknown,unknown
GHIRANO,visa,,unknown,unknown
PRAVISDOMINI,visa,,unknown,unknown
PASIANO DI PORDENONE,visa,,unknown,unknown
PASIANO,visa,,unknown,unknown
CHIONS,visa,,unknown,unknown
CECCHINI,visa,,unknown,unknown
BRUGNERA,visa,,unknown,unknown
MARON,visa,,unknown,unknown
SESTO AL REGHENA,visa,,unknown,unknown
PRATA DI PORDENONE,visa,,unknown,unknown
AZZANO DECIMO,visa,,unknown,unknown
TIEZZO,visa,,unknown,unknown
CORDOVADO,visa,,unknown,unknown
MORSANO AL TAGLIAMENTO,visa,,unknown,unknown
SACILE,visa,,unknown,unknown
CANEVA,visa,,unknown,unknown
FIUME VENETO,visa,,unknown,unknown
PORCIA,visa,,unknown,unknown
FONTANAFREDDA,visa,,unknown,unknown
SAN VITO AL TAGLIAMENTO,visa,,unknown,unknown
CORDENONS,visa,,unknown,unknown
ZOPPOLA,visa,,unknown,unknown
SAN GIOVANNI DI POLCENIGO,visa,,unknown,unknown
ROVEREDO IN PIANO,visa,,unknown,unknown
CASTIONS DI ZOPPOLA,visa,,unknown,unknown
SAN GIORGIO DELLA RICHIN,visa,,unknown,unknown
SAN GIORGIO DELLA RICHINVELDA,visa,,unknown,unknown
MANIAGO,visa,,unknown,unknown
MONTEREALE VALCELLINA,visa,,unknown,unknown
FRISANCO,visa,,unknown,unknown
CLAUT,visa,,unknown,unknown
TRAVESIO,visa,,unknown,unknown
CASTELNOVO DEL FRIULI,visa,,unknown,unknown
ANDUINS,visa,,unknown,unknown
