City,Place Name,Zipcode,Name
Buchs,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Buchs, Bahnhofstrasse 39"
Wil,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Wil, Obere Bahnhofstrasse 38"
Chur,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Chur Zentrum, Quaderstrasse 11"
St. Gallen,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in St. Gallen, Multergasse 8"
Winterthur,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Winterthur, Marktgasse 74"
Frauenfeld,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Frauenfeld, Zürcherstrasse 173"
Wädenswil,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Wädenswil, Bahnhofstrasse 5"
Uster,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Uster, Illuster"
Bellinzona,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Bellinzona, Via Nosetto 3"
Schwyz,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Schwyz, Herrengasse 20"
Lugano,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Lugano, Via Pietro Peri 4"
Thalwil,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Thalwil, Gotthardstrasse 16b"
Rapperswil,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Rapperswil, Untere Bahnhofstrasse 11"
Bülach,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Bülach, Bahnhofstrasse 11"
Zürich,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Zürich Zentrum, Bahnhofstrasse 83"
Zug,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Zug, Bahnhofstrasse 32"
