City,Place Name,Zipcode,Name
BANDA ACEH,visa,,unknown,unknown
Aceh Barat,western_union,,unknown,PT POS KPC TEUNOM
Banda Aceh,western_union,,unknown,PT POS LE EKS POS KELILING KOTA
Pidie,western_union,,unknown,PT POS KPC KOTABAKTI
Aceh Selatan,western_union,,unknown,PT POS KPC TRUMON
Tapaktuan,western_union,,unknown,PT POS KPRK TAPAKTUAN
Meulaboh,western_union,,unknown,PT POS KPRK MEULABOH
Sabang,western_union,,unknown,BSI KCP SABANG 2
Bireuen,western_union,,unknown,PEGADAIAN CPS BIREUEN
Lhokseumawe,western_union,,unknown,PT POS KPC PEGASING
Pidie Jaya,western_union,,unknown,PEGADAIAN UPS MEUREUDU
Aceh Besar,western_union,,unknown,BSI KCP LHOKNGA
Sigli,western_union,,unknown,PT POS KPRK SIGLI
Aceh Timur,western_union,,unknown,PEGADAIAN CPS LHOKSEUMAWE
Langsa,western_union,,unknown,PT POS KPC PULAUTIGA
Aceh Utara,western_union,,unknown,PEGADAIAN UPS GEDONG
Aceh Tamiang,western_union,,unknown,PEGADAIAN UPS KEJURUAN MUDA
Bener Meriah,western_union,,unknown,BSI KCP PONDOK BARU 2
Aceh Tengah,western_union,,unknown,PEGADAIAN UPS TAKENGON
Aceh Jaya,western_union,,unknown,BSI KCP CALANG TEUKU UMAR
Aceh Tenggara,western_union,,unknown,PT POS KPC BLANGKEJERAN
Aceh Singkil,western_union,,unknown,PT POS KPC SINGKIL
Subulussalam,western_union,,unknown,PT POS KPC SUBULUSSALAM
Nagan Raya,western_union,,unknown,PT POS KPC KEUDESEUMOT
