City,Place Name,Zipcode,Name
unknown,pepco,,unknown,Pepco
Békéscsaba,pizza_hut_amrest,,unknown,Pizza Hut BÉKÉSCSABA
OROSHÁZA,shell,,unknown,OROSHÁZA II 576
BEKESCSABA,shell,,unknown,EV TESCO BEKESCSABA
BÉKÉSCSABA,shell,,unknown,BÉKÉSCSABA I.
SZARVAS,shell,,unknown,SZARVAS II 563
GYULA,shell,,unknown,GYULA
BÉKÉS,shell,,unknown,BÉKÉS
SZEGHALOM,shell,,unknown,SZEGHALOM
MEZOHEGYES,visa,,unknown,unknown
OROSHAZA,visa,,unknown,unknown
SZARVAS,visa,,unknown,unknown
BEKESCSABA,visa,,unknown,unknown
GYULA,visa,,unknown,unknown
BEKES,visa,,unknown,unknown
MEZOBERENY,visa,,unknown,unknown
SZEGHALOM,visa,,unknown,unknown
Bekessamson,western_union,,unknown,MAGYAR POSTA ZRT
Devavanya,western_union,,unknown,MAGYAR POSTA ZRT
Gyomaendrod,western_union,,unknown,MAGYAR POSTA ZRT
Gadoros,western_union,,unknown,MAGYAR POSTA ZRT
Fuezesgyarmat,western_union,,unknown,MAGYAR POSTA ZRT
Kondoros,western_union,,unknown,MAGYAR POSTA ZRT
Koeroesladany,western_union,,unknown,MAGYAR POSTA ZRT
Szeghalom,western_union,,unknown,MAGYAR POSTA ZRT
Nagyszenas,western_union,,unknown,MAGYAR POSTA ZRT
Mezobereny,western_union,,unknown,MAGYAR POSTA ZRT
Oroshaza,western_union,,unknown,MAGYAR POSTA ZRT
Csorvas,western_union,,unknown,MAGYAR POSTA ZRT
Veszto,western_union,,unknown,MAGYAR POSTA ZRT
Bekes,western_union,,unknown,MAGYAR POSTA ZRT
Totkomlos,western_union,,unknown,MAGYAR POSTA ZRT
Okany,western_union,,unknown,MAGYAR POSTA ZRT
Csanadapaca,western_union,,unknown,MAGYAR POSTA ZRT
Bekescsaba,western_union,,unknown,EXCLUSIVE BEST CHANGE B076
Ujkigyos,western_union,,unknown,MAGYAR POSTA ZRT
Zsadany,western_union,,unknown,MAGYAR POSTA ZRT
Mezohegyes,western_union,,unknown,MAGYAR POSTA ZRT
Medgyesegyhaza,western_union,,unknown,MAGYAR POSTA ZRT
Mezokovacshaza,western_union,,unknown,MAGYAR POSTA ZRT
Sarkad,western_union,,unknown,MAGYAR POSTA ZRT
Gyula,western_union,,unknown,MAGYAR POSTA ZRT
Ketegyhaza,western_union,,unknown,MAGYAR POSTA ZRT
Kunagota,western_union,,unknown,MAGYAR POSTA ZRT
Elek,western_union,,unknown,MAGYAR POSTA ZRT
Battonya,western_union,,unknown,MAGYAR POSTA ZRT
Kevermes,western_union,,unknown,MAGYAR POSTA ZRT
Szarvas,western_union,,unknown,MAGYAR POSTA ZRT
Bekesszentandras,western_union,,unknown,MAGYAR POSTA ZRT
