City,Place Name,Zipcode,Name
Katowice,aldi_nord_pl,,unknown,ALDI [W budowie]
Jaworzno,aldi_nord_pl,,unknown,ALDI
Pszczyna,aldi_nord_pl,,unknown,ALDI
Zabrze,aldi_nord_pl,,unknown,ALDI
Siemianowice Śląskie,aldi_nord_pl,,unknown,ALDI
Sosnowiec,aldi_nord_pl,,unknown,ALDI
Częstochowa,aldi_nord_pl,,unknown,ALDI
Bytom,aldi_nord_pl,,unknown,ALDI
Dąbrowa Górnicza,aldi_nord_pl,,unknown,ALDI
Piekary Śląskie,aldi_nord_pl,,unknown,ALDI
Gliwice,aldi_nord_pl,,unknown,ALDI
Rybnik,aldi_nord_pl,,unknown,ALDI
Racibórz,aldi_nord_pl,,unknown,ALDI
Tychy,aldi_nord_pl,,unknown,ALDI [W budowie]
Lubliniec,aldi_nord_pl,,unknown,ALDI
Ruda Śląska,aldi_nord_pl,,unknown,ALDI
Bielsko-Biała,aldi_nord_pl,,unknown,ALDI
Chorzów,aldi_nord_pl,,unknown,ALDI
Żory,aldi_nord_pl,,unknown,ALDI
Czerwionka-Leszczyny,aldi_nord_pl,,unknown,ALDI
Wodzisław Śląski,aldi_nord_pl,,unknown,ALDI
Cieszyn,aldi_nord_pl,,unknown,ALDI
Świętochłowice,aldi_nord_pl,,unknown,ALDI
Jastrzębie-Zdrój,aldi_nord_pl,,unknown,ALDI
Mysłowice,aldi_nord_pl,,unknown,ALDI
Mikołów,aldi_nord_pl,,unknown,ALDI
Będzin,aldi_nord_pl,,unknown,ALDI
Żywiec,aldi_nord_pl,,unknown,ALDI
Knurów,aldi_nord_pl,,unknown,ALDI
Rydułtowy,aldi_nord_pl,,unknown,ALDI
Tarnowskie Góry,aldi_nord_pl,,unknown,ALDI
Wisła,aldi_nord_pl,,unknown,ALDI
Pyskowice,aldi_nord_pl,,unknown,ALDI
Myszków,aldi_nord_pl,,unknown,ALDI
Gliwice,neonet_pl,,unknown,NEONET
