City,Place Name,Zipcode,Name
MALMÖ,mercedes_benz,,unknown,Mercedes-Benz Sverige AB
KRISTIANSTAD,systembolaget_se,,unknown,Östra Boulevarden 3
ÅHUS,systembolaget_se,,unknown,Vallgatan 30
SIMRISHAMN,systembolaget_se,,unknown,Stora Rådmansgatan 5
TOMELILLA,systembolaget_se,,unknown,Centralgatan 4
HÄSSLEHOLM,systembolaget_se,,unknown,Borggårdsgatan 1
ÄNGELHOLM,systembolaget_se,,unknown,Storgatan 47 b
BÅSTAD,systembolaget_se,,unknown,Köpmansgatan 72 D
KLIPPAN,systembolaget_se,,unknown,Storgatan 23
PERSTORP,systembolaget_se,,unknown,Köpmangatan 14F
OSBY,systembolaget_se,,unknown,Västra Järnvägsgatan 18
ÅSTORP,systembolaget_se,,unknown,Torggatan 15
ÖRKELLJUNGA,systembolaget_se,,unknown,Terrassen 1 B
BROMÖLLA,systembolaget_se,,unknown,Storgatan 35
BROBY,systembolaget_se,,unknown,Östra Järnvägsgatan 7
MALMÖ,systembolaget_se,,unknown,Emporia
LIMHAMN,systembolaget_se,,unknown,Limhamn
LOMMA,systembolaget_se,,unknown,Seglaregatan 6
DALBY,systembolaget_se,,unknown,Kristers Väg 3
ARLÖV,systembolaget_se,,unknown,Burlövs Centrum
SKURUP,systembolaget_se,,unknown,Stora Torggatan 8
SVEDALA,systembolaget_se,,unknown,Storgatan 15
TRELLEBORG,systembolaget_se,,unknown,Algatan 16
VELLINGE,systembolaget_se,,unknown,Järnvägsgatan 2 L
HÖLLVIKEN,systembolaget_se,,unknown,Toppengallerian
YSTAD,systembolaget_se,,unknown,Stora Östergatan 13
SJÖBO,systembolaget_se,,unknown,Östergatan 10
STAFFANSTORP,systembolaget_se,,unknown,Bråhögsplatsen 1 C
HELSINGBORG,systembolaget_se,,unknown,Drottninggatan 18
Helsingborg,systembolaget_se,,unknown,Berga
ÖDÅKRA-VÄLA,systembolaget_se,,unknown,Väla
BJUV,systembolaget_se,,unknown,Norra Storgatan 20
LANDSKRONA,systembolaget_se,,unknown,Trädgårdsgatan 9
SVALÖV,systembolaget_se,,unknown,Herrevadsgatan 11 H
LÖDDEKÖPINGE,systembolaget_se,,unknown,Center Syd
HÖGANÄS,systembolaget_se,,unknown,Storgatan 58 E
LUND,systembolaget_se,,unknown,SALUHALLEN
KÄVLINGE,systembolaget_se,,unknown,Stenhuggaregatan 2
ESLÖV,systembolaget_se,,unknown,Norregatan 6
HÖÖR,systembolaget_se,,unknown,Nya Torg 10
HÖRBY,systembolaget_se,,unknown,Nya Torg 8
