City,Place Name,Zipcode,Name
Asti,arcaplanet_it,,unknown,Arcaplanet
ASTI,aveda,,unknown,VALLESI SPA asti-alfieri
ASTI,bmw_group,,unknown,TARGET SRL
ASTI,carrefour_it,,unknown,Carrefour Express Strada Del Fortino n°132 - ASTI (AT)
SAN DAMIANO D'ASTI,carrefour_it,,unknown,Carrefour Express P.ZZA CAMISOLA N. 2 - SAN DAMIANO D'ASTI (AT)
MONALE,carrefour_it,,unknown,Carrefour Express Piazza Vittorio Emanuele II n°6 - MONALE (AT)
MONTECHIARO D'ASTI,carrefour_it,,unknown,"Carrefour Express STRADA STAZIONE, 35 - MONTECHIARO D'ASTI (AT)"
unknown,conad_it,VIA ASTI NIZZA 62 14055 COSTIGLIOLE D'ASTI,unknown,Conad
unknown,conad_it,VIA ASTI MARE 17 14048 MONTEGROSSO D'ASTI,unknown,Conad
Asti,gamestop_it,,unknown,ASTI
Asti,giunti_al_punto_it,Via Giuseppe Garibaldi 8 14100 Asti AT,unknown,Libreria Giunti al Punto Asti centro
CAMERANO CASASCO,moneygram,,unknown,POSTE ITALIANE
CUNICO,moneygram,,unknown,POSTE ITALIANE
PORTACOMARO,moneygram,,unknown,POSTE ITALIANE
VILLANOVA D ASTI,moneygram,,unknown,L ORSETTO LAVATORE
ASTI,moneygram,,unknown,CHEEMA II LOCATION
ASTI,q8_italia,,unknown,Q8 Easy
MONCALVO,q8_italia,,unknown,Q8
CASTELLO D'ANNONE,q8_italia,,unknown,Q8
COSTIGLIOLE D'ASTI,q8_italia,,unknown,Q8
CASTAGNOLE LANZE,q8_italia,,unknown,Q8
CANELLI,q8_italia,,unknown,Q8 Easy
AGLIANO,q8_italia,,unknown,Q8 Easy
FERRERE D'ASTI,q8_italia,,unknown,Q8
unknown,remax_it,- - Asti AT Italia,unknown,RE/MAX Prossima Apertura in Asti
Nizza Monferrato,shell,,unknown,Nizza Monferrato
ASTI,visa,,unknown,unknown
CANELLI,visa,,unknown,unknown
BUBBIO,visa,,unknown,unknown
FRAZIONE SAN BARTOLOMEO,visa,,unknown,unknown
CALOSSO,visa,,unknown,unknown
CASTAGNOLE DELLE LANZE,visa,,unknown,unknown
NIZZA MONFERRATO,visa,,unknown,unknown
COSTIGLIOLE D'ASTI,visa,,unknown,unknown
AGLIANO TERME,visa,,unknown,unknown
SAN DAMIANO D'ASTI,visa,,unknown,unknown
MONTEGROSSO D'ASTI,visa,,unknown,unknown
MOMBERCELLI,visa,,unknown,unknown
INCISA SCAPACCINO,visa,,unknown,unknown
VILLANOVA D'ASTI,visa,,unknown,unknown
VALFENERA,visa,,unknown,unknown
BALDICHIERI D'ASTI,visa,,unknown,unknown
VILLAFRANCA D'ASTI,visa,,unknown,unknown
FRAZIONE SERRAVALLE,visa,,unknown,unknown
REFRANCORE,visa,,unknown,unknown
CASTAGNOLE MONFERRATO,visa,,unknown,unknown
MONTECHIARO D'ASTI,visa,,unknown,unknown
CASTELNUOVO DON BOSCO,visa,,unknown,unknown
GRANA,visa,,unknown,unknown
CALLIANO,visa,,unknown,unknown
MONTIGLIO MONFERRATO,visa,,unknown,unknown
MONTIGLIO,visa,,unknown,unknown
CASORZO,visa,,unknown,unknown
BERZANO DI SAN PIETRO,visa,,unknown,unknown
MONCALVO,visa,,unknown,unknown
TONENGO,visa,,unknown,unknown
VERCELLI,visa,,unknown,unknown
MILANO,visa,,unknown,unknown
