City,Place Name,Zipcode,Name
久世郡 久御山町,akachan_jp,,unknown,アカチャンホンポ イオンタウン久御山店
京都市 左京区,akachan_jp,,unknown,アカチャンホンポ 洛北阪急スクエア店
相楽郡 精華町,akachan_jp,,unknown,アカチャンホンポ 精華台店
京都市,anytime_fitness,,unknown,エニタイムフィットネス
京都市,apple,,unknown,Apple 京都
京都市北区,kfc_jp,京都府京都市北区北野上白梅町61,unknown,白梅町店
宇治市,kfc_jp,京都府宇治市大久保町上ノ山32-4,unknown,宇治大久保店
京都市右京区,kfc_jp,京都府京都市右京区西京極新明町15,unknown,西京極店
京都市左京区,kfc_jp,京都府京都市左京区下鴨本町26-2,unknown,洛北店
舞鶴市,kfc_jp,京都府舞鶴市南浜町27-5 らぽーる1F,unknown,東舞鶴店
京都市伏見区,kfc_jp,京都府京都市伏見区葭島渡場島町32 京都競馬場内,unknown,JRA京都競馬場店
京都市南区,kfc_jp,京都府京都市南区西九条川原城町96,unknown,東寺店
京都市右京区,kfc_jp,京都府京都市右京区太秦北路町26-2,unknown,嵯峨野店
木津川市,kfc_jp,京都府木津川市相楽台1-1　イオンモール高の原店内,unknown,イオンモール高の原店
福知山市,kfc_jp,京都府福知山市堀小字今岡2692,unknown,福知山店
京都市右京区,kfc_jp,京都府京都市右京区西院東淳和院8ｰ21,unknown,京都西院店
亀岡市,kfc_jp,京都府亀岡市余部町大塚21-2,unknown,9号線亀岡店
木津川市,kfc_jp,京都府木津川市州見台1丁目1-1,unknown,ガーデンモール木津川店
京都市中京区,kfc_jp,京都府京都市中京区錦小路通高倉西入西魚屋町600,unknown,烏丸錦小路店
京都市下京区,kfc_jp,京都府京都市下京区中堂寺粟田町91,unknown,京都リサーチパーク店
京都市,kfc_jp,京都府京都市伏見区南寝小屋町43,unknown,新堀川伏見下鳥羽店
京都市,kfc_jp,京都府京都市西京区大枝中山町8-6,unknown,9号線洛西店
京都市伏見区,kfc_jp,京都府京都市伏見区深草出羽屋敷町23-6 カナートモール伏見１階,unknown,カナートモール伏見店
京都市北区,kfc_jp,京都府京都市北区小山北上総町49-1,unknown,イオンモール北大路店
京都市山科区,kfc_jp,京都府京都市山科区西野広見町32-2 マリーベルウィング１階,unknown,R1山科店
京都市左京区,kfc_jp,京都府京都市左京区吉田泉殿町1-86,unknown,百万遍京都大学前店
京都市右京区,kfc_jp,京都府京都市右京区西院追分町25,unknown,イオンモール京都五条店
向日市,kfc_jp,京都府向日市上植野桑原11-1,unknown,向日市上植野店
八幡市,kfc_jp,京都府八幡市欽明台西３１番地３,unknown,松井山手欽明台店
京田辺市,kfc_jp,京都府京田辺市田辺中央5-2-1　アル・プラザ京田辺店1F,unknown,アル・プラザ京田辺店
京都市伏見区,kfc_jp,京都府京都市伏見区桃山町山ノ下３２　ＭＯＭＯ２Ｆ,unknown,MOMOテラス店
京都市南区,kfc_jp,京都府京都市南区久世高田町３７６  イオンモール京都桂川３Ｆ,unknown,イオンモール京都桂川店
京都市中京区,kfc_jp,京都府京都市中京区河原町六角上ル大黒町５９,unknown,河原町三条店
京都市南区,kfc_jp,京都府京都市南区西九条鳥居口町１,unknown,イオンモールＫＹＯＴＯ店
久世郡久御山町,kfc_jp,京都府久世郡久御山町森南大内156-1 　2階,unknown,イオンモール久御山店
京都市南区,kfc_jp,京都府京都市南区吉祥院御池町31　1F,unknown,イオン洛南店
京都市中京区,kfc_jp,京都府京都市中京区西ノ京栂尾町1-6,unknown,BiVi二条店
亀岡市,kfc_jp,京都府亀岡市篠町野条上又11-1アル・プラザ亀岡,unknown,アル・プラザ亀岡店
京都市伏見区,kfc_jp,京都府京都市伏見区醍醐高畑町1-37　アル・プラザ醍醐　1F,unknown,アル・プラザ醍醐店
宇治市,kfc_jp,京都府宇治市槙島町35-46,unknown,槙島店
