City,Place Name,Zipcode,Name
Almada,auchan_pt,Almada Fórum Qta Vale de Murelos Almada Almada 2810-500 Portugal,unknown,Auchan Almada
Caparica,auchan_pt,Praçeta Nossa Senhora dos Navegantes nº 64A Caparica Almada 2825-044 Portugal,unknown,My Auchan Praça Nossa Senhora dos Navegantes - Costa da Caparica
Almada,auchan_pt,Rua dos Pescadores n° 21 21A 23 Almada Almada 2825-388 Portugal,unknown,My Auchan Pescadores
Almada,auchan_pt,Praceta Bento Gonçalves nº 14 Almada Almada 2805-101 Portugal,unknown,My Auchan Pct Bento Gonçalves  - Almada
Almada,auchan_pt,Rua Luís de Queiróz nº 10A Almada Almada 2800-698 Portugal,unknown,My Auchan Luis Queiroz Almada
Almada,auchan_pt,Praça Gil Vicente nº 5 Almada Almada 2800-098 Portugal,unknown,My Auchan Gil Vicente  - Almada
Almada,auchan_pt,Avenida D. Nuno Alvares Pereira nº 66 Almada Almada 2800-177 Portugal,unknown,My Auchan D. Nuno Álvares Pereira - Almada
Almada,auchan_pt,Rua Cândido dos Reis nº 144C Almada Almada 2800-269 Portugal,unknown,My Auchan Cândido dos Reis
Almada,auchan_pt,Rua Capitão Leitão nº97 Almada Almada 2800-169 Portugal,unknown,My Auchan Capitão Leitão
Almada,auchan_pt,Estrada Vale Mourelos nº 20 Qta. Espadeiros Almada Almada 2810-133 Portugal,unknown,Gasolineira Almada
Corroios,avis,,unknown,Avis Portugal Corroios
Almada Forum,mcdonalds_pt,,unknown,McDonald&#39;s Almada Forum
Almada Drive,mcdonalds_pt,,unknown,McDonald&#39;s Almada Drive
Almada,mcdonalds_pt,,unknown,McDonald&#39;s Almada Centro
Almada,sunglass_hut_2,C. C. ALMADA FORUM Caminho Municipal 1011 Vale de Mourelos,unknown,Almada Forum
Almada,western_union,,unknown,ALROSSIO 2 LARANJEIRO
