City,Place Name,Zipcode,Name
Đakovo,deichmann,,unknown,DEICHMANN poslovnicu Đakovo Ulica Petra Preradovića 198
Valpovo,deichmann,,unknown,DEICHMANN poslovnicu Valpovo Ulica Ivana Fuderera Hanzike 5
Osijek,deichmann,,unknown,DEICHMANN poslovnicu Osijek J.R. Kira 36
Nasice,deichmann,,unknown,DEICHMANN poslovnicu Nasice Ulica Grada Vukovara Bb
"Valpovo, Stop Shop",tedi,,unknown,TEDI Poslovanje d.o.o.
"Osijek, Portanova",tedi,,unknown,TEDI Poslovanje d.o.o.
"Osijek, Interspar",tedi,,unknown,TEDI Poslovanje d.o.o.
"Osijek, Super",tedi,,unknown,TEDI Poslovanje d.o.o.
"Osijek, Retail park Gacka",tedi,,unknown,TEDI Poslovanje d.o.o.
"Đakovo, TC",tedi,,unknown,TEDI Poslovanje d.o.o.
