State,Place Name,City,Establishments
BP23,avis,Ouagadougou,1
OUAGADOUGOU,avis,Ouagadougou,1
UNKNOWN,ford,Ouagadougou,3
UNKNOWN,ford,Uagadugu,1
UNKNOWN,moneygram,OUAGADOUGOU,656
UNKNOWN,moneygram,BEGUEDO,12
UNKNOWN,moneygram,BANFORA,12
UNKNOWN,moneygram,DEDOUGOU,8
UNKNOWN,moneygram,BOUSSOUMA,3
UNKNOWN,moneygram,BOBO-DIOULASSO,83
UNKNOWN,moneygram,TOUGAN,4
UNKNOWN,moneygram,FADA,4
UNKNOWN,moneygram,KOUDOUGOU,22
UNKNOWN,moneygram,OUAGAOUGOU,1
UNKNOWN,moneygram,MOGTEDO,5
UNKNOWN,moneygram,SAABA,8
UNKNOWN,moneygram,BITTOU,3
UNKNOWN,moneygram,OUAGADOUDOU,3
UNKNOWN,moneygram,FADA N'GOURMA,8
UNKNOWN,moneygram,DORI,10
UNKNOWN,moneygram,POUYTENGA,7
UNKNOWN,moneygram,GAOUA,7
UNKNOWN,moneygram,OUAHIGOUYA,11
UNKNOWN,moneygram,OUAGADOGOU,4
UNKNOWN,moneygram,ORODARA,5
UNKNOWN,moneygram,KAYA,9
UNKNOWN,moneygram,HOUNDE,7
UNKNOWN,moneygram,YAKO,2
UNKNOWN,moneygram,TENKODOGO,13
UNKNOWN,moneygram,MANGA,5
UNKNOWN,moneygram,DIEBOUGOU,3
UNKNOWN,moneygram,NIAOGHO,3
UNKNOWN,moneygram,GARANGO,9
UNKNOWN,moneygram,KONGOUSSI,3
UNKNOWN,moneygram,KOKOLOGO,1
UNKNOWN,moneygram,CINKANSE,3
UNKNOWN,moneygram,BOROMO,5
UNKNOWN,moneygram,ZINIARE,8
UNKNOWN,moneygram,OUAGAD,1
UNKNOWN,moneygram,DIALGAYE,1
UNKNOWN,moneygram,BAGRE,3
UNKNOWN,moneygram,GON-BOUSSOUGOU,2
UNKNOWN,moneygram,OUAGA,5
UNKNOWN,moneygram,PO,5
UNKNOWN,moneygram,KOMBISSIRI,3
UNKNOWN,moneygram,DANO,2
UNKNOWN,moneygram,KOMTOEGA,1
UNKNOWN,moneygram,ZABRE,3
UNKNOWN,moneygram,KADIOGO,1
UNKNOWN,moneygram,TAMPOUY,1
UNKNOWN,moneygram,BOGANDE,2
UNKNOWN,moneygram,BOBO DIOULASSO,6
UNKNOWN,moneygram,KOUPELA,5
UNKNOWN,moneygram,NOUNA,2
UNKNOWN,moneygram,KAMPTI,2
UNKNOWN,moneygram,BOBO,2
UNKNOWN,moneygram,TENNKODOGO,1
UNKNOWN,moneygram,DIAPAGA,2
UNKNOWN,moneygram,LEO,5
UNKNOWN,moneygram,SOLENZO,2
UNKNOWN,moneygram,DIABO,1
UNKNOWN,moneygram,BITOU,1
UNKNOWN,moneygram,ZORGHO,3
UNKNOWN,moneygram,BOUSSE,2
UNKNOWN,moneygram,NDOROLA,2
UNKNOWN,moneygram,TENKOGODO,1
UNKNOWN,moneygram,BOBO 2,1
UNKNOWN,moneygram,BOASSA,1
UNKNOWN,moneygram,OUAGOUDOUGOU,5
UNKNOWN,moneygram,POUYTENGA TANLILI,1
UNKNOWN,moneygram,ZOUNDWEOGO,1
UNKNOWN,moneygram,OUARGAYE,3
UNKNOWN,moneygram,BATIE,1
UNKNOWN,moneygram,BOBO HAMDALAYE,1
UNKNOWN,moneygram,DJIBO,1
UNKNOWN,moneygram,SIDERADOUGOU,1
UNKNOWN,moneygram,SINDOU,1
UNKNOWN,moneygram,SAFANE,1
UNKNOWN,moneygram,GOROM-GOROM,1
UNKNOWN,moneygram,PAMA,1
UNKNOWN,moneygram,BOULSA,1
UNKNOWN,moneygram,TOUSSIANA,1
UNKNOWN,moneygram,KINDI,1
UNKNOWN,moneygram,SAPONE,1
UNKNOWN,moneygram,GOURCY,1
UNKNOWN,moneygram,TIKARE,1
UNKNOWN,moneygram,TITAO,1
UNKNOWN,moneygram,SEGUENEGA,1
UNKNOWN,moneygram,TOMA,1
UNKNOWN,moneygram,REO,1
UNKNOWN,moneygram,KANTCHARI,1
UNKNOWN,moneygram,NIANGOLOKO,1
UNKNOWN,moneygram,BAMA,1
UNKNOWN,moneygram,TEMA BOKIN,1
UNKNOWN,moneygram,BOBO KOKO,1
UNKNOWN,moneygram,POURA,1
UNKNOWN,moneygram,DISSIN,1
UNKNOWN,moneygram,DJIBASSO,1
UNKNOWN,moneygram,GASSAN,1
UNKNOWN,moneygram,BOBO NIENETA,1
UNKNOWN,moneygram,KOUKA,1
UNKNOWN,moneygram,KOUBRI,1
UNKNOWN,moneygram,BONDOKUY,1
UNKNOWN,moneygram,SAPOUY,1
UNKNOWN,moneygram,SEEBA,1
UNKNOWN,moneygram,GAYERI,1
UNKNOWN,moneygram,ZAGTOULI,1
UNKNOWN,moneygram,NAMOUNOU,1
UNKNOWN,moneygram,OUESSA,1
UNKNOWN,moneygram,FARAMANA,1
UNKNOWN,moneygram,SABOU,1
UNKNOWN,moneygram,MANNI,1
UNKNOWN,moneygram,ARBINDA,1
UNKNOWN,moneygram,BANZON,1
UNKNOWN,moneygram,KIEMBARA,1
UNKNOWN,moneygram,KORSIMORO,1
UNKNOWN,moneygram,MANGODARA,1
UNKNOWN,moneygram,PISSILA,1
UNKNOWN,moneygram,BOURZANGA,1
UNKNOWN,shell,Kaya,1
UNKNOWN,shell,Ziniare,1
UNKNOWN,shell,Kongoussi,1
UNKNOWN,shell,Ouagadougou,51
UNKNOWN,shell,Manga,1
UNKNOWN,shell,Kombissiri,1
UNKNOWN,shell,Beguedo,1
UNKNOWN,shell,Gom-Boussougou,1
UNKNOWN,shell,Po,1
UNKNOWN,shell,Koubri,1
UNKNOWN,shell,Tenkodogo,1
UNKNOWN,shell,Zorgho,1
UNKNOWN,shell,RÃ©o,1
UNKNOWN,shell,Fada N'gourma,1
UNKNOWN,shell,TOECE,1
UNKNOWN,shell,Pouytenga,1
UNKNOWN,shell,Gaoua,2
UNKNOWN,shell,DiÃ©bougou,1
UNKNOWN,shell,Boromo,1
UNKNOWN,shell,Bobo-Dioulasso,13
UNKNOWN,shell,Sabou,1
UNKNOWN,shell,Dedougou,1
UNKNOWN,shell,Banfora,1
UNKNOWN,shell,Koudougou,2
UNKNOWN,shell,Orodara,1
UNKNOWN,shell,Nouna,1
UNKNOWN,shell,BoussÃ©,1
UNKNOWN,shell,Ouahigouya,1
UNKNOWN,totalenergies,YAKO VILLE,1
UNKNOWN,totalenergies,HOUNDE,1
UNKNOWN,totalenergies,Boromo,2
UNKNOWN,totalenergies,BOBO PROVINCE,9
UNKNOWN,totalenergies,Dédougou,1
UNKNOWN,totalenergies,Bobo-Dioulasso,11
UNKNOWN,totalenergies,Ouagadougou,46
UNKNOWN,totalenergies,Banfora,2
UNKNOWN,totalenergies,BANFORA,1
UNKNOWN,totalenergies,Bogande,2
UNKNOWN,totalenergies,OUAGADOUGOU VILLE,3
UNKNOWN,totalenergies,OUAGA VILLE,9
