City,Place Name,Zipcode,Name
中壢區,pizza_hut_tw,桃園市中壢區中美路二段62號,unknown,中壢中美店
中壢區,pizza_hut_tw,桃園市中壢區中山路53號1樓,unknown,中壢站前店
中壢區,pizza_hut_tw,桃園市中壢區龍岡路二段114號,unknown,中壢健行店
中壢區,pizza_hut_tw,桃園市中壢區新中北路二段175號,unknown,中壢新中北店
中壢區,pizza_hut_tw,桃園市中壢區龍岡龍東路306號,unknown,中壢龍岡店
中壢區,pizza_hut_tw,桃園市中壢區中華路一段350號,unknown,內壢中華店
中壢區,pizza_hut_tw,桃園市中壢區中園路139號,unknown,內壢中園店
中壢區,pizza_hut_tw,桃園市中壢區領航南路二段238號,unknown,青埔領航南外送店
平鎮區,pizza_hut_tw,桃園市平鎮區民族路二段205號,unknown,桃園平鎮店
中壢區,pizza_hut_tw,桃園市中壢區領航北路二段79號,unknown,桃園青埔店
平鎮區,pizza_hut_tw,桃園市平鎮區中豐路山頂段93號,unknown,平鎮中豐店
龍潭區,pizza_hut_tw,桃園市龍潭區中興路491-7號,unknown,龍潭中興店
龍潭區,pizza_hut_tw,桃園市龍潭區北龍路183號,unknown,龍潭北龍店
楊梅區,pizza_hut_tw,桃園市楊梅區中山路20號,unknown,楊梅中山店
楊梅區,pizza_hut_tw,桃園市楊梅區永美路100號,unknown,楊梅埔心店
新屋區,pizza_hut_tw,桃園市新屋區中山路166號,unknown,桃園新屋店
觀音區,pizza_hut_tw,桃園市觀音區中山路二段907號1樓,unknown,桃園觀音店
桃園區,pizza_hut_tw,桃園市桃園區中正路420號,unknown,桃園中正店
桃園區,pizza_hut_tw,桃園市桃園區永安路732號,unknown,桃園永安店
桃園區,pizza_hut_tw,桃園市桃園區中正路1055號,unknown,桃園同德店
桃園區,pizza_hut_tw,桃園市桃園區中山路932號,unknown,桃園武陵店
桃園區,pizza_hut_tw,桃園市桃園區春日路1219號,unknown,桃園春日店
桃園區,pizza_hut_tw,桃園市桃園區桃鶯路118號,unknown,桃園桃鶯店
桃園區,pizza_hut_tw,桃園市桃園區中山路1328號,unknown,桃園部桃店
龜山區,pizza_hut_tw,桃園市龜山區樂善二路499號,unknown,林口文青店
龜山區,pizza_hut_tw,桃園市龜山區復興一路290號,unknown,林口長庚店
龜山區,pizza_hut_tw,桃園市龜山區萬壽路一段342號,unknown,桃園迴龍店
龜山區,pizza_hut_tw,桃園市龜山區萬壽路二段1009號,unknown,桃園龜山店
八德區,pizza_hut_tw,桃園市八德區介壽路二段1159號,unknown,八德僑愛店
八德區,pizza_hut_tw,桃園市八德區廣福路274號,unknown,八德廣福店
八德區,pizza_hut_tw,桃園市八德區介壽路一段841號,unknown,桃園八德店
八德區,pizza_hut_tw,桃園市八德區桃鶯路46號,unknown,桃鶯鳳鳴店
大溪區,pizza_hut_tw,桃園市大溪區康莊路169號,unknown,桃園大溪店
大園區,pizza_hut_tw,桃園市大園區橫峰村10鄰中正東路115號,unknown,桃園大園店
蘆竹區,pizza_hut_tw,桃園市蘆竹區中正路144號,unknown,南崁中正店
蘆竹區,pizza_hut_tw,桃園市蘆竹區大竹路506-12號,unknown,桃園大竹店
蘆竹區,pizza_hut_tw,桃園市蘆竹區南昌路12號,unknown,桃園南昌店
