City,Place Name,Zipcode,Name
Middelburg,audi,198 Cowen Ntuli Street 198 1050 Middelburg,unknown,Audi Centre Middelburg
Nelspruit,audi,Corner Madiba Drive and Government Boulevard Riverside 1200 Nelspruit,unknown,Audi Centre Mbombela
Trichardt,audi,11 Bethal Road Trichardt 11 2302 Trichardt,unknown,Audi Centre Trichardt
Emalahleni,baby_city,,unknown,Baby City Highveld Mall
Nelspruit,baby_city,,unknown,Baby City Nelspruit
Nelspruit,bash_za,,unknown,Sportscene Nelspruit Plaza
Middelburg,bash_za,,unknown,Markham Middelburg Mall
Empumalanga,bash_za,,unknown,Sportscene Kwagga Plaza
EMALAHLENI,bash_za,,unknown,DIAL A BED WITBANK EMALAHLENI
HAZYVIEW,bash_za,,unknown,SNEAKER FACTORY HAZYVIEW
Piet Retief,bash_za,,unknown,Sportscene Piet Retief
Groblersdal,bash_za,,unknown,Sportscene Groblersdal Mall
Dwarsloop,bash_za,,unknown,Sportscene Dwarsloop Mall
Secunda,bash_za,,unknown,@Home Livingspace Secunda
Hazyview,bash_za,,unknown,Sportscene Hazyview
Emalahleni,bash_za,,unknown,Totalsports Highveld Mall
BURGERSFORT,bash_za,,unknown,"JET HOME TUBATSE CROSSING, BURGERSFORT"
MALELANE,bash_za,,unknown,STERNS MALELANE
NELSPRUIT,bash_za,,unknown,CORICRAFT NELSPRUIT
SECUNDA,bash_za,,unknown,TOTALSPORTS SECUNDA MALL
Kwamhlanga,bash_za,,unknown,The FIX Phola Park
Standerton,bash_za,,unknown,Markham Standerton
Volksrust,bash_za,,unknown,Markham Volksrust
Acornhoek,bash_za,,unknown,The FIX - Acornhoek Plaza
MIDDELBURG,bash_za,,unknown,EXACT MIDDELBURG MALL MIDDELBURG
MARBLE HALL,bash_za,,unknown,"JET HOME SIYABUSWA MALL, MARBLE HALL"
KWAMHLANGA,bash_za,,unknown,JET PHOLA PARK KWAMHLANGA (REDUCTION)
PIET RETIEF,bash_za,,unknown,SNEAKER FACTORY PIET RETIEF
Bushbuckridge,bash_za,,unknown,Sportscene Bushbuckridge
Ermelo,bash_za,,unknown,Sportscene Ermelo
Elukwathi,bash_za,,unknown,Sportscene Elukwatini
Tonga,bash_za,,unknown,Sportscene Tonga
ACORNHOEK,bash_za,,unknown,RFO RENEGADE ACORNHOEK MALL ACORNHOEK
BETHAL,bash_za,,unknown,SNEAKER FACTORY BETHAL EEUFEES STREET
ERMELO,bash_za,,unknown,"JET HOME MERINO MALL, ERMELO"
STANDERTON,bash_za,,unknown,TOTALSPORTS STANDERTON
DAYIZENZA,bash_za,,unknown,MARKHAM DAYIZENZA PLAZA
DELMAS,bash_za,,unknown,EXACT DELMAS
DWARSLOOP,bash_za,,unknown,JET DWARSLOOP MALL (ENLARGEMENT)
KOMATIEPOORT,bash_za,,unknown,EXACT KOMATIEPOORT
KANYAMAZANE,bash_za,,unknown,EXACT KANYAMAZANE
VOLKSRUST,bash_za,,unknown,FOSCHINI AMAJUBA VOLKSRUST
ELUKWATINI,bash_za,,unknown,MARKHAM ELUKWATINI
KWAGGAFONTEIN,bash_za,,unknown,The FIX KWAGGA PLAZA PRETORIA
LYDENBURG,bash_za,,unknown,"FOSCHINI HIGHLANDS MALL, LYDENBURG"
EMBALENHLE,bash_za,,unknown,JET EMBA MALL EMBALENHLE
WHITE RIVER,bash_za,,unknown,JET WHITE RIVER
BARBERTON,bash_za,,unknown,SPORTSCENE STIMELA BARBERTON
SESHEGO,bash_za,,unknown,JET SESHEGO CIRCLE
WITBANK,bash_za,,unknown,VOLPES HIGHVELD MALL WITBANK
THULAMAHASHE,bash_za,,unknown,MARKHAM THULAMAHASHE
MATSAMO,bash_za,,unknown,TOTALSPORTS MATSAMO
CAROLINA,bash_za,,unknown,EXACT CAROLINA PRETORIA
NKOMAZI,bash_za,,unknown,RFO NKOMAZI
KRIEL,bash_za,,unknown,JET KRIEL
TONGA,bash_za,,unknown,THE FIX TONGA MALL
KABOKWENI,bash_za,,unknown,JET KABOKWENI
BUSHBUCKRIDGE,bash_za,,unknown,RELAY JEANS BUSHBUCKRIDGE
EVANDER,bash_za,,unknown,JET EVANDER
BELFAST,bash_za,,unknown,FOSCHINI BELFAST
KWA-GUQA,bash_za,,unknown,SPORTSCENE KWA GUQA KWA-GUQA
KAMAQHEKEZA,bash_za,,unknown,EXACT NKOMAZI
BABERTON,bash_za,,unknown,EX BARBERTON
MPUMALANGA,bash_za,,unknown,SNEAKER FACTORY HAMMERSDALE  MPUMALANGA
ETWATWA,bash_za,,unknown,JET ETWATWA (CANCELLED)
Mbombela,blue_bottle_liquors_za,,unknown,Arrive Blue Bottle Liquors XL Xpress
Ehlanzeni,blue_bottle_liquors_za,,unknown,White River Blue Bottle Liquors
Nkangala,blue_bottle_liquors_za,,unknown,Vaalbank Blue Bottle Liquors
Witbank,blue_bottle_liquors_za,,unknown,Klipfontein Blue Bottle Liquors XL Xpress
Bethal,blue_bottle_liquors_za,,unknown,Douglas Blue Bottle Liquors
Dullstroom,blue_bottle_liquors_za,,unknown,Dullstroom Country Blue Bottle Liquors
Standerton,blue_bottle_liquors_za,,unknown,Fountain Blue Bottle Liquors
Piet Retief,blue_bottle_liquors_za,,unknown,Golden Grill Blue Bottle Liquors
Middelburg,blue_bottle_liquors_za,,unknown,Maranata Blue Bottle Liquors
Blinkpan,blue_bottle_liquors_za,,unknown,Komtimar Blue Bottle Liquors Express
unknown,blue_bottle_liquors_za,,unknown,Tony's Blue Bottle Liquors
Ermelo,bmw_group,,unknown,BMW Ermelo
Nelspruit,bmw_group,,unknown,BMW Mbombela
Witbank,bmw_group,,unknown,BMW eMalahleni
Secunda,bmw_group,,unknown,BMW Secunda
BALFOUR,bp,,unknown,Trek Inn
DELMAS,bp,,unknown,Safari Motors
BAPSFONTEIN,bp,,unknown,BP Bapsfontein
NELSPRUIT,bp,,unknown,BP Riverside
KANYAMAZANE,bp,,unknown,Midway Motors
BADPLAAS,bp,,unknown,BP Badplaas
MACHADODORP,bp,,unknown,Highway Nissan
KOMAATIPOORT,bp,,unknown,Doeane Garage
ERMELO,bp,,unknown,De Wit Motors
GROBLERSDAL,bp,,unknown,BP Groblersdal
WITBANK,bp,,unknown,BP Motors
EVANDER,bp,,unknown,BP Evander
STANDERTON,bp,,unknown,Fountain Service Station
Delmas,dsv_locker_za,,unknown,DSV Locker - Shell Tutuni
Evander,dsv_locker_za,,unknown,DSV Locker - Engen Evander
Middelburg,dsv_locker_za,,unknown,DSV Locker - Engen Janmy Dienste
Aerorand,dsv_locker_za,,unknown,DSV Locker - Engen Waterfront S/Station
Del Judor,dsv_locker_za,,unknown,DSV Locker - Engen Del Judor Service Center
Witbank,dsv_locker_za,,unknown,DSV Locker - Engen Broadway Motors
Volksrust,dsv_locker_za,,unknown,DSV Locker - Engen Aveling Convenience Centre
Nelspruit,dsv_locker_za,,unknown,DSV Locker - Engen El Madre
White River,dsv_locker_za,,unknown,DSV Locker - Engen Parkville Motors
Burgersfort,dsv_locker_za,,unknown,DSV Locker - Engen Burgersfort
Mbombela,dsv_locker_za,,unknown,DSV Locker - Engen Riverside
Piet Retief,dsv_locker_za,,unknown,DSV Locker - Engen Reggies 1 Stop
Trichardt,dsv_locker_za,,unknown,DSV Locker - Alzu Feeds Trichardt
Carolina,dsv_locker_za,,unknown,DSV Locker - Alzu Feeds Carolina
