City,Place Name,Zipcode,Name
Owerri,western_union,,unknown,FIDELITY BANK
Mgbidi,western_union,,unknown,POLARIS BANK LTD
Umuelemai,western_union,,unknown,POLARIS BANK LTD
Orlu,western_union,,unknown,FCMB
Nkwerre,western_union,,unknown,ACCESS BANK ORLU INTERNATIONAL MARKET
Akokwa,western_union,,unknown,FBN PLC
Urualla,western_union,,unknown,POLARIS BANK LTD
Obinze,western_union,,unknown,ECOBANK NIGERIA PLC
Naze,western_union,,unknown,ACCESS BANK PLC RET SHOP NAZE MARKET
Okigwe,western_union,,unknown,ACCESS BANK
Oru,western_union,,unknown,ECOBANK NIGERIA PLC
Mbaise,western_union,,unknown,ACCESS BANK
Okwelle,western_union,,unknown,FIRST BANK OF NIGERIA PLC
Umuokwara,western_union,,unknown,ZENITH BANK
Aba,western_union,,unknown,FCMB
Umuahia,western_union,,unknown,GUARANTY TRUST BANK PLC.
