City,Place Name,Zipcode,Name
LIMON,visa,,unknown,unknown
TALAMANCA,visa,,unknown,unknown
MATINA,visa,,unknown,unknown
SIQUIRRES,visa,,unknown,unknown
POCOCI,visa,,unknown,unknown
GUACIMO,visa,,unknown,unknown
GUAPILES,visa,,unknown,unknown
Guapiles,western_union,,unknown,WM KC MAXI PALI GUAPILES
Cariari,western_union,,unknown,EKONO CARIARI
Limon,western_union,,unknown,VARIEDADES SIGLO XXI
La Rita,western_union,,unknown,WM KC PALI LA RITA
Guacimo,western_union,,unknown,WM KC PALI GUACIMO
Limoncito,western_union,,unknown,MULTISERVICIOS ITHAN
Matina,western_union,,unknown,COMPRA Y VENTA SOTO
Jimenez,western_union,,unknown,WM KC PALI JIMENEZ
Pococi,western_union,,unknown,PERI GUAPILES
Pocora,western_union,,unknown,WM KC PALI POCORA
Siquirres,western_union,,unknown,COOPEALIANZA SIQUIRRES
Venecia,western_union,,unknown,MULTISERVICIOS R Y G
Batan,western_union,,unknown,WM KC PALI BATAAN
Puerto Viejo,western_union,,unknown,PUERTO VIEJO MULTICENTRO
Grecia,western_union,,unknown,WM KC PALI GRECIA
Bribri,western_union,,unknown,PUERTO VIEJO MULTICENTRO BRIBRI
