State,Place Name,City,Establishments
AZ,99_cents_only_us,Douglas,1
CA,99_cents_only_us,San Ysidro,1
UNKNOWN,accor,unknown,39
DIF,adidas,Mexico City,22
MEX,adidas,Estado de Mexico,2
NLE,adidas,Monterrey,1
MIC,adidas,Morelia,2
MEX,adidas,Tlalnepantla de Baz,1
DIF,adidas,Naucalpan de Juárez,2
JAL,adidas,Guadalajara,2
MEX,adidas,Atizapán de Zaragoza,1
DIF,adidas,Huixquilucan,1
DIF,adidas,Cuauhtémoc,1
MEX,adidas,Cuatitlan Izcalli,2
MEX,adidas,Metepec,1
GUA,adidas,Guanajuato,1
DIF,adidas,Cd de Mexico,1
JAL,adidas,Zapopan,1
MEX,adidas,Lerma de Villada,1
UNKNOWN,adidas,Monterrey,3
QUE,adidas,Mexico,1
PUE,adidas,Puebla,1
UNKNOWN,adidas,CDMX,1
DIF,adidas,Iztapalapa,1
ROO,adidas,Cancun,1
MOR,adidas,Cuernavaca,1
UNKNOWN,alamo,Aguascalientes,2
UNKNOWN,alamo,Leon,2
UNKNOWN,alamo,Guadalajara,2
UNKNOWN,alamo,Hermosillo,2
UNKNOWN,alamo,La Paz,2
UNKNOWN,alamo,Los Mochis,2
UNKNOWN,alamo,Loreto,2
UNKNOWN,alamo,Mexico Df,1
UNKNOWN,alamo,Monterrey,2
UNKNOWN,alamo,Mexicali,1
UNKNOWN,alamo,Mazatlan,2
UNKNOWN,alamo,Oaxaca,2
UNKNOWN,alamo,Playa Del Carmen,1
UNKNOWN,alamo,Puerto Vallarta,2
UNKNOWN,alamo,San Jose Del Cabo,2
UNKNOWN,alamo,Cabo San Lucas,1
UNKNOWN,alamo,Tampico,1
UNKNOWN,alamo,Tuxtla Gutierrez,2
UNKNOWN,alamo,Tijuana,2
UNKNOWN,alamo,Veracruz,1
UNKNOWN,alamo,Distrito Federal,1
UNKNOWN,alamo,Boca Del Rio,1
UNKNOWN,alamo,Zacatecas,1
UNKNOWN,alamo,Ciudad Obregon,1
UNKNOWN,alamo,Metepec,1
UNKNOWN,alamo,Ciudad Del Carmen,1
UNKNOWN,alamo,Culiacan,1
UNKNOWN,alamo,Cancun,5
UNKNOWN,alamo,Cozumel,3
UNKNOWN,alamo,Huatulco,1
UNKNOWN,alamo,Mexico City Df,4
UNKNOWN,alamo,Merida,2
UNKNOWN,alamo,Puebla,2
UNKNOWN,alamo,Queretaro,2
UNKNOWN,alamo,Villahermosa,1
UNKNOWN,alamo,Ixtapa,1
UNKNOWN,alamo,Manzanillo,2
UNKNOWN,alamo,Acapulco,1
UNKNOWN,alamo,Tulum,1
UNKNOWN,alamo,Torreon,1
UNKNOWN,alamo,Chihuahua,2
UNKNOWN,alamo,Durango,1
UNKNOWN,alamo,Ciudad Juarez,1
UNKNOWN,alamo,San Luis Potosi,1
AG,allied_universal,Aguascalientes,1
BN,allied_universal,Tijuana,1
CDMX,allied_universal,Ciudad de México,1
CH,allied_universal,Centro Ramos Arizpe,1
CI,allied_universal,Juárez,1
CP,allied_universal,MZ 1 Loc 5,1
CP,allied_universal,Centro Urbano,1
CP,allied_universal,Col. Jardines del Valle,1
CS,allied_universal,Tuxtla Gutiérrez,1
EM,allied_universal,Toluca,1
GJ,allied_universal,León,1
GJ,allied_universal,Silao,1
JA,allied_universal,Guadalajara,1
JAL,allied_universal,San Felipe,1
MC,allied_universal,Morelia,1
MR,allied_universal,Jiutepec,1
NL,allied_universal,Monterrey,1
PU,allied_universal,Puebla,1
QE,allied_universal,Querétaro,1
SLP,allied_universal,San Luis Potosí,1
SO,allied_universal,Hermosillo,1
TA,allied_universal,Reynosa,1
TLAXCALA,allied_universal,Santa Ana Chiautempan,1
VE,allied_universal,Boca del Río,1
YU,allied_universal,Mérida,1
UNKNOWN,alstom,unknown,8
YUCATÁN,american_eagle_outfitters,Merida Merida,2
VERACRUZ,american_eagle_outfitters,Boca Del Rio Boca del Río,1
TAMAULIPAS,american_eagle_outfitters,Tampico Tampico,1
SINALOA,american_eagle_outfitters,Tres Rios Culiacan Culiacan,1
SINALOA,american_eagle_outfitters,Mazatlan Mazatlán,2
SINALOA,american_eagle_outfitters,Culiacan  Sinaloa  Mexico Culiacán Rosales,1
SINALOA,american_eagle_outfitters,Culiacan Rosales Culiacán Rosales,1
SANLUISPOTOSÍ,american_eagle_outfitters,Culiacan,1
QUINTANAROO,american_eagle_outfitters,Solidaridad Playa del Camen,1
QUINTANAROO,american_eagle_outfitters,Cancun Cancún,1
QUINTANAROO,american_eagle_outfitters,Cancun Juarez,1
QUINTANAROO,american_eagle_outfitters,Cancun Benito Juárez,1
QUERÉTARO,american_eagle_outfitters,Santiago De Queretaro Santiago de Querétaro,1
QUERÉTARO,american_eagle_outfitters,Queretaro Santiago de Querétaro,1
QUERÉTARO,american_eagle_outfitters,De Queretaro Querétaro,1
QUERÉTARO,american_eagle_outfitters,Corregidora Corregidora,1
PUEBLA,american_eagle_outfitters,San Fran Ocotlan Puebla,1
PUEBLA,american_eagle_outfitters,Puebla Puebla,3
NUEVOLEÓN,american_eagle_outfitters,San Pedro Garza Garcia San Pedro Garza García,1
NUEVOLEÓN,american_eagle_outfitters,Nuevo Leon San Nicolas de los Garza,1
NUEVOLEÓN,american_eagle_outfitters,Monterrey Monterrey,2
