State,Place Name,City,Establishments
UNKNOWN,accor,unknown,2
UNKNOWN,adidas,Kildare,1
M,alamo,Cork,1
M,alamo,Clare,1
D,alamo,Dublin,1
KY,alamo,Kerry,1
L,alamo,Dublin,1
CARLOW,aldi_sud_ie,unknown,4
CORK,aldi_sud_ie,unknown,26
WICKLOW,aldi_sud_ie,unknown,5
WEXFORD,aldi_sud_ie,unknown,7
WESTMEATH,aldi_sud_ie,unknown,4
WATERFORD,aldi_sud_ie,unknown,5
TIPPERARY,aldi_sud_ie,unknown,8
SLIGO,aldi_sud_ie,unknown,1
ROSCOMMON,aldi_sud_ie,unknown,1
OFFALY,aldi_sud_ie,unknown,2
MONAGHAN,aldi_sud_ie,unknown,1
MEATH,aldi_sud_ie,unknown,7
MAYO,aldi_sud_ie,unknown,6
LOUTH,aldi_sud_ie,unknown,5
LONGFORD,aldi_sud_ie,unknown,1
LIMERICK,aldi_sud_ie,unknown,3
LEITRIM,aldi_sud_ie,unknown,1
LAOIS,aldi_sud_ie,unknown,2
KILKENNY,aldi_sud_ie,unknown,5
KILDARE,aldi_sud_ie,unknown,9
KERRY,aldi_sud_ie,unknown,8
GALWAY,aldi_sud_ie,unknown,11
DUBLIN,aldi_sud_ie,unknown,26
DONEGAL,aldi_sud_ie,unknown,6
CLARE,aldi_sud_ie,unknown,4
CAVAN,aldi_sud_ie,unknown,1
DONEGAL,allied_irish_banks_ie,unknown,8
CORK,allied_irish_banks_ie,unknown,26
WICKLOW,allied_irish_banks_ie,unknown,5
WEXFORD,allied_irish_banks_ie,unknown,4
WESTMEATH,allied_irish_banks_ie,unknown,2
WATERFORD,allied_irish_banks_ie,unknown,6
TIPPERARY,allied_irish_banks_ie,unknown,9
SLIGO,allied_irish_banks_ie,unknown,2
ROSCOMMON,allied_irish_banks_ie,unknown,2
OFFALY,allied_irish_banks_ie,unknown,3
MONAGHAN,allied_irish_banks_ie,unknown,3
MEATH,allied_irish_banks_ie,unknown,4
MAYO,allied_irish_banks_ie,unknown,6
LOUTH,allied_irish_banks_ie,unknown,4
LONGFORD,allied_irish_banks_ie,unknown,1
LIMERICK,allied_irish_banks_ie,unknown,8
LEITRIM,allied_irish_banks_ie,unknown,3
LAOIS,allied_irish_banks_ie,unknown,2
KILKENNY,allied_irish_banks_ie,unknown,2
KILDARE,allied_irish_banks_ie,unknown,7
KERRY,allied_irish_banks_ie,unknown,8
GALWAY,allied_irish_banks_ie,unknown,11
DUBLIN,allied_irish_banks_ie,unknown,23
DUBLIN,allied_irish_banks_ie,Tallaght Dublin 24,1
DUBLIN,allied_irish_banks_ie,Santry Dublin 9,1
DUBLIN,allied_irish_banks_ie,Rathgar Dublin 6,1
DUBLIN,allied_irish_banks_ie,Ranelagh Dublin 6,1
DUBLIN,allied_irish_banks_ie,Finglas Dublin 11,1
DUBLIN,allied_irish_banks_ie,Dun Laoghaire Dún Laoghaire,1
DUBLIN,allied_irish_banks_ie,Dublin City Dublin 1,3
DUBLIN,allied_irish_banks_ie,Dublin City Dublin 2,6
DUBLIN,allied_irish_banks_ie,Drumcondra Dublin 9,1
