City,Place Name,Zipcode,Name
DUNEDIN,visa,,unknown,unknown
ALEXANDRA,visa,,unknown,unknown
QUEENSTOWN,visa,,unknown,unknown
CROMWELL,visa,,unknown,unknown
CHRISTCHURCH,visa,,unknown,unknown
WELLINGTON,visa,,unknown,unknown
PALMERSTON NORTH,visa,,unknown,unknown
STRATFORD,visa,,unknown,unknown
TAUMARUNUI,visa,,unknown,unknown
GISBORNE,visa,,unknown,unknown
ROTORUA,visa,,unknown,unknown
HAMILTON,visa,,unknown,unknown
TAURANGA,visa,,unknown,unknown
WAIHI,visa,,unknown,unknown
AUCKLAND,visa,,unknown,unknown
