City,Place Name,Zipcode,Name
"Nishi-ku, Osaka City",bmw_group,,unknown,Rolls-Royce Motor Cars Osaka
Tokyo,bmw_group,,unknown,Cornes & Co Tokyo
Fukuoka,jll,,unknown,Fukuoka
Tokyo,jll,,unknown,Tokyo Headquarters
Osaka,jll,,unknown,Kansai
SASEBO,visa,,unknown,unknown
OKINAWA,visa,,unknown,unknown
FUTENMA,visa,,unknown,unknown
"CHATAN TOWN, OKINAWA",visa,,unknown,unknown
"URUMA CITY, OKINAWA",visa,,unknown,unknown
IWAKUNI,visa,,unknown,unknown
AOMORI-KEN,visa,,unknown,unknown
TOKYO-TO,visa,,unknown,unknown
KANAGAWA,visa,,unknown,unknown
ZUSHI,visa,,unknown,unknown
YOKOSUKA,visa,,unknown,unknown
