City,Place Name,Zipcode,Name
Poznań,audi,Wiatraczna 5 61-242 Poznań,unknown,Rzepecki Mroczkowski
Kalisz,audi,Aleja Wojska Polskiego 5 62-800 Kalisz,unknown,Ignaszak
Poznań,audi,Adama Kręglewskiego 2 61-248 Poznań,unknown,Porsche Poznań Franowo
Poznań,audi,Bukowska 287 A 60-189 Poznań,unknown,Audi Centrum Poznań Ławica
Poznan,czas_na_herbate_pl,Punkt partnerski Czas na Herbatę Galeria MM ul. Świętego Marcina 24 lok 015 61-805 Poznań,unknown,Czas na Herbatę
Powiat poznanski,czas_na_herbate_pl,Punkt partnerski Czas na Herbatę Centrum Handlowe Auchan Komorniki ul. Głogowska 432 60-004 Poznań,unknown,Czas na Herbatę
Powiat jarocinski,czas_na_herbate_pl,Punkt partnerski Czas na Herbatę Galeria Jarocińska ul. Wrocławska 15 63-200 Jarocin,unknown,Czas na Herbatę
Poznan,czas_na_herbate_pl,Kawiarnia Stary Młynek ul. Żydowska 9 61-761 Poznań,unknown,Czas na Herbatę
Kalisz,czas_na_herbate_pl,Punkt partnerski Czas na Herbatę ul. Górnośląska 26 62-800 Kalisz,unknown,Czas na Herbatę
Powiat sredzki,czas_na_herbate_pl,Punkt partnerski Czas na Herbatę Kupiec Średzki ul. Armii Poznań 3 63-000 Środa Wielkopolska,unknown,Czas na Herbatę
Powiat sremski,czas_na_herbate_pl,Galeria Polonia Aleja Solidarności 2 63-100 Śrem,unknown,Czas na Herbatę
Powiat ostrowski,czas_na_herbate_pl,Punkt partnerski Czas na Herbatę ul. Kościelna 5 63-400 Ostrów Wielkopolski,unknown,Czas na Herbatę
Poznan,czas_na_herbate_pl,Salon Czas na Herbatę Poznań Plaza ul. Drużbickiego 3 61-693 Poznań,unknown,Czas na Herbatę
Poznan,czas_na_herbate_pl,Salon Czas na Herbatę Posnania ul. Pleszewska 1 61-136 Poznań,unknown,Czas na Herbatę
Powiat ostrowski,czas_na_herbate_pl,Salon Czas na Herbatę Galeria Ostrovia ul. Kaliska 120 63-400 Ostrów Wielkopolski,unknown,Czas na Herbatę
Powiat poznanski,ionity,,unknown,Poznan
Swarzędz,kfc_amrest,,unknown,KFC Swarzędz ETC
Piła,kfc_amrest,,unknown,KFC Piła Galeria Kasztanowa
Poznań,kfc_amrest,,unknown,KFC Poznań CH Plaza
Gniezno,kfc_amrest,,unknown,KFC Gniezno Rondo
