City,Place Name,Zipcode,Name
Puerto Plata,avis,,unknown,Avis Dominican Republic Puerto Plata Airport
Puerto Plata,fedex,,unknown,Centro de Envío FedEx
Puerto Plata,nissan_europe,,unknown,Apolo Motors
Puerto Plata,shell,,unknown,ESTACION SHELL EL MAMEY
Luperon,shell,,unknown,ESTACION SHELL LUPERON
CABARETE,shell,,unknown,ESTACION SHELL CABARETE
PUERTO PLATA,visa,,unknown,unknown
SOSUA,visa,,unknown,unknown
CABARETE,visa,,unknown,unknown
LUPERON,visa,,unknown,unknown
COFRESI,visa,,unknown,unknown
VILLA ISABELA,visa,,unknown,unknown
Cabarete,western_union,,unknown,YANET SUPER MARKET S A
Puerto Plata,western_union,,unknown,CEDUCOMPP
Sabaneta De Yasica,western_union,,unknown,"PJP SINAI, SRL"
Monte Llano,western_union,,unknown,MUEBLERIA LA ALTAGRACIA
Montellano,western_union,,unknown,TECNOAGRI SACH
Sosua,western_union,,unknown,CARIBE EXPRESS SUPER POLA SOSUA
Luperon,western_union,,unknown,FARMACIA ALEJANDRA
Altamira,western_union,,unknown,COOP  RIO GRANDE
Imbert,western_union,,unknown,FERRETERIA Y FABRICA DE BLOCKS
El Mamey,western_union,,unknown,MUEBLERIA CENTRAL
La Isabela,western_union,,unknown,J A  DURAN CXA
Villa Isabela,western_union,,unknown,CARIBE EXPRESS  LA ISABELA
Guananico,western_union,,unknown,FARMACIA M S K
