City,Place Name,Zipcode,Name
HUANUNI,visa,,unknown,unknown
CHALLAPATA,visa,,unknown,unknown
ORURO,visa,,unknown,unknown
CARACOLLO,visa,,unknown,unknown
Pazna,western_union,,unknown,BANCO MERCANTIL SANTA CRUZ
Machacamarca,western_union,,unknown,BANCO MERCANTIL SANTA CRUZ S A
Huanuni,western_union,,unknown,BANCO UNION SA
Pantalon Dalence,western_union,,unknown,COOPERATIVA PAULO VI RL
Oruro,western_union,,unknown,CRECER IFD
Cercado,western_union,,unknown,COOPERATIVA PAULO VI RL
Caracollo,western_union,,unknown,BANCO UNION SA
Vinto,western_union,,unknown,AGENCIA VINTO
