City,Place Name,Zipcode,Name
つくば市,akachan_jp,,unknown,アカチャンホンポ トナリエつくば店
ひたちなか市,akachan_jp,,unknown,アカチャンホンポ ニューポートひたちなか店
つくば市,anytime_fitness,,unknown,エニタイムフィットネス
かすみがうら市,anytime_fitness,,unknown,エニタイムフィットネス
守谷市,kfc_jp,茨城県守谷市松ケ丘1-11-1,unknown,南守谷店
牛久市,kfc_jp,茨城県牛久市神谷1-6-5,unknown,牛久店
土浦市,kfc_jp,茨城県土浦市中村南4-7-15,unknown,荒川沖店
笠間市,kfc_jp,茨城県笠間市赤坂8番地,unknown,笠間ポレポレシティー店
土浦市,kfc_jp,茨城県土浦市上高津367番地,unknown,イオンモール土浦店
下妻市,kfc_jp,茨城県下妻市堀籠972-1,unknown,イオンモール下妻店
つくば市,kfc_jp,茨城県つくば市小野崎174-1,unknown,筑波学園店
石岡市,kfc_jp,茨城県石岡市東大橋字中峰1937番地の1,unknown,ヨークベニマル石岡店
結城市,kfc_jp,茨城県結城市新福寺6-11-4 とりせん結城店内,unknown,結城店
古河市,kfc_jp,茨城県古河市旭町1-2-17 イオン古河内,unknown,イオン古河店
那珂郡東海村,kfc_jp,茨城県那珂郡東海村舟石川駅東四丁目1番1号 イオン東海店1F,unknown,イオン東海店
土浦市,kfc_jp,茨城県土浦市真鍋新町18-13 カスミピアタウン1F,unknown,土浦ピアタウン店
笠間市,kfc_jp,茨城県笠間市住吉1245-2,unknown,友部スクエア店
鹿嶋市,kfc_jp,茨城県鹿嶋市宮中332-1,unknown,鹿嶋店
神栖市,kfc_jp,茨城県神栖市神栖1-12-1,unknown,神栖店
龍ケ崎市,kfc_jp,茨城県龍ケ崎市川原代町字文間通り5588-1,unknown,竜ケ崎店
つくば市,kfc_jp,茨城県つくば市研究学園5-17-4,unknown,つくば研究学園店
ひたちなか市,kfc_jp,茨城県ひたちなか市新光町34-1,unknown,ジョイフル本田ニューポートひたちなか店
水戸市,kfc_jp,茨城県水戸市内原2-1,unknown,イオンモール水戸内原店
水戸市,kfc_jp,茨城県水戸市上水戸2-9-10,unknown,MEGAドン．キホーテ上水戸店
水戸市,kfc_jp,茨城県水戸市元吉田町1959,unknown,水戸元吉田町店
ひたちなか市,kfc_jp,茨城県ひたちなか市稲田1059,unknown,勝田稲田店
日立市,kfc_jp,茨城県日立市金沢町2-3-21,unknown,R6日立金沢町店
筑西市,kfc_jp,茨城県筑西市西谷貝沼堀347,unknown,下館店
坂東市,kfc_jp,茨城県坂東市辺田1104-1,unknown,ヨークタウン坂東店
古河市,kfc_jp,茨城県古河市西牛谷1626-1,unknown,総和店
稲敷市,kfc_jp,茨城県稲敷市大字江戸崎甲4836,unknown,江戸崎パンプ店
