City,Place Name,Zipcode,Name
MEKELE,visa,,unknown,unknown
MEKELLE,visa,,unknown,unknown
Adi Daero,western_union,,unknown,ADI DAERO BRANCH
Shireendasillassie,western_union,,unknown,MIDRE GENET BRANCH
Endaba Guna,western_union,,unknown,ENDABA GUNA
Axum,western_union,,unknown,NIGSTE SABA
Adwa,western_union,,unknown,AIB ADWA
Abyi Adi,western_union,,unknown,AIB ABYI-ADI
Kesad Gaba,western_union,,unknown,TIGRAY
Mekelle,western_union,,unknown,AGAZI BRANCH
Abi Adi,western_union,,unknown,ABI ADI
Humera,western_union,,unknown,HUMERA AREA DASHEN BANK
Dansha,western_union,,unknown,BANK OF ABYSSINIA SC DANSHA BRANCH
Wukromaray,western_union,,unknown,WUKRO MARYA
Ada A,western_union,,unknown,BERHAN BANK SC
Mekele,western_union,,unknown,CBE ADI REMETS BRANCH
Adi Gudem,western_union,,unknown,ADI GUDEM
Endesilassie,western_union,,unknown,ATSBI BRANCH
